Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1.327182400E-2,-8.831584454E-1,-4.641048610E-1,-1.180497110E-1
3.536182400E-2,-8.831584454E-1,-4.641048610E-1,-1.180497110E-1
5.527182400E-2,-8.831584454E-1,-4.641048610E-1,-1.180497110E-1
7.522682400E-2,-6.559165716E-1,-1.345583439E0,4.127921760E-1
9.409430200E-2,-7.249443531E-1,-1.831221342E0,5.227479339E-1
1.140718020E-1,-9.008735418E-1,-2.500729561E0,8.226827979E-1
1.340538020E-1,-6.546948552E-1,-2.395049810E0,8.239045143E-1
1.540388020E-1,-1.660026312E-1,-1.542892933E0,8.226827979E-1
1.740259440E-1,-2.000583708E-2,-8.880453706E-1,4.781547785E-1
1.940146940E-1,-5.421429127E-2,-5.251913667E-1,2.454151064E-1
2.140062490E-1,-2.148718536E-1,-2.264782935E-1,3.706424832E-1
2.339972490E-1,-3.425426781E-1,-1.403462887E-1,7.738135457E-1
2.539890670E-1,-6.284276247E-1,4.108068720E-2,1.026711702E0
2.739815670E-1,-9.069821835E-1,2.835941911E-1,8.849910498E-1
2.939746430E-1,-1.067028880E0,7.956519723E-2,6.461427212E-1
3.139682140E-1,-8.489499688E-1,2.225076705E-1,4.017966092E-1
3.339622140E-1,-3.474296033E-1,3.104722500E-1,3.718642294E-1
3.539565890E-1,1.809688359E-1,3.972151279E-1,4.415028691E-1
3.739512940E-1,4.326453209E-1,9.117163718E-2,5.905539989E-1
3.939462940E-1,5.261076689E-1,1.266018152E-1,8.300131559E-1
4.139415570E-1,4.021020532E-1,6.429356337E-2,9.436340928E-1
4.339370570E-1,5.268712714E-2,1.009454802E-1,9.918924570E-1
4.539327710E-1,-3.871358633E-1,1.131627858E-1,1.096961260E0
4.739286800E-1,-7.322747111E-1,-2.733621933E-2,1.202030063E0
4.939247660E-1,-8.428413272E-1,-5.665775016E-2,1.280831695E0
5.139210160E-1,-6.913467646E-1,2.182316035E-1,1.281442523E0
5.339174160E-1,-3.394883573E-1,4.179845452E-1,1.202030063E0
5.539139540E-1,-2.428189293E-2,2.732094824E-1,1.078635335E0
5.739106200E-1,1.718058437E-1,1.724167168E-1,9.778425694E-1
5.939074050E-1,2.591595948E-1,2.214386500E-2,9.625709057E-1
6.139043010E-1,2.622139156E-1,-3.400992155E-1,9.760099649E-1
6.339013010E-1,1.314887404E-1,-5.722280145E-1,1.026100874E0
6.539013010E-1,-1.939497143E-2,-6.180428863E-1,1.161713004E0
6.739013010E-1,-1.269072592E-1,-8.116871715E-1,1.244179845E0
6.939013010E-1,-1.391245574E-1,-1.229519010E0,1.357189894E0
7.139018010E-1,6.872233935E-3,-1.896583915E0,1.587486029E0
7.339018010E-1,2.976440787E-1,-2.243555307E0,1.825112581E0
7.539018010E-1,6.134614348E-1,-2.723695517E0,1.895972967E0
7.739018010E-1,8.822421432E-1,-3.417638302E0,1.909412026E0
7.939018010E-1,1.057560444E0,-3.734066486E0,1.957059503E0
8.139013340E-1,1.130253434E0,-4.095088005E0,1.949729204E0
8.339013340E-1,1.083216786E0,-4.404796600E0,1.994933128E0
8.539013340E-1,1.055117011E0,-4.561789036E0,2.234392405E0
8.739013340E-1,1.207222462E0,-4.511697769E0,2.370615244E0
8.939013340E-1,1.576185107E0,-4.087757587E0,2.236224890E0
9.139013340E-1,1.890780687E0,-3.568521976E0,1.990657091E0
9.339013340E-1,2.027614355E0,-3.539200544E0,1.680948496E0
9.539013340E-1,2.521804333E0,-4.198935032E0,1.203862667E0
9.739013340E-1,2.481487274E0,-3.807370424E0,8.654433489E-1
9.939013340E-1,1.683697343E0,-3.307682514E0,1.152549982E0
1.013901334E0,9.512699246E-1,-2.405434608E0,1.395063519E0
1.033901334E0,4.888449013E-1,-2.219120741E0,1.213025689E0
1.053901334E0,3.233004212E-1,-2.252107382E0,1.144608736E0
1.073901334E0,4.900666475E-1,-1.954616070E0,1.084133148E0
1.093901334E0,6.220135093E-1,-1.871538401E0,9.521862268E-1
1.113901334E0,6.006332636E-1,-1.624748826E0,8.672759533E-1
1.133901334E0,4.039346576E-1,-1.314429283E0,9.320276380E-1
1.153901334E0,3.697261810E-1,-1.313207507E0,8.336783648E-1
1.173901334E0,4.980078936E-1,-1.550223231E0,6.046038866E-1
1.193901334E0,1.351539344E-1,-7.841982841E-1,6.559165716E-1
1.213901800E0,-2.887865305E-1,2.579378486E-1,7.677049041E-1
1.233901800E0,2.640464902E-1,3.923282027E-1,6.082690954E-1
1.253901800E0,5.407684445E-1,7.319692969E-1,3.242167234E-1
1.273901800E0,3.190243840E-1,1.081995010E0,4.182899892E-1
1.293901800E0,1.510364264E-1,5.804746747E-1,7.475463152E-1
1.313901300E0,-8.231408894E-2,-2.794708498E-2,9.369145632E-1
1.333901300E0,-3.810271919E-1,-2.118175179E-1,1.329089999E0
1.353901300E0,-9.008735418E-1,-4.195117056E-1,1.551445007E0
1.373901300E0,-8.471173644E-1,-2.130392492E-1,1.556331873E0
1.393901300E0,-6.265950203E-1,-3.455969989E-1,1.435991526E0
1.413901300E0,-5.013676286E-1,-5.300782919E-1,1.203862667E0
1.433901300E0,-6.174320579E-1,9.666942805E-2,1.154993415E0
1.453901300E0,-4.207334518E-1,3.477350473E-1,1.191034555E0
1.473901300E0,-1.242347240E0,6.922630668E-1,1.007164121E0
1.493901300E0,-7.506006956E-1,9.421069026E-1,2.136501223E-1
1.513901300E0,-6.516404748E-1,-3.798054755E-1,2.380847335E-1
1.533901300E0,-1.322370529E0,3.049744666E-1,8.269588351E-1
1.553901300E0,-1.120784998E0,8.704829961E-3,8.746063113E-1
1.573901300E0,-8.959866166E-1,9.311113358E-1,7.298312783E-1
1.593901300E0,-4.555527568E-1,3.349068761E-1,-1.908953860E-2
1.613901300E0,-6.608034968E-1,-8.292495459E-2,-9.366091490E-1
1.633901300E0,3.008511290E-2,-3.083342314E-1,-7.124215961E-1
1.653901300E0,-9.575312585E-2,3.558290005E-2,6.284276247E-1
1.673901300E0,-2.490803003E-1,4.809036553E-1,6.889032722E-1
1.693901300E0,-2.771801054E-1,1.589776874E-1,3.284927905E-1
1.713901766E0,-1.763873398E-1,3.281873465E-1,2.454151064E-1
1.733901766E0,-1.342376322E-1,1.809688359E-1,2.967278063E-1
1.753901766E0,-2.099849284E-1,2.127338201E-1,4.243986309E-1
1.773901766E0,-3.315471113E-1,-1.201877370E-1,7.554876208E-1
1.793901766E0,-5.392413139E-1,-7.524332404E-1,1.087187409E0
1.813901299E0,-6.357579827E-1,-1.211193085E0,9.002626538E-1
1.833901299E0,-3.400992155E-1,-1.188591003E0,2.674062550E-1
1.853901299E0,-4.311181605E-1,-2.796235681E-1,5.978843570E-1
1.873901299E0,-4.017966092E-1,-1.434006095E-1,7.444919944E-1
1.893901299E0,-2.729040384E-1,1.766927689E-1,8.153523803E-1
1.913901299E0,-1.421788931E-1,6.097962260E-1,9.644035101E-1
1.933901299E0,-2.069306076E-1,5.572618246E-1,1.078024387E0
1.953901299E0,-2.234239578E-1,8.602510095E-1,7.805330753E-1
1.973901299E0,-4.199698567E-2,7.246388793E-1,6.272059083E-1
1.993901299E0,6.795875728E-2,3.489567637E-1,7.066183686E-1
2.013901299E0,-1.556179225E-1,2.597704530E-1,6.944010854E-1
2.033901299E0,-1.104138941E-1,-1.152549982E0,1.543503761E0
2.053901299E0,3.147483170E-1,-1.838551641E0,2.333352566E0
2.073901299E0,6.617197990E-1,-1.354135513E0,2.613739729E0
2.093901765E0,5.645921826E-1,-8.019133210E-1,3.256369829E0
2.113901765E0,1.065501690E0,-1.427439332E0,3.822031021E0
2.133901765E0,1.405142784E0,-1.192256212E0,1.245401502E0
2.153901765E0,2.750420868E-1,9.072875977E-1,-1.287856698E0
2.173901765E0,-1.183551401E-1,1.970040426E-2,1.049161032E-1
2.193901765E0,-2.855795063E-2,2.933680415E-1,5.054909736E-2
2.213902231E0,-3.833179548E-2,7.826710939E-1,-7.834346592E-2
2.233902231E0,1.374446787E-3,8.003861904E-1,-5.940664560E-2
2.253902231E0,1.388191283E-1,6.152940392E-1,-4.230241850E-2
2.273902231E0,2.371684313E-1,5.639813542E-1,-6.123924255E-2
2.293902231E0,2.554943860E-1,5.077817440E-1,-9.239336848E-2
2.313901764E0,2.469422817E-1,4.509712756E-1,-8.261952549E-2
2.333901764E0,2.713768780E-1,4.949535728E-1,-5.940664560E-2
2.353901764E0,2.921462953E-1,6.030766964E-1,-3.619376570E-2
2.373901764E0,2.554943860E-1,7.209737301E-1,1.069014193E-3
2.393901764E0,2.225076705E-1,7.130324841E-1,4.627304152E-2
2.413901764E0,3.061962128E-1,6.067419052E-1,5.360342562E-2
2.433901764E0,3.733913898E-1,5.945246220E-1,3.161227703E-2
2.453901764E0,4.094324410E-1,6.317873597E-1,2.306016348E-2
2.473901764E0,4.607451260E-1,5.890268087E-1,1.145372353E-2
2.493901764E0,5.291619897E-1,5.199990273E-1,2.290744567E-3
2.513901764E0,5.743660331E-1,5.090034604E-1,1.084285788E-2
2.533901764E0,6.238461137E-1,5.212207437E-1,2.977968007E-2
2.553901764E0,6.879869699E-1,5.480988622E-1,9.025534242E-2
2.573901764E0,7.698429227E-1,5.517640114E-1,1.348485053E-1
2.593901764E0,8.529205918E-1,4.240931869E-1,1.660026312E-1
2.613901764E0,8.235990405E-1,4.967861474E-1,2.008219510E-1
2.633901764E0,7.753407359E-1,5.419901609E-1,2.118175179E-1
2.653901764E0,7.490735054E-1,4.833471179E-1,2.313652188E-1
2.673901764E0,7.136433125E-1,5.138903856E-1,2.307543457E-1
2.693901297E0,6.598871946E-1,4.521929920E-1,2.246456891E-1
2.713901763E0,5.572618246E-1,2.029599845E-1,1.091921628E-1
2.733901763E0,3.568980098E-1,1.985311974E-3,-3.741549700E-2
2.753901763E0,-1.572977938E-2,6.123924255E-2,-1.846340150E-1
2.773901763E0,-4.537201524E-1,-4.581489484E-4,-2.481640130E-1
2.793901763E0,-6.974554062E-1,-2.081523389E-1,-1.748601794E-1
2.813901296E0,-1.021214008E0,-1.214094684E-1,-1.211040318E-1
2.833901296E0,-1.691333175E0,4.772384763E-1,-1.125519201E-1
2.853901296E0,-2.395660877E0,1.545030951E0,-1.296561509E-1
2.873901296E0,-2.666884899E0,2.265851974E0,-1.455386430E-1
2.893901296E0,-2.653445959E0,2.610379934E0,-2.646573782E-1
2.913901296E0,-2.335795879E0,2.285399675E0,-4.778493345E-1
2.933901296E0,-1.855045080E0,1.212720275E0,-5.236642361E-1
2.953901296E0,-1.471421719E0,4.902193695E-2,-6.159048676E-1
2.973901296E0,-1.853823304E0,4.674646258E-1,-5.597052574E-1
2.993901296E0,-2.206292629E0,2.463314086E-1,-4.002694488E-1
3.013901296E0,-2.514168739E0,-6.052147150E-1,-2.921462953E-1
3.033901296E0,-2.927724361E0,-1.272279620E0,-6.918048859E-2
3.053901296E0,-3.473837852E0,-1.065196276E0,5.482515693E-2
3.073901296E0,-3.511711597E0,-1.365131140E0,1.328631863E-2
3.093901296E0,-3.012634754E0,-1.804954052E0,1.084285788E-2
3.113901296E0,-2.565481424E0,-1.589318633E0,3.405573592E-2
3.133901296E0,-2.176360130E0,-1.374904990E0,8.292495459E-2
3.153901296E0,-1.764026165E0,-1.189201951E0,1.739438772E-1
3.173901296E0,-1.267392635E0,-9.729556441E-1,2.900082767E-1
3.193901296E0,-7.426594496E-1,-4.854851663E-1,2.875648141E-1
