Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1.452497440E-1,1.014006436E-1,-3.443651274E-2,-2.680092305E-2
1.642661500E-1,8.307522535E-2,-3.504735976E-2,-3.352024406E-2
1.835337540E-1,6.413896382E-2,-2.290677221E-4,-5.612159148E-2
2.028015670E-1,6.963659078E-2,3.031329438E-2,-5.795413256E-2
2.220689100E-1,6.597150117E-2,3.031329438E-2,-3.596363217E-2
2.413365150E-1,5.558710173E-2,7.101099472E-3,-1.030804776E-2
2.606040670E-1,4.703523964E-2,-2.954973653E-2,-4.810422193E-3
2.798716710E-1,3.665083647E-2,-6.436803192E-2,-1.763821393E-2
2.991395350E-1,5.436540768E-2,-7.353074104E-2,-4.390464723E-2
3.184078690E-1,1.020114943E-1,-5.520532280E-2,-6.345175952E-2
3.376743790E-1,1.679829955E-1,1.137703005E-2,-5.551074445E-2
3.569419830E-1,1.881409585E-1,1.329356283E-1,-2.496838197E-2
3.762095880E-1,1.820324808E-1,2.551050782E-1,6.849125028E-2
3.954352650E-1,2.137965411E-1,2.770955861E-1,9.109259397E-2
4.147447440E-1,2.266243398E-1,2.764847279E-1,7.032378763E-2
4.340122960E-1,1.832541823E-1,2.147891670E-1,3.611634299E-2
4.532799000E-1,2.009687424E-1,1.592020690E-1,-1.947075687E-2
4.725474520E-1,2.968717813E-1,1.565296017E-2,-1.062110662E-1
4.918150560E-1,3.371876776E-1,-5.487698913E-1,-2.173852623E-1
5.110824000E-1,3.494046330E-1,-9.085589647E-1,-1.037676781E-1
5.303502130E-1,2.266243398E-1,-5.579326153E-1,1.552315652E-1
5.496177650E-1,2.199050039E-2,-3.820086122E-1,2.120403498E-1
5.688853690E-1,-8.002099395E-2,-3.795652092E-1,1.057529300E-1
5.881529730E-1,-1.966928244E-1,-2.152473032E-1,3.245126083E-2
6.074216190E-1,-1.594311297E-1,-1.242310628E-1,2.206685767E-2
6.266891710E-1,3.237490356E-2,-3.016058356E-2,5.444176123E-2
6.460698480E-1,1.801999360E-1,1.072800532E-1,3.061871976E-2
6.652232850E-1,1.979145110E-1,1.170536056E-1,2.878617682E-2
6.844908380E-1,1.637070626E-1,1.121668294E-1,6.177192926E-2
7.037583900E-1,1.624853760E-1,1.445417255E-1,8.009734750E-2
7.230259940E-1,2.125748396E-1,1.133885235E-1,9.109259397E-2
7.422946400E-1,2.388412803E-1,1.207186878E-1,1.136939451E-1
