Time (s),X (rad/s),Y (rad/s),Z (rad/s)
6.048624500E-2,-6.821837425E-1,5.730679631E-1,5.893322229E-1
8.048624500E-2,-9.405797720E-1,5.321399570E-1,8.422304392E-1
1.004862450E-1,-9.918924570E-1,-4.092033505E-1,1.070083141E0
1.204862450E-1,-5.795583725E-1,-2.205147266E0,8.776606321E-1
1.404862450E-1,-6.113234162E-1,-3.825161695E0,3.346014321E-1
1.604862450E-1,-9.375254512E-1,-3.624798059E0,2.228130996E-1
1.804862450E-1,-5.917757154E-1,-1.652314186E0,6.711881757E-1
2.004862450E-1,-4.146247804E-1,-8.129853010E-1,1.035263896E0
2.204862450E-1,-1.824959964E-1,-2.650391459E-1,9.534079432E-1
2.404862450E-1,-2.050980031E-1,-4.092033505E-1,8.275696635E-1
2.604862450E-1,-5.044219494E-1,-5.026657581E-1,7.793113589E-1
2.804862450E-1,-1.219134331E0,-8.551349640E-1,1.176373720E0
3.004862450E-1,-1.781130314E0,-1.483104467E0,1.800678015E0
3.204862450E-1,-1.536784291E0,-2.039602757E0,2.357176304E0
3.404862450E-1,-5.032002330E-1,-1.934533834E0,2.671160936E0
3.604862450E-1,3.587306142E-1,-2.222862244E0,2.650391579E0
3.804862450E-1,9.537133574E-1,-2.713387012E0,2.891072512E0
4.004862450E-1,1.239598274E0,-3.351741314E0,2.804940462E0
4.204862450E-1,8.541423082E-1,-2.089693546E0,9.308059216E-1
4.404862450E-1,-4.138612002E-2,-1.503262997E0,8.886561990E-1
4.604862450E-1,-1.788308024E-1,-1.177060962E0,1.661400795E0
4.804862450E-1,2.243402600E-1,-1.521588922E0,2.012037516E0
5.004862450E-1,9.928087592E-1,-1.886275530E0,2.451860428E0
5.204862450E-1,1.386205912E0,-1.890551567E0,2.615572214E0
5.404862450E-1,1.509600759E0,-1.652925014E0,2.774397135E0
5.604862450E-1,1.374599576E0,-1.260749459E0,2.597857237E0
5.804862450E-1,1.119868755E0,-1.219821572E0,2.313804865E0
6.004862450E-1,1.174846530E0,-1.595503688E0,2.294257164E0
6.204862450E-1,1.804037809E0,-2.523407936E0,2.530051231E0
6.404862450E-1,2.548682451E0,-3.195970535E0,2.912452698E0
6.604862450E-1,2.976899147E0,-3.414049387E0,2.782949448E0
6.804862450E-1,3.008664131E0,-3.005991459E0,2.423760653E0
7.004862450E-1,2.521804333E0,-2.428112984E0,2.280207157E0
7.204862450E-1,1.942093372E0,-2.124512911E0,2.104278088E0
7.404862450E-1,1.652543187E0,-2.046322107E0,1.843438625E0
7.604862450E-1,1.527315855E0,-2.035326719E0,1.712713480E0
7.804862450E-1,6.232352853E-1,-1.889329791E0,1.640631318E0
8.004862450E-1,-2.741257846E-1,-2.096413136E0,1.442710996E0
8.204862450E-1,-2.130392492E-1,-1.696907282E0,1.215469122E0
8.404862450E-1,1.553124934E-1,-1.415298462E0,1.152549982E0
8.604862450E-1,1.076650023E-1,-1.668807507E0,1.267392635E0
8.804862450E-1,9.605856240E-2,-1.608942747E0,1.403615594E0
9.004862450E-1,-7.681630552E-2,-1.505706429E0,1.410335183E0
