Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1.756918292E0,1.599347967E-1,6.714854747E-2,5.275460288E-2
1.776817292E0,-4.522470474E-2,-2.663348258E-2,5.277234918E-1
1.796717292E0,-7.780772924E-2,-3.497541279E-2,2.207708363E-1
1.816616292E0,-2.552987909E-1,-4.400322139E-3,-2.067619309E-2
1.836516292E0,-5.829048353E-1,2.990128675E-1,-5.117760882E-2
1.856415292E0,-7.532956231E-1,3.078407013E-1,-5.896421434E-1
1.876314292E0,-1.107428731E0,5.510383871E-1,-4.483241504E-1
1.896214292E0,-3.614684397E-1,1.597889087E-1,2.671608911E-1
1.916113292E0,4.532977921E-1,-6.973272443E-2,8.771057367E-2
1.936012292E0,4.288043904E-1,1.207444185E-1,-4.928687509E-1
1.955912292E0,1.082850544E0,3.662081927E-2,-5.686055426E-1
1.975811292E0,8.137511551E-1,3.746819776E-1,4.800908305E-1
1.995711292E0,5.383829659E-1,6.553532991E-1,5.803255554E-1
2.015610292E0,1.030101058E0,9.425644389E-1,7.744689757E-1
2.035509292E0,7.767242467E-1,-3.308097339E-1,-4.221338137E-1
2.055409292E0,-4.985546565E-1,-4.829747504E-1,-1.730471778E0
2.075308292E0,-1.211671722E-1,-4.812550843E-2,-4.312035396E-1
2.095207292E0,1.501335184E0,8.327420345E-1,1.897392609E-1
2.115107292E0,2.450980893E0,5.816751659E-1,6.707971843E-1
2.135006292E0,3.665539386E0,-7.642369330E-2,4.607634805E-1
2.154906292E0,1.444349974E-1,-3.776026618E-1,7.487774795E-1
2.174805292E0,-5.078490397E0,3.013953155E-1,-9.099460387E-1
2.194704292E0,-4.522874517E0,-1.335895234E0,5.775148354E-1
2.214604292E0,-5.084183246E-1,-7.101624674E-1,-3.915769225E-1
2.234503292E0,-7.035937053E-1,-7.888227206E-1,1.704738913E-1
2.254402292E0,-1.256096528E0,-5.620092255E-1,-8.383335806E-2
2.274301958E0,-3.976644588E-1,-6.837576109E-1,4.889974556E-1
2.294200958E0,5.237169796E-1,-9.383816332E-1,2.724672394E-1
2.314100958E0,7.955283076E-1,-2.653273505E-1,-5.321628441E-1
2.333999958E0,1.126977727E0,-2.190747052E-1,-1.213117007E0
2.353898958E0,6.664188623E-2,3.476350969E-1,-6.134025966E-1
2.373798958E0,-7.138000202E-1,1.012704422E0,6.558639072E-1
2.393697958E0,-8.370470470E-1,1.245879688E0,1.546974456E0
2.413597958E0,-1.181019448E0,9.350422883E-1,2.884022176E-1
2.433496958E0,-5.444710869E-1,7.451469433E-1,-1.650517682E-1
2.453395958E0,1.480924308E-2,1.067344898E0,3.316423774E-2
2.473295958E0,1.000184948E0,1.129773865E0,1.722098565E-1
2.493194958E0,8.328855836E-1,1.376791829E0,6.521860085E-2
2.513094958E0,2.358509517E-1,1.653603696E0,2.447667861E-1
2.532993958E0,-9.952153999E-1,1.281992676E0,-1.705702972E-1
2.552892958E0,-1.568195171E0,2.480067283E-1,-5.986718889E-1
2.572792958E0,-1.569551725E0,9.080024242E-1,-5.843110907E-1
2.592691958E0,-1.065359184E0,1.389349310E0,5.756379157E-1
2.612591958E0,-7.770285943E-1,1.368840786E0,-9.352860807E-2
2.632490958E0,-4.005857277E-1,1.184823647E0,-1.167688600E-1
2.652390958E0,-1.178833759E-1,2.128399946E0,6.300228685E-1
2.672289958E0,1.394291961E-1,9.192770255E-1,1.561416348E-1
2.692188958E0,-9.878376755E-1,-7.714681846E-1,8.594058495E-2
2.712088958E0,-8.821533456E-1,-2.452859604E0,-3.511415990E-1
2.731987958E0,-7.127636012E-1,-3.817312639E0,-2.606765483E-1
2.751887958E0,1.920506287E-1,-2.988854567E0,1.236200792E0
2.771786958E0,9.429570794E-1,-5.505597925E-1,5.924340427E-2
2.791686958E0,4.754514304E-1,9.527067268E-1,3.540306352E-2
2.811585958E0,-1.024593858E0,1.419599880E0,4.633819002E-1
2.831484958E0,-3.821307456E-1,1.001868947E0,5.148824215E-1
2.851384958E0,-6.659890920E-2,7.288805741E-1,6.726106983E-2
2.871283958E0,1.154369009E-1,6.685583586E-1,1.993461265E-1
2.891183958E0,7.066710949E-2,7.078545713E-1,1.784746365E-1
2.911082958E0,5.651363164E-1,3.953255725E-1,2.018640107E-1
2.930982958E0,6.851203045E-1,-7.640205860E-1,-3.405792618E-1
2.950881958E0,-4.126409322E-2,-8.507359636E-1,-7.184310150E-1
2.970781958E0,3.793808001E-1,-1.191997011E0,-1.920810342E-1
2.990680958E0,1.664499106E-1,-8.538086754E-1,3.591990622E-1
3.010580958E0,9.785436724E-1,5.108484274E0,5.056345383E-1
3.030479958E0,-4.521458906E-1,1.188893893E0,-7.149542606E-1
3.050378958E0,-6.488403779E-1,1.842121437E0,9.376080465E-1
3.070278958E0,-3.146116309E-1,9.805745566E-1,1.167161985E-1
3.090177958E0,-3.282974777E-1,1.240042412E-1,-6.742769355E-1
3.110077958E0,-6.845569253E-1,4.780081254E-1,2.182695436E-1
3.129976958E0,-3.229513684E-1,3.097825617E-1,1.073022544E-1
3.149876958E0,-9.919508994E-2,3.868933028E-1,6.266168654E-2
3.169775958E0,-2.876841795E-1,8.497360897E-1,1.900625753E-1
3.189675958E0,8.373487633E-1,-1.724833893E0,6.704785842E-1
3.209574958E0,1.561405385E0,2.572225249E-1,2.579417324E-1
3.229474958E0,6.388980648E-1,6.595524770E-1,-1.040456477E0
3.249373958E0,-9.683070982E-1,-9.591480196E-1,-1.213550140E-1
3.269273417E0,-1.668576077E0,-3.383584893E-1,6.746575892E-1
3.289172417E0,-1.173253176E0,1.867667338E0,1.028318242E0
3.309072417E0,-8.158163917E-1,-1.663603020E-1,2.346125114E-1
3.328971417E0,-1.598238458E-1,-5.044936734E-1,-4.754094766E-1
3.348871417E0,2.501511946E-1,-4.405534347E0,1.177816343E-1
3.368770417E0,-1.167550679E0,-3.037250801E0,-1.308273572E-1
3.388670417E0,-1.569698637E0,-1.081538429E0,2.782069393E-1
3.408569417E0,-9.376035149E-1,5.419187772E-1,7.754154206E-1
3.428469417E0,5.410076348E-1,-4.743080074E-1,5.183158334E-1
3.448368417E0,6.170897046E-1,-1.494895645E0,9.596883023E-1
3.468268417E0,-3.084932506E-1,-1.113158417E0,7.226573825E-1
3.488167417E0,-8.656902176E-1,-6.998760456E-1,9.764183557E-1
3.508067417E0,-5.948945510E-1,-3.323592460E-1,9.582229900E-1
3.527966417E0,2.682424799E-2,-2.981430942E-1,8.877637491E-2
3.547866417E0,4.316095921E-1,-2.547702026E-1,5.196302144E-1
3.567765417E0,-7.292623973E-1,-6.113252270E-1,1.400474953E0
3.587665417E0,-2.032781890E0,-6.024877453E-1,9.509853065E-1
3.607564417E0,-2.321359817E0,8.350712729E-1,1.571836233E0
3.627464417E0,2.008051823E0,-6.560225129E-2,1.164623563E0
3.647363417E0,2.141617723E0,-1.159860129E0,-1.631966659E-1
3.667263417E0,-6.566753545E-1,-4.953971601E-1,-3.275955194E-1
3.687162417E0,-1.324315116E0,3.866944975E-1,-8.771890596E-2
3.707062417E0,-1.237348600E0,5.897028083E-1,-4.514717066E-1
