Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1.446642760E-1,-1.176747084E0,4.268026352E-2,-1.371043205E0
1.644342240E-1,-1.100979090E0,-1.186561584E-2,-1.677242279E0
1.842056820E-1,-4.635133743E-1,-3.796315193E-2,-1.632826328E0
2.039756300E-1,9.916257858E-2,1.308369637E-1,-1.628748894E0
2.237471400E-1,1.843167067E0,-1.701452732E-1,-1.606153011E0
2.435170360E-1,4.137033939E0,4.379296303E-1,-1.451773643E0
2.632885470E-1,-4.166775346E-1,7.480406761E-1,4.291549683E0
2.830584430E-1,-2.285788059E0,-3.401985168E-1,1.425179482E0
3.028299530E-1,4.658017755E-1,-5.516294241E-1,-1.388901234E0
3.225998490E-1,1.252851009E0,5.763864517E-2,-1.449603081E0
3.423713590E-1,1.147472739E0,-4.893100262E-1,2.692894936E0
3.621412550E-1,5.556317568E-1,-1.006790876E0,2.085620880E0
3.819128180E-1,7.769848108E-1,-9.660463333E-1,2.386370659E0
4.016827130E-1,1.130575895E0,-1.383986950E0,1.530982971E0
4.214542240E-1,1.012250662E0,-1.258741260E0,9.655952454E-3
4.412241200E-1,4.642777443E-1,-8.376355171E-1,-9.327411652E-2
4.609956300E-1,3.531415462E-1,1.154925823E-1,-5.332698822E-1
4.807655780E-1,1.224609852E0,-4.737710953E-2,-4.954195023E-1
5.005370880E-1,1.271171331E0,-1.548474312E0,3.232669830E-1
5.203069840E-1,1.225367308E0,-1.422875643E0,1.327774048E0
5.400784950E-1,1.066348791E0,-1.496017933E0,1.613272667E0
5.598484430E-1,-9.840011597E-3,-1.373110175E0,1.635335922E0
5.796199530E-1,-2.062973976E-1,-1.531076312E0,1.107216835E0
5.993899010E-1,-8.303360939E-1,-5.988048315E-1,1.655491829E0
6.191614110E-1,-2.909059525E-1,-4.852374792E-1,2.293115616E0
6.389313590E-1,6.818449497E-1,-8.972046375E-1,2.297096252E-1
6.587028700E-1,2.193778992E0,-2.166444302E0,-3.326184750E0
6.784727650E-1,1.897304535E0,-2.179742098E0,-3.914314747E0
6.982443280E-1,3.046193123E-1,-1.505429983E0,-4.902368069E0
7.180142240E-1,-8.000040054E-1,-1.739237309E0,-3.050788879E0
7.377857860E-1,1.241002083E0,-2.360700130E0,6.834292412E-1
7.575556820E-1,2.833203316E0,-3.114938736E0,2.193214417E0
7.773272450E-1,3.834370852E0,-3.331949234E0,1.443936348E0
7.970971400E-1,1.786531448E0,-2.513021469E0,3.103008270E-1
8.168687030E-1,-3.932018280E-1,-1.458064556E0,-3.750314713E-1
8.366385990E-1,-1.485056877E0,-9.524362683E-1,-8.066501617E-1
8.564101610E-1,-1.336206436E0,-1.125715256E0,-1.554420948E0
8.761801090E-1,-3.967485428E-1,-1.647322059E0,-2.493183613E0
8.959516200E-1,-2.090281010E0,-5.953416824E-1,-1.981966019E0
9.157215680E-1,-3.894223690E0,1.863083839E-1,-6.535062790E-1
9.354930780E-1,-4.386466503E0,3.871655464E-1,1.014533043E-1
9.552630260E-1,-3.679369450E0,4.600715637E-1,9.359359741E-3
9.750345880E-1,-2.942854404E0,2.512004375E-1,-5.196905136E-1
9.948044840E-1,-1.664710522E0,2.276744843E-1,-1.582245827E0
1.014576047E0,-2.290045738E0,1.247753620E0,-1.715357065E0
1.034345995E0,-4.567339897E0,2.253168344E0,-6.490187645E-1
1.054117505E0,-5.953167915E0,2.008076668E0,2.703948021E-1
1.073887453E0,-6.294887543E0,1.401203632E0,3.749170303E-1
1.093659015E0,-5.258331776E0,4.383778572E-1,-2.539258003E-1
1.113428963E0,-4.560182571E0,-9.230136871E-3,-8.329679966E-1
1.133200526E0,-5.401050091E0,1.155037880E-1,-5.026030540E-2
1.152970422E0,-6.856896400E0,3.693728447E-1,1.032337904E0
1.172741984E0,-6.734265327E0,-3.398618698E-1,1.365246773E0
1.192511932E0,-5.377503872E0,-1.332958221E0,4.803659916E-1
1.212283495E0,-5.066937923E0,-1.360392570E-1,7.783756256E-1
1.232053443E0,-3.390580177E0,-8.318567276E-2,1.737418413E0
1.251824953E0,-9.375762939E-2,-1.002561092E0,1.697411060E0
1.271594901E0,1.024543762E0,-1.263704777E0,6.880664825E-1
1.291366463E0,1.077746868E0,-1.067461014E0,-1.376631498E0
1.311136411E0,5.458812714E-1,-9.031143188E-1,1.738343239E-1
1.330907974E0,-1.919393539E-1,-2.982969284E-1,1.584456086E0
1.350677922E0,2.388696671E-1,9.605789185E-2,1.339191914E0
1.370449484E0,8.745059967E-1,-1.745676994E-1,3.276553154E-1
1.390219432E0,1.359525681E0,-5.649785995E-1,-1.061069012E0
1.409990943E0,2.656777382E0,-1.132215023E0,-3.059524536E0
1.429760943E0,3.521734715E0,-6.142692566E-1,-3.196737051E0
1.449532453E0,2.232296944E0,2.695646286E-1,-8.902153969E-1
1.469302401E0,-4.876475334E-1,9.433598518E-1,1.935623050E0
