Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1.388128700E-1,-2.418191582E-1,3.560476005E-1,-4.030064642E-1
1.577084430E-1,-2.112767994E-1,2.888543904E-1,-4.030064642E-1
1.766040160E-1,-1.789018959E-1,2.613662779E-1,-3.773508966E-1
1.954995890E-1,-2.100550979E-1,2.314347625E-1,-3.681881726E-1
2.143951620E-1,-2.955737114E-1,1.746259630E-1,-3.859027624E-1
2.332907870E-1,-3.548259139E-1,1.202605516E-1,-4.219427407E-1
2.521863600E-1,-3.639886081E-1,5.428905040E-2,-4.561502039E-1
2.710819330E-1,-3.542150557E-1,-5.260922015E-2,-4.549284875E-1
2.899775580E-1,-3.707079291E-1,-1.485122442E-1,-4.329380095E-1
3.088731310E-1,-4.116346836E-1,-1.778329015E-1,-4.066715539E-1
3.277687560E-1,-4.812712967E-1,-2.004342526E-1,-3.596363366E-1
3.466643290E-1,-5.441885591E-1,-1.112505570E-1,-3.180987239E-1
3.655599020E-1,-5.325824618E-1,1.648524106E-1,-3.645231128E-1
3.844555270E-1,-4.776062071E-1,5.240305662E-1,-4.653128982E-1
4.033511000E-1,-4.684434831E-1,6.810183525E-1,-3.119902313E-1
4.222466730E-1,-6.535302401E-1,7.530983090E-1,2.322746664E-1
4.411422980E-1,-8.978691101E-1,8.868738413E-1,9.103915095E-1
4.600378700E-1,-9.968263507E-1,6.523085237E-1,1.369748592E0
4.789334950E-1,-1.038363934E0,5.612159148E-2,1.191381216E0
4.978290680E-1,-1.096394420E0,-1.454579979E-1,3.257342875E-1
5.167246410E-1,-1.203903556E0,-4.783697724E-1,-1.947075576E-1
5.356202660E-1,-1.345009327E0,-1.231544375E0,-9.009997360E-3
5.545158390E-1,-1.505738497E0,-1.807038903E0,1.840177327E-1
5.734114640E-1,-1.685327530E0,-1.982962966E0,-2.489202656E-2
5.923070370E-1,-1.855754018E0,-1.789935231E0,-3.498627543E-1
6.112026620E-1,-1.813605547E0,-1.063561440E0,-1.983726472E-1
6.300982350E-1,-1.111054778E0,-1.641499281E0,3.306210935E-1
6.489938600E-1,-6.211553216E-1,-2.653062344E0,3.336753249E-1
6.678894330E-1,-6.040515900E-1,-3.366531849E0,2.744231224E-1
6.867850580E-1,-6.150468588E-1,-3.571776628E0,4.246915579E-1
7.056806310E-1,-2.204395086E-1,-4.791104317E0,5.071559548E-1
7.245762560E-1,6.921663284E-1,-7.573589802E0,3.550549746E-1
7.434718290E-1,1.738013148E0,-9.717128754E0,7.020925879E-1
7.623674540E-1,1.988460541E0,-9.078717232E0,1.983039260E0
7.812630270E-1,1.621952176E0,-7.565648556E0,3.458311796E0
8.001586520E-1,1.716022611E0,-6.143519878E0,3.559101582E0
8.190542250E-1,1.897444248E0,-4.595022202E0,3.197403669E0
8.379498500E-1,1.774664044E0,-3.240086555E0,3.030642271E0
8.568454230E-1,1.351957679E0,-2.069092274E0,2.787525177E0
8.757410480E-1,1.017137051E0,-1.395862341E0,2.331833124E0
8.946366200E-1,8.754204512E-1,-1.261475921E0,1.758247495E0
9.135322450E-1,8.955784440E-1,-1.379369497E0,1.501691580E0
9.324278700E-1,9.975899458E-1,-1.263919353E0,1.692276001E0
9.513234430E-1,1.125867844E0,-1.081886888E0,1.864534855E0
9.702190680E-1,1.419761777E0,-1.062339783E0,1.694719315E0
9.891146410E-1,1.843689680E0,-1.076389194E0,1.217647672E0
1.008010266E0,1.683647752E0,-1.797265291E0,7.155312300E-1
1.026905839E0,1.002553031E-1,-3.285289288E0,3.129065037E-1
