Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1.726262000E-2,-7.188908458E-1,-8.971055746E-1,2.036412060E-1
3.615845300E-2,-8.832087517E-1,-7.682167888E-1,1.427855436E-2
5.505402600E-2,-8.013552427E-1,-6.991910338E-1,-3.784962296E-1
7.394965100E-2,-6.132143140E-1,-6.026771665E-1,-6.223006248E-1
9.284522400E-2,-4.165214598E-1,-3.736094534E-1,-4.719558656E-1
1.117408490E-1,-2.100550979E-1,-1.992889121E-2,-8.528954536E-2
1.306364220E-1,4.772244394E-2,3.178696334E-1,2.854947448E-1
1.495320470E-1,2.822877765E-1,4.217136800E-1,4.620296061E-1
1.684276200E-1,3.769691288E-1,2.140256017E-1,4.131618142E-1
1.873232450E-1,3.250471056E-1,-2.373905182E-1,2.506764531E-1
2.062188180E-1,1.845522225E-1,-7.114079595E-1,2.649549954E-2
2.251144430E-1,1.656923257E-2,-9.942302704E-1,-1.982962936E-1
2.440100150E-1,-1.679066420E-1,-1.059590936E0,-3.290176094E-1
2.629056400E-1,-3.053472638E-1,-9.050465822E-1,-3.186331987E-1
2.818012130E-1,-3.187859058E-1,-5.525876880E-1,-2.288386524E-1
3.006968380E-1,-2.296022177E-1,-5.841226876E-2,-1.427091956E-1
3.195924110E-1,-1.190388575E-1,3.771218359E-1,-4.253023863E-2
3.384880360E-1,-8.055548370E-2,5.151733160E-1,5.337277800E-2
3.573836090E-1,-1.465269923E-1,3.624614775E-1,8.819106966E-2
3.762792340E-1,-2.509818673E-1,7.414158434E-2,5.948125198E-2
3.951748070E-1,-3.279486299E-1,-2.025722265E-1,-2.825168660E-3
4.140704320E-1,-3.230618536E-1,-3.424562514E-1,-8.223531395E-2
4.329660050E-1,-2.265479714E-1,-3.565057218E-1,-1.885227412E-1
4.518616300E-1,-8.483141661E-2,-2.361688167E-1,-2.990860939E-1
4.707572550E-1,-8.177717775E-2,-9.261971712E-2,-3.253525198E-1
4.896528280E-1,-2.558686435E-1,8.269345015E-2,-1.921878159E-1
5.085484530E-1,-3.426089585E-1,1.498866528E-1,-5.780142173E-2
5.274438180E-1,-2.265479714E-1,6.986565888E-2,-9.139802307E-2
5.463396510E-1,4.283566400E-2,4.665346071E-2,-2.233410329E-1
5.652352240E-1,4.172850251E-1,1.028514057E-1,-4.157579243E-1
5.841308490E-1,8.834378719E-1,1.877591759E-1,-6.106181741E-1
6.030264220E-1,1.325080395E0,1.181225851E-1,-7.139277458E-1
6.219220470E-1,1.466796994E0,-2.496074587E-1,-7.310314775E-1
6.408176200E-1,1.189472318E0,-6.680378318E-1,-7.322531343E-1
6.597132450E-1,7.081246972E-1,-8.738933802E-1,-7.383615971E-1
6.786088700E-1,3.800233603E-1,-7.327876687E-1,-7.304205894E-1
6.975044430E-1,2.651840746E-1,-5.874059796E-1,-6.032879949E-1
7.164000680E-1,3.238253891E-1,-8.146411777E-1,-5.122717619E-1
7.352956400E-1,3.219928741E-1,-1.190388560E0,-7.420266867E-1
7.541912650E-1,5.627430230E-2,-1.247197390E0,-1.093874693E0
7.730868380E-1,-2.674747407E-1,-7.046886683E-1,-1.186112642E0
7.919824630E-1,-3.872008026E-1,-1.565296017E-2,-9.796462655E-1
8.108780360E-1,-4.183540046E-1,2.879381180E-1,-7.120952010E-1
8.297736610E-1,-5.832827687E-1,3.349733651E-1,-5.678588748E-1
8.486692340E-1,-8.245674372E-1,2.219666243E-1,-5.525876880E-1
8.675648590E-1,-8.111287951E-1,3.565821052E-2,-6.601731777E-1
8.864604840E-1,-5.154787302E-1,-2.569376230E-1,-6.503996253E-1
9.053560570E-1,-3.126774430E-1,-3.406237066E-1,-5.171585679E-1
9.242516820E-1,-2.491493225E-1,2.763320208E-1,-4.120928347E-1
9.431472550E-1,-1.410293579E-1,1.463208199E0,-5.391490459E-1
9.620428800E-1,-1.685174853E-1,2.284263372E0,-1.176949978E0
9.809384530E-1,-4.800495803E-1,2.287317514E0,-2.005869627E0
9.998340780E-1,-7.579851151E-1,1.756491303E0,-2.301519871E0
1.018729651E0,-4.623350203E-1,1.375857115E0,-2.165300846E0
1.037625276E0,2.920613587E-1,1.193213820E0,-1.918518543E0
1.056520901E0,7.276718020E-1,1.206652403E0,-1.808565974E0
1.075416474E0,4.930301011E-1,1.468095064E0,-1.986322522E0
1.094312099E0,2.682383060E-1,1.694795728E0,-2.135980129E0
1.113207724E0,3.158843815E-1,1.628824234E0,-2.159192324E0
1.132103297E0,3.965162337E-1,1.080206990E0,-2.004647970E0
1.150998922E0,7.001836896E-1,4.944044948E-1,-1.685174823E0
1.169894495E0,1.096623540E0,2.928248942E-1,-1.393189907E0
1.188790120E0,1.047755718E0,3.862845302E-1,-1.231926203E0
1.207685745E0,8.009734750E-1,3.710133433E-1,-1.109756708E0
1.226581318E0,8.687775135E-1,2.329618782E-1,-8.965710402E-1
1.245476943E0,9.487984776E-1,-1.504211407E-2,-7.988355160E-1
1.264372515E0,9.274188280E-1,-1.598129123E-1,-7.976137996E-1
1.283268140E0,7.924215794E-1,-1.121668294E-1,-8.293778896E-1
1.302163765E0,6.476507783E-1,3.077143058E-2,-8.544226289E-1
1.321059338E0,8.547280431E-1,5.182275176E-1,-6.075639725E-1
1.339954963E0,1.196191669E0,6.831563115E-1,-3.886515647E-2
1.358850588E0,7.930324674E-1,7.546254396E-1,-2.941993177E-1
1.377746161E0,3.849101365E-1,1.080817819E0,-6.772769094E-1
1.396641786E0,3.904077411E-1,1.845674992E0,-7.725690603E-1
1.415537411E0,6.262711287E-1,2.375279665E0,-5.794649720E-1
1.434432984E0,6.830799580E-1,2.495005608E0,-4.682907760E-1
1.453328609E0,7.356128097E-1,2.381998777E0,-1.805817187E-1
1.472224234E0,1.006829023E0,2.515774488E0,2.897706628E-1
1.491119807E0,1.408766508E0,2.681924820E0,7.643989921E-1
1.510015432E0,1.329967141E0,2.885947943E0,9.830822945E-1
1.528911057E0,1.171146870E0,2.743009567E0,1.094256520E0
1.547806630E0,1.240783453E0,2.722240925E0,1.268347979E0
1.566702255E0,1.322026134E0,2.154152870E0,1.406399488E0
1.585597880E0,1.304311633E0,9.647569060E-1,1.231697083E0
1.604493453E0,1.296370625E0,-2.251735777E-1,6.287909150E-1
1.623389078E0,1.288429618E0,-3.015294671E-1,4.421006888E-2
1.642284703E0,1.267049909E0,3.239781260E-1,-2.227301747E-1
1.661180328E0,1.251167893E0,4.058316350E-1,-1.579803675E-1
1.680075901E0,1.529714227E0,-8.040276915E-2,4.298837483E-2
1.698971526E0,1.562700033E0,-2.514399886E-1,2.781645656E-1
1.717867151E0,1.298813939E0,-6.222242713E-1,4.369848669E-1
1.736762776E0,1.261552334E0,-8.549571037E-1,4.711923003E-1
1.755658349E0,1.006829023E0,-5.342622995E-1,7.417976260E-1
1.774553974E0,6.201626658E-1,-1.164427623E-1,1.069211721E0
1.793449599E0,4.453839958E-1,-1.671430767E-1,1.168169022E0
1.812345224E0,5.102101564E-1,-4.139253795E-1,1.446104527E0
1.831240797E0,4.887541533E-1,2.256316990E-1,1.733813643E0
1.850136422E0,4.667636752E-1,9.916341901E-1,1.740532875E0
1.869032047E0,2.859528661E-1,1.515130281E0,1.649516702E0
1.887927672E0,-3.046600707E-2,1.570106506E0,1.538953304E0
1.906823245E0,-1.702736691E-2,1.024619937E0,1.634856343E0
1.925718870E0,-1.756185899E-3,5.261685848E-1,1.803450227E0
1.944614495E0,-1.691283286E-1,9.610918164E-1,2.019690037E0
