Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1.113164080E-1,-1.404185146E-1,6.711684167E-2,-1.214058921E-1
1.302117720E-1,-1.752368063E-1,9.888090193E-2,-2.619007528E-1
1.491071890E-1,-4.818057641E-2,1.789018959E-1,-4.030064642E-1
1.680026050E-1,1.168245357E-2,2.015032321E-1,-4.072824121E-1
1.868979700E-1,-2.863346599E-2,2.693072855E-1,-3.523061574E-1
2.057933870E-1,-1.080436110E-1,3.682645559E-1,-3.187095523E-1
2.246888030E-1,-1.960056126E-1,4.409553707E-1,-3.651339412E-1
2.435842200E-1,-2.668638825E-1,4.036936760E-1,-4.396573007E-1
2.624795850E-1,-2.919086218E-1,3.065689802E-1,-4.726430774E-1
2.813750010E-1,-2.430408597E-1,1.911188364E-1,-4.769189954E-1
3.002704180E-1,-1.514137685E-1,1.220930964E-1,-4.732539058E-1
3.191658350E-1,-1.025459841E-1,4.573718831E-2,-4.445441067E-1
3.380611990E-1,-1.025459841E-1,-3.489464894E-2,-4.268295169E-1
3.569566160E-1,-9.765920788E-2,-6.116108224E-2,-4.414898455E-1
3.758520330E-1,-7.872293890E-2,-3.794888780E-2,-4.543176591E-1
3.947474490E-1,-6.284090877E-2,-3.245126083E-2,-4.549284875E-1
4.136428140E-1,-4.023956135E-2,-1.908897655E-3,-4.628695250E-1
4.325382300E-1,-4.085041210E-2,9.827005118E-2,-4.732539058E-1
4.514336470E-1,-5.062396824E-2,1.758476496E-1,-4.640912116E-1
4.703290640E-1,-4.573718831E-2,1.856212169E-1,-4.628695250E-1
4.892244800E-1,-4.023956135E-2,4.756972939E-2,-4.720322192E-1
5.081198450E-1,-5.001311749E-2,-1.301868260E-1,-5.184566379E-1
5.270152620E-1,-3.107685409E-2,-1.595074832E-1,-5.813738704E-1
5.459106780E-1,3.794888780E-2,-3.978142887E-2,-6.039752364E-1
5.648060950E-1,1.185807213E-1,8.299887180E-2,-5.489989519E-1
5.837015120E-1,2.040993422E-1,2.631988227E-1,-4.787515402E-1
6.025969280E-1,3.152735531E-1,4.391228259E-1,-2.783936262E-1
6.214923450E-1,3.562003076E-1,5.502970219E-1,-1.837123185E-1
6.403877100E-1,2.981698215E-1,2.002815455E-1,-5.263976455E-1
6.592831260E-1,2.493020445E-1,-3.439833522E-1,-5.954233408E-1
6.781785430E-1,3.000023663E-1,-5.131880641E-1,-4.769189954E-1
6.970739600E-1,5.186856985E-1,-3.421508074E-1,-4.970769584E-1
7.159693760E-1,7.636354566E-1,-2.248681486E-1,-6.754443645E-1
7.348647930E-1,8.589276075E-1,-4.411080778E-1,-9.442171454E-1
7.537602100E-1,8.265526891E-1,-8.509865999E-1,-1.100594044E0
7.726556260E-1,7.367581725E-1,-1.226657629E0,-1.048061132E0
7.915509910E-1,6.347466707E-1,-1.565143347E0,-8.672503829E-1
8.104464080E-1,3.928511441E-1,-1.399527431E0,-6.363501549E-1
8.293418240E-1,-2.002815455E-1,-1.019580483E0,-3.950654566E-1
8.482372410E-1,-6.590278149E-1,-1.055620432E0,-2.619007528E-1
8.671326580E-1,-9.607864022E-1,-1.298737645E0,-2.460187376E-1
8.860280740E-1,-1.081734180E0,-1.654327035E0,-1.330119967E-1
9.049234910E-1,-1.244830370E0,-2.329313278E0,-7.864658535E-2
9.238189080E-1,-1.577207565E0,-3.251692772E0,1.174353883E-1
9.427143240E-1,-1.688381791E0,-3.990206957E0,5.566345453E-1
9.616097410E-1,-1.405483246E0,-4.145973206E0,1.005683661E0
9.805051050E-1,-1.062797904E0,-3.731207848E0,1.344703913E0
9.994005220E-1,-1.073182225E0,-3.122803926E0,1.498026490E0
1.018295939E0,-1.170917869E0,-2.338475943E0,1.415562153E0
1.037191355E0,-1.195351720E0,-1.932262540E0,1.589042783E0
1.056086772E0,-9.113077521E-1,-2.374516010E0,1.926230431E0
1.074982189E0,-3.419981003E-1,-3.130744934E0,2.225545645E0
1.093877605E0,2.150945961E-1,-3.499696732E0,2.524860859E0
1.112773022E0,7.410340905E-1,-3.488090515E0,2.619542122E0
1.131668439E0,1.113650918E0,-3.229091406E0,2.507146120E0
1.150563855E0,1.047679424E0,-2.700097561E0,2.823565006E0
1.169459220E0,9.462787509E-1,-2.029387236E0,3.018425465E0
1.188354637E0,1.289040446E0,-1.788713455E0,2.728883743E0
1.207250053E0,1.816201568E0,-1.879118919E0,2.366040468E0
1.226145470E0,1.998844981E0,-1.582247138E0,2.071001291E0
1.245040887E0,1.750840902E0,-8.186116815E-1,1.796120048E0
1.263936303E0,1.389830232E0,-4.344651103E-2,1.661122799E0
1.282831720E0,8.546516895E-1,-2.053210288E-1,1.450380445E0
1.301727085E0,-1.868429035E-1,-1.394640684E0,1.337984562E0
1.320622501E0,-1.807344258E-1,-1.596296549E0,1.723429203E0
1.339517918E0,7.556943893E-1,-1.816812515E0,1.548115969E0
1.358413335E0,1.627449751E0,-2.868691444E0,1.574993253E0
1.377308751E0,2.126512051E0,-3.717769146E0,1.540785909E0
1.396204168E0,1.982962966E0,-3.207711697E0,1.493750572E0
1.415099585E0,1.235285878E0,-1.940814495E0,1.506578445E0
1.433995001E0,6.359683275E-1,-1.073945880E0,1.515130281E0
1.452890366E0,3.977379203E-1,-9.475004673E-1,1.450991273E0
1.471785783E0,3.678064048E-1,-8.741987944E-1,1.363029361E0
1.490681199E0,4.887541533E-1,-9.255099297E-1,1.129074812E0
1.509576616E0,6.768951416E-1,-1.079443455E0,8.041040897E-1
1.528472033E0,5.339568853E-1,-8.778638840E-1,8.945094347E-1
1.547367449E0,1.191915721E-1,-6.518504024E-1,1.585377693E0
1.566262814E0,3.978142887E-2,-1.045846820E0,2.483933926E0
1.585158230E0,5.309026241E-1,-1.976854444E0,3.056298018E0
1.604053647E0,8.760313392E-1,-2.136896372E0,2.772864819E0
1.622949064E0,3.274904788E-1,-7.899018526E-1,2.234097481E0
