Time (s),X (rad/s),Y (rad/s),Z (rad/s)
2.457808500E-2,2.870982140E-2,-1.916533336E-2,1.908897655E-3
4.389089700E-2,1.893626526E-2,-1.061347127E-2,6.795675959E-3
6.315943900E-2,2.199050039E-2,1.015533600E-2,-1.336228382E-2
8.242631400E-2,4.153761268E-2,2.970244735E-2,-3.168770298E-2
1.016939180E-1,5.619794875E-2,7.124006003E-2,-3.596363217E-2
1.209626680E-1,7.085828483E-2,9.689565003E-2,-3.046600707E-2
1.402303770E-1,9.345962852E-2,9.506310523E-2,-1.702736691E-2
1.594967310E-1,1.111742035E-1,5.596888065E-2,1.229330152E-2
1.787646470E-1,1.007898003E-1,2.825168660E-3,3.733803704E-2
1.980317830E-1,9.834641218E-2,-1.183516532E-2,1.901262067E-2
2.172999600E-1,1.020114943E-1,4.657710437E-3,-1.580567285E-2
2.365676160E-1,1.044548824E-1,-2.099787444E-2,-3.901786730E-2
2.558353240E-1,9.468132257E-2,-1.156791970E-1,-4.810422193E-3
2.751024600E-1,6.902574003E-2,-2.549523711E-1,1.075854748E-1
2.943706370E-1,5.497625470E-2,-4.681380689E-1,2.413610220E-1
3.136385540E-1,-6.108472589E-4,-5.744255185E-1,3.134410083E-1
3.328607930E-1,-1.038440317E-2,-3.294757307E-1,3.207711577E-1
3.521317310E-1,8.002099395E-2,9.506310523E-2,4.832565486E-1
3.714407930E-1,6.108472496E-2,4.383592606E-1,5.382328033E-1
3.906822520E-1,-1.582094431E-1,6.692595482E-1,6.897228956E-1
4.099761060E-1,-1.966928244E-1,2.447206825E-1,7.660788298E-1
4.292167830E-1,-6.597150117E-2,8.162446320E-2,6.329141259E-1
4.485207930E-1,1.130067408E-1,2.398339063E-1,7.434774637E-1
4.677795950E-1,1.007898003E-1,4.621823132E-1,9.652150273E-1
4.870483450E-1,6.719320081E-3,6.637619138E-1,1.085551977E0
5.063160020E-1,4.886778072E-2,7.120188475E-1,9.077953696E-1
5.255825640E-1,1.270562261E-1,7.614974380E-1,5.412870049E-1
5.448502200E-1,1.563768983E-1,6.600968242E-1,3.726931810E-1
5.641178770E-1,1.142284349E-1,3.461213410E-1,4.521033168E-1
5.833866270E-1,1.649287529E-2,2.062373012E-1,3.568111658E-1
6.026532410E-1,1.301104724E-1,1.824142635E-1,1.692810506E-1
6.219208970E-1,3.658975065E-1,8.834378421E-2,1.191915721E-1
6.411899080E-1,4.752391577E-1,-1.040730998E-1,2.755684555E-1
6.604559490E-1,5.741963983E-1,-2.885489762E-1,6.359683275E-1
6.797238660E-1,4.776825607E-1,-1.297286898E-1,1.019580483E0
6.989926160E-1,3.756710589E-1,-5.276193097E-2,1.339740753E0
7.182586580E-1,4.007157981E-1,-1.449998617E-1,1.409988165E0
7.375268350E-1,4.178195298E-1,-2.256316990E-1,1.371504784E0
7.567945430E-1,3.805578351E-1,-2.231883109E-1,1.333021402E0
7.760621990E-1,3.665083647E-1,-9.368869662E-2,8.961892724E-1
7.953292830E-1,4.391991794E-1,-6.948387716E-3,4.295019805E-1
8.145523040E-1,6.059604883E-1,-1.395022422E-1,2.486911863E-1
8.338199600E-1,7.354601026E-1,-8.758022636E-2,1.845522225E-1
8.531338140E-1,7.653915882E-1,5.535803363E-2,1.362952888E-1
8.724004290E-1,7.311841846E-1,1.775274873E-1,3.733803704E-2
8.916229810E-1,8.038749695E-1,-3.077143058E-2,-2.186069638E-1
9.111030330E-1,3.677300513E-1,1.443126611E-2,7.276718318E-2
9.301582930E-1,-7.513421029E-2,1.201078445E-1,3.428380191E-2
9.494296990E-1,-1.233911440E-1,3.153498843E-2,-8.299887180E-2
9.686986060E-1,-3.084778786E-1,-2.672456671E-3,-1.324774921E-1
9.880064180E-1,-6.804838181E-1,-1.366770733E-2,-1.110978425E-1
1.007228918E0,-9.797990322E-1,1.304922402E-1,-1.972273141E-1
1.026543085E0,-1.153279662E0,1.738623977E-1,-1.514137685E-1
1.045782460E0,-1.472752690E0,-7.559234742E-3,-6.772769243E-2
1.065077043E0,-1.819179535E0,-2.097496837E-1,3.672719002E-2
1.084344752E0,-2.072681189E0,-2.341835648E-1,3.489464894E-2
1.103612408E0,-2.145371914E0,3.436015919E-3,-5.428905040E-2
1.122880064E0,-2.013428926E0,3.503972590E-1,-6.284090877E-2
1.142102564E0,-1.772755146E0,4.108711481E-1,-1.397313084E-2
1.161415377E0,-1.508792758E0,-1.071273386E-1,6.116108224E-2
1.180683033E0,-1.394564271E0,-8.041040897E-1,1.002553031E-1
1.199950741E0,-1.582705259E0,-9.745304585E-1,4.405735806E-2
1.219219543E0,-1.883929253E0,-7.595121861E-1,-9.277242422E-2
1.238485533E0,-2.089784861E0,-6.245149374E-1,-2.723615170E-1
1.257753710E0,-2.108110189E0,-7.283589840E-1,-4.440096021E-1
1.277021366E0,-2.006709576E0,-9.116131663E-1,-6.064949632E-1
1.296288554E0,-1.558882236E0,-7.821135521E-1,-6.150468588E-1
1.315511574E0,-6.920899153E-1,-2.512872815E-1,-4.427879155E-1
1.334779231E0,-1.087308154E-1,-3.142045736E-1,-2.998496592E-1
1.354092095E0,1.276670843E-1,-5.768688917E-1,-1.752368063E-1
1.373360324E0,1.673721522E-1,-2.897706628E-1,-1.477486789E-1
1.392585116E0,2.321219593E-1,1.781383306E-1,-1.715717167E-1
1.411894595E0,4.434750974E-1,4.432460368E-1,-1.715717167E-1
1.431162252E0,6.151232123E-1,5.837408900E-1,-1.801235825E-1
1.450430220E0,6.725428104E-1,6.326087117E-1,-1.526354551E-1
1.469761835E0,5.552601814E-1,4.450785816E-1,-1.056002229E-1
1.488938293E0,3.268032968E-1,9.544488043E-3,-1.202605516E-1
1.508234074E0,4.947862774E-2,-6.196281910E-1,-1.831778288E-1
1.527501210E0,-2.125748396E-1,-1.135794163E0,-2.729723752E-1
1.546727877E0,-3.188622594E-1,-9.073372483E-1,-4.262950420E-1
1.566037564E0,-3.426853120E-1,-1.492757946E-1,-5.130353570E-1
1.585304231E0,-5.344913602E-1,-7.902836055E-2,-4.696651995E-1
1.604571887E0,-5.039489865E-1,-8.871793151E-1,-3.352787793E-1
1.623839595E0,-1.722589284E-1,-1.814521790E0,-2.222720534E-1
1.643065012E0,7.696675509E-2,-1.590264440E0,-2.057791650E-1
1.662374960E0,3.115320951E-2,-4.754682481E-1,-1.885990985E-2
1.681643762E0,2.058555335E-1,3.894914687E-1,2.297549248E-1
1.700910324E0,6.505523324E-1,2.777064443E-1,3.959053755E-1
1.720177981E0,5.467082858E-1,6.207735091E-2,4.331670702E-1
1.739445741E0,2.864873707E-1,-7.559234742E-3,4.105657041E-1
1.758714752E0,5.662553906E-1,-5.225034952E-1,3.470376134E-1
1.777981106E0,1.089827895E0,-3.551313281E-1,8.017370477E-3
1.797248241E0,1.496652126E0,7.810446024E-1,-4.617241621E-1
1.816471314E0,1.364709139E0,5.452575088E-1,-4.733302593E-1
1.835742460E0,6.578825116E-1,-3.068743944E-1,-2.638096511E-1
1.855010272E0,4.776825607E-1,-5.581616983E-2,-4.818057641E-2
1.874319127E0,9.762102962E-1,1.009577751E0,-2.435753495E-2
1.893550585E0,1.477105021E0,1.506196618E0,-5.001311749E-2
1.912856054E0,1.735493422E0,1.534906507E0,-1.178171635E-1
1.932122981E0,1.643255472E0,1.687618256E0,-1.691283286E-1
1.951363710E0,1.504593134E0,1.595991135E0,-2.870218456E-1
1.970657616E0,1.392808080E0,1.352263093E0,-1.892862916E-1
1.989927199E0,1.304235220E0,1.083490372E0,5.260922015E-2
2.009270845E0,1.384867072E0,7.993699908E-1,2.144837379E-1
2.028461314E0,1.516810060E0,6.405497193E-1,2.456369549E-1
2.047728970E0,1.403192520E0,7.584432364E-1,2.303657681E-1
2.066996731E0,1.168016315E0,7.535564303E-1,1.888281554E-1
2.086265533E0,1.053787827E0,6.051205397E-1,1.760003716E-1
2.105532199E0,1.098379731E0,3.558948934E-1,1.961583197E-1
2.124799908E0,1.110596657E0,2.343362868E-1,2.511345744E-1
2.144026783E0,1.028132319E0,4.218663871E-1,2.883962691E-1
2.163335377E0,9.248227477E-1,6.796439290E-1,3.109976053E-1
2.182602824E0,7.452336550E-1,6.026771665E-1,3.281013370E-1
2.201870845E0,5.387672782E-1,2.532725334E-1,3.207711577E-1
2.221139647E0,3.970507085E-1,1.524827480E-1,2.792335451E-1
