Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
5.557179000E-2,9.575927258E-1,-2.481983900E-1,9.985160828E-2
7.557179000E-2,8.829309940E-1,-1.790909469E-1,1.168699265E-1
9.557179000E-2,7.568461895E-1,-1.608857810E-1,1.526422501E-1
1.155717900E-1,6.343793869E-1,-1.794528961E-1,1.910219193E-1
1.370696820E-1,4.805951118E-1,-2.005196810E-1,2.416524887E-1
1.570731820E-1,2.220156193E-1,-1.857888401E-1,3.304557800E-1
1.770731820E-1,-1.318106651E-1,-1.392340064E-1,4.639892578E-1
1.970731820E-1,-4.841268063E-1,-1.019134521E-1,6.135196686E-1
2.170731820E-1,-7.179963589E-1,-7.305529714E-2,7.218532562E-1
2.370731820E-1,-8.514816761E-1,-3.554376960E-2,7.862682343E-1
2.570731820E-1,-9.423692226E-1,6.361585855E-2,8.292379379E-1
2.770731820E-1,-9.739258289E-1,2.371434569E-1,8.423576355E-1
2.970744540E-1,-9.753649235E-1,4.462658167E-1,8.437814713E-1
3.170744540E-1,-1.109359503E0,6.620308161E-1,9.209833145E-1
3.370744540E-1,-1.316981554E0,8.857862353E-1,1.048824310E0
3.570744540E-1,-1.442096472E0,1.122722387E0,1.141364098E0
3.770744540E-1,-1.583502531E0,1.342082262E0,1.251471519E0
3.970744540E-1,-1.769590616E0,1.517482758E0,1.393852234E0
4.170744540E-1,-1.908060789E0,1.672905922E0,1.510894775E0
4.370744540E-1,1.927371025E-1,-1.339081764E0,-1.331043243E-2
4.570744540E-1,-3.328700066E-1,-1.617494226E0,-1.725814342E0
4.770744540E-1,2.901263237E-1,-8.181891441E-1,-3.716797829E-1
4.970744540E-1,5.804352760E-1,-9.412117004E-1,8.146018982E-1
5.170744540E-1,4.640393257E-1,-1.683769226E0,1.063915730E0
5.370744540E-1,1.102216244E0,-1.211035967E0,3.721609116E-1
5.570744540E-1,2.754178047E0,1.030060768E0,1.721939564E0
5.770744540E-1,3.201378345E0,1.455244303E0,2.999425411E0
5.970744540E-1,2.388027191E0,5.474925041E-1,2.452126503E0
6.170744540E-1,1.623667717E0,1.246738911E0,4.411211014E-1
6.370744540E-1,1.739855289E0,1.700441599E0,-6.916937828E-1
6.570749360E-1,1.922080040E0,1.627595425E0,-3.019317627E0
6.770749360E-1,1.879662037E0,3.009519815E0,-7.817308426E0
6.970749360E-1,8.153691292E-1,2.326983452E0,-1.562434196E0
7.170749360E-1,1.768112183E0,1.452352047E0,1.059865952E-2
7.370749360E-1,1.627747059E0,1.850340366E0,1.717100143E-1
7.570744690E-1,9.033570290E-1,1.861596584E0,-6.198689938E-1
7.770744690E-1,4.782099724E-1,1.902995586E0,-6.073663235E-1
7.970749350E-1,8.848614693E-1,1.526152134E0,7.525753975E-2
8.170749350E-1,1.067533016E0,8.411574364E-1,8.875744343E-1
8.370749350E-1,1.105529308E0,9.484105110E-1,1.037852049E0
8.570749350E-1,1.134370804E0,2.351338387E0,-7.123398781E-1
8.770749350E-1,-5.593967438E-2,2.556045055E0,-7.919290066E-1
8.970752680E-1,-1.227382183E0,2.505959034E0,-1.097452044E0
9.170752680E-1,-1.540061951E0,2.241678715E0,-8.993846178E-1
9.370752680E-1,-1.319281101E0,2.110587120E0,1.133880615E-1
9.570752680E-1,-1.210763454E0,1.149506092E0,7.331976891E-1
9.770752680E-1,-1.104328632E0,2.065891266E0,-1.005882502E0
9.970752680E-1,-1.209849834E0,-4.257726669E-2,-6.542236805E-1
1.017075268E0,-1.162431717E0,-5.248985291E-1,-5.173583031E-1
1.037075268E0,6.476993561E-1,-2.327013016E-1,-9.962124825E-1
1.057075268E0,1.414857864E0,-1.101560593E0,8.354187012E-3
1.077075268E0,2.276414871E0,-1.235733032E-1,1.906457663E0
1.097075268E0,2.658352852E0,3.419265747E-1,8.286924362E-1
1.117075268E0,2.354392529E0,4.051046371E-1,2.524923086E-1
1.137075268E0,2.052757263E0,-5.204477310E-1,-2.543463707E-1
1.157075734E0,1.235449553E0,-7.916336060E-1,-8.535029292E-1
1.177075734E0,1.478329659E0,-2.949209213E-1,-8.069295287E-1
1.197075734E0,1.549146891E0,3.679494858E-1,-4.546116590E-1
1.217075734E0,1.459014893E0,1.370279312E0,4.032262564E-1
1.237076200E0,3.800535202E-1,1.855478287E-1,7.991114855E-1
1.257075733E0,-3.881137371E-1,1.683540344E-1,5.089104176E-2
1.277075733E0,-4.748058319E-2,9.265727997E-1,-3.595591784E-1
1.297076199E0,-2.389893532E-1,2.630720139E-1,-1.334263086E-1
1.317076199E0,2.018022537E-1,3.056507111E-1,-4.032659531E-2
1.337076199E0,7.511682510E-1,9.404821396E-1,-3.431721926E-1
1.357076199E0,1.137329340E0,1.761948109E0,-9.424889088E-2
1.377076199E0,5.494165421E-1,1.288961887E0,-6.745564938E-2
1.397076532E0,2.565078735E-1,2.025032043E-2,1.611850262E-1
1.417076532E0,2.897355556E-1,-2.798271179E-2,-9.102189541E-2
1.437076532E0,-4.946856499E-1,2.330942154E-1,3.078196049E-1
1.457076532E0,-4.456316233E-1,5.331373215E-1,-4.392981529E-2
1.477076532E0,-6.867647171E-3,-5.919637680E-1,4.684571624E-1
1.497075732E0,1.486103654E0,-7.981023788E-1,-1.029023290E0
1.517075732E0,1.462430716E0,-3.001232147E-1,-2.595936656E-1
1.537075732E0,1.054997325E0,7.203683853E-1,-2.668067217E-1
1.557075732E0,8.469450474E-1,7.919387817E-1,-7.891018987E-1
1.577075732E0,1.338493824E-1,9.348831177E-1,-2.480262518E-2
1.597075732E0,3.269674778E-1,1.404439926E0,-2.013941407E-1
1.617075732E0,8.493695855E-1,2.137044907E0,-1.207640171E-1
1.637075732E0,4.151984453E-1,1.075595856E0,2.565234303E-1
1.657076198E0,-1.471106291E0,-2.080483437E0,-1.762429237E0
1.677076198E0,-2.022833824E0,-1.668874741E0,-8.016741276E-1
1.697076198E0,-1.182674766E-1,-4.421005249E-1,-2.952185273E-2
1.717076198E0,8.204588890E-1,4.385375977E-1,-4.823670387E-1
1.737076198E0,1.028924584E0,3.448019028E-1,8.648264408E-2
1.757075731E0,3.210960031E-1,2.074952602E0,-8.052467108E-1
1.777075731E0,5.984002352E-1,3.837672234E0,4.649114907E-1
1.797076197E0,1.311006904E0,3.289064884E0,-4.750491381E-1
1.817076197E0,-9.238591194E-1,-1.756284332E1,-1.616389036E0
1.837075730E0,7.704160690E0,-1.108944321E1,-1.746900082E0
1.857075730E0,-5.002618790E0,-2.812799454E0,1.899312258E0
1.877075730E0,-3.241070032E0,2.560645580E0,-1.339701056E0
1.897076063E0,-2.720229626E-1,1.552095413E-1,3.330774903E-1
1.917076063E0,1.586339235E0,-8.819227219E-1,-4.696382284E-1
1.937076063E0,1.594713926E0,-9.128704071E-1,-9.289239645E-1
1.957076063E0,1.158422947E0,-8.178110123E-1,-7.247948647E-1
1.977076063E0,7.325615883E-1,-6.470270157E-1,-4.153521657E-1
1.997075263E0,3.422119617E-1,-6.840324402E-1,-3.838970661E-1
2.017075263E0,4.357306957E-1,-5.889806747E-1,-6.442196965E-1
2.037075263E0,3.632998466E-1,-4.929208755E-1,-8.496595025E-1
2.057075263E0,4.757046700E-2,-5.618791580E-1,-9.996266365E-1
2.077075263E0,-5.477285385E-1,-4.028024673E-1,-7.319372892E-1
2.097075263E0,-4.091761112E-1,-7.353200912E-1,-5.662492514E-1
2.117075263E0,-4.268229008E-1,-8.532505035E-1,-2.148543596E-1
