Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1.388128700E-1,2.163233757E-1,4.591565132E-1,-4.982013702E-1
1.577084430E-1,-1.906707287E-1,1.513099670E-2,-2.751054764E-1
1.766040160E-1,-3.167877197E-1,-1.837732792E-1,-1.172933578E-1
1.954995890E-1,-3.258869648E-1,-1.508214474E-1,-2.922115326E-1
2.143951620E-1,-2.362852097E-1,1.273601055E-1,-4.748163223E-1
2.332907870E-1,-1.605664492E-1,2.607216835E-1,-3.326110840E-1
2.521863600E-1,-1.819789410E-1,1.702392101E-1,-1.730861664E-1
2.710819330E-1,-3.646230698E-1,1.305818558E-2,-1.176576614E-1
2.899775580E-1,-4.417618513E-1,1.727247238E-2,-1.260042191E-1
3.088731310E-1,-9.796577692E-2,-3.825902939E-2,8.837318420E-2
3.277687560E-1,3.160778284E-1,-3.844735622E-1,1.583805084E-1
3.466643290E-1,6.290181875E-1,-5.585412979E-1,3.327970505E-1
3.655599020E-1,1.161053658E0,-1.860580444E-1,6.437978745E-1
3.844555270E-1,1.764451742E0,1.755197048E-1,3.876314163E-1
4.033511000E-1,9.325277209E-1,-5.091817379E-1,-6.832752228E-1
4.222466730E-1,-9.927030206E-1,-1.599046469E0,-1.724736691E0
4.411422980E-1,-2.008008480E0,-2.381054878E0,-2.330185413E0
4.600378700E-1,-7.519854307E-1,-1.831786752E0,-2.420638084E0
4.789334950E-1,4.966673851E-1,-3.091167212E-1,-2.314744949E0
4.978290680E-1,1.453475714E0,1.503059745E0,-1.472623825E0
5.167246410E-1,9.360073209E-1,9.990699291E-1,-1.989062786E0
5.356202660E-1,-1.483104110E0,-4.270546436E-1,-3.603389263E0
5.545158390E-1,-1.599032283E0,-4.727092981E-1,-3.423003674E0
5.734114640E-1,-2.272522449E-2,-3.378534317E-2,-2.348106384E0
5.923070370E-1,8.156031370E-1,-6.535798907E-1,-1.863544464E0
6.112026620E-1,-1.095311642E-1,-3.159406662E0,1.570425034E0
6.300982350E-1,-2.670136690E0,-4.196426868E0,1.386350632E0
6.489938600E-1,-7.137361765E-1,-2.231489658E0,9.414911270E-1
6.678894330E-1,-2.481031418E-2,-1.354074836E0,5.219259262E-1
6.867850580E-1,-5.455956459E-1,-1.965527058E0,2.973421574E0
7.056806310E-1,-6.589498520E-1,-2.188070536E0,2.559254169E0
7.245762560E-1,-2.397413254E-1,-8.625446558E-1,-2.666068077E-1
7.434718290E-1,-2.294482231E0,-1.877220392E0,1.109504223E0
7.623674540E-1,-4.192570686E0,-4.295244217E0,4.252202988E0
7.812630270E-1,-3.975532770E0,-5.900247574E0,3.571680069E0
8.001586520E-1,2.260639668E0,-1.953087449E0,4.359365940E0
8.190542250E-1,5.265633583E0,1.821050644E-1,5.375253677E0
8.379498500E-1,4.127974510E0,6.292402744E-1,3.890283823E0
8.568454230E-1,4.597311020E0,1.161783457E0,2.405087233E0
8.757410480E-1,5.963567734E0,1.956426024E0,1.356868029E0
8.946366200E-1,6.609109879E0,3.029824018E0,6.286978722E-1
9.135322450E-1,4.800544739E0,2.914307117E0,6.900159121E-1
9.324278700E-1,2.352010727E0,1.600613832E0,1.600081563E0
9.513234430E-1,2.110821724E0,1.484880686E0,1.726981640E0
9.702190680E-1,3.923488617E0,2.205581665E0,1.710573077E0
9.891146410E-1,5.822978020E0,3.069324493E0,1.561748385E0
1.008010266E0,5.304931641E0,3.169688702E0,-5.333297849E-1
1.026905839E0,5.763844490E0,4.707553864E0,-1.634659767E1
1.045801464E0,1.954152107E0,2.413678169E0,-7.966810703E0
1.064697089E0,1.200593948E0,4.849414825E-1,8.303461671E-1
1.083592662E0,2.588355064E0,1.503508568E0,1.934735537E0
1.102488287E0,2.265455246E0,2.016347647E0,-6.402803659E-1
1.121383860E0,1.624997139E0,1.055612326E0,5.892810225E-1
1.140279485E0,-3.299713135E-1,4.814052582E-2,-1.223419905E0
1.159175058E0,-4.756126404E-1,-3.697423935E-1,7.072113156E-1
1.178070683E0,-1.783685207E0,-9.001407623E-1,3.875239491E-1
1.196966308E0,-3.132565022E0,-1.651092529E0,-1.032924771E0
1.215861881E0,-2.603945255E0,-1.668345928E0,-1.242056727E0
1.234757506E0,-7.018122673E-1,-6.785593033E-1,-2.506403923E-1
1.253653079E0,-1.065244675E0,-1.454672813E-1,-1.719841957E-1
1.272548704E0,-1.324889183E0,3.678150177E-1,-9.554791451E-2
1.291444329E0,-1.021507263E0,4.592800140E-1,-1.544141769E-1
1.310339902E0,-1.614563465E0,9.617385864E-1,-8.688631058E-1
1.329235527E0,-3.717610836E0,1.554825783E0,-1.243973136E0
1.348131100E0,-5.751491547E0,1.970737934E0,-5.258510113E-1
1.367026725E0,-4.379595280E0,1.839118004E0,-1.399320364E-1
1.385922350E0,-1.807289124E0,1.726662636E0,3.001579046E-1
1.404817923E0,1.091517448E0,1.049929142E0,1.109184265E0
