Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1.452497440E-1,2.488729954E-1,2.220001221E-1,1.237452030E-2
1.642661500E-1,2.619913816E-1,1.871967316E-1,7.966053486E-2
1.835337540E-1,3.401260376E-1,7.532215118E-2,4.556536674E-2
2.028015670E-1,2.171874046E-1,3.342819214E-2,4.573416710E-2
2.220689100E-1,3.539669514E-2,6.205081940E-2,5.877059698E-2
2.413365150E-1,-2.988100052E-3,3.619861603E-2,9.682166576E-2
2.606040670E-1,-8.056855202E-2,-1.313686371E-2,1.012051105E-2
2.798716710E-1,-2.106249332E-2,1.022491455E-1,4.418557882E-2
2.991395350E-1,-3.260970116E-2,-1.086616516E-2,1.184474230E-1
3.184078690E-1,6.704568863E-3,-3.357028961E-2,1.968563199E-1
3.376743790E-1,-1.248328686E-1,-1.094722748E-1,3.873519301E-1
3.569419830E-1,-1.517566442E-1,-4.246959686E-1,3.731449842E-1
3.762095880E-1,-1.206091642E-1,-2.300643921E-2,3.033335209E-1
3.954352650E-1,2.233903408E-1,-7.200813293E-2,3.169516325E-1
4.147447440E-1,1.972920895E-1,1.564998627E-1,1.925098002E-1
4.340122960E-1,3.239090443E-1,8.910465240E-2,2.629375160E-1
4.532799000E-1,3.678843975E-1,-1.326971054E-1,2.019701600E-1
4.725474520E-1,2.625718117E-1,-5.024232864E-1,3.072475493E-1
4.918150560E-1,3.728598356E-1,-8.832836151E-1,9.329040051E-1
5.110824000E-1,-2.843686342E-1,-4.346895218E-1,1.005657792E0
5.303502130E-1,-1.136107445E0,9.641885757E-1,-1.026649117E0
5.496177650E-1,-6.671366692E-1,1.357299805E0,-8.763073683E-1
5.688853690E-1,5.031257868E-1,6.561517715E-1,6.761318445E-2
5.881529730E-1,1.006647468E0,-1.081237793E-1,-5.956750512E-1
6.074216190E-1,6.435304880E-1,-3.444147110E-1,1.852529347E-1
6.266891710E-1,7.289290428E-2,-2.469320297E-1,1.401241779E0
6.460698480E-1,3.342437744E-2,-1.764535904E-1,1.278309822E0
6.652232850E-1,-1.017166376E-1,-1.571283340E-1,4.932920337E-1
6.844908380E-1,-9.958577156E-2,-1.183557510E-1,-1.582849026E-2
7.037583900E-1,2.008211613E-2,-9.754276276E-2,1.181673706E-1
7.230259940E-1,-1.310367584E-1,-7.326698303E-2,4.215590060E-1
7.422946400E-1,2.507841587E-2,1.477050781E-2,3.028238714E-1
7.615610980E-1,4.073022604E-1,-1.197166443E-1,-1.597420871E-1
7.808286500E-1,2.837024927E-1,-1.004514694E-1,2.642529011E-1
8.000551600E-1,-4.911065102E-3,-3.372850418E-1,5.977693796E-1
8.193639100E-1,-2.880294323E-1,-3.749656677E-1,7.220389843E-1
8.386314100E-1,-1.873968840E-1,-1.861610413E-1,6.853005886E-1
8.579000560E-1,-1.917147636E-2,-2.076320648E-1,7.281001210E-1
8.771676600E-1,-2.143726349E-1,-3.806180954E-1,8.312428594E-1
8.963890150E-1,-5.000989437E-1,-5.526981354E-1,1.031887889E0
9.157017230E-1,-6.518774033E-1,-2.764396667E-1,1.153501153E0
9.349692750E-1,-7.375656366E-1,1.876831055E-3,1.165573716E0
9.542368270E-1,-7.363754511E-1,-8.056354523E-2,1.235214114E0
9.735044310E-1,-7.376983166E-1,-1.608839035E-1,1.204861760E0
9.927720350E-1,-7.736673355E-1,1.011981964E-1,7.879524231E-1
1.011994431E0,-5.294090509E-1,4.445123672E-1,1.157524586E-1
1.031308285E0,-3.914521933E-1,7.544651031E-1,-1.771330833E-2
1.050575629E0,-7.658687830E-1,5.991535187E-1,-1.045106411E0
1.069842296E0,-7.871772051E-1,-9.481716156E-2,1.259113193E0
1.089109588E0,-1.483031392E0,-1.938915253E-2,2.968379498E0
1.108378442E0,-1.735868692E0,5.824136734E-1,1.738676548E0
1.127644952E0,-1.828871846E0,9.365844727E-1,8.066895008E-1
1.146912556E0,-2.287041187E0,1.305521011E0,1.846199751E0
1.166180160E0,-3.058141708E0,7.303438187E-1,2.496395588E0
1.185447660E0,-3.407485723E0,1.117525101E0,1.724951029E0
1.204670108E0,-3.242297649E0,2.526995659E0,7.578390837E-1
1.223982817E0,-1.145528674E0,1.849660873E0,1.009552479E0
