Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1.349445000E-1,5.248162746E-1,-2.384753227E-1,8.052902222E-1
1.538398650E-1,3.166135550E-1,-2.126312256E-1,6.882572174E-2
1.727352810E-1,-2.290868759E-2,-1.407604218E-1,-1.543951035E-1
1.916306460E-1,3.949058056E-2,-6.750535965E-2,3.457126617E-1
2.105260630E-1,1.189900637E-1,-1.876749992E-1,1.424131393E-1
2.294214270E-1,-3.037701845E-1,-2.482371330E-1,-4.682712555E-1
2.483168440E-1,-4.079809189E-1,-1.060261726E-1,-6.182718277E-1
2.672122080E-1,-1.068984866E-1,-9.015178680E-2,-6.410031319E-1
2.861076250E-1,-8.976280689E-2,-2.639245987E-2,-3.615570068E-1
3.050029900E-1,-2.180026472E-1,-8.331727982E-2,-2.532863617E-2
3.238983540E-1,-4.358626604E-1,-1.006259918E-1,-9.234237671E-2
3.427937710E-1,-6.930485964E-1,-4.496383667E-2,-1.874904633E-1
3.616891880E-1,-9.689565897E-1,-4.679870605E-2,1.144037247E-1
3.805845520E-1,-1.080690145E0,-2.049770355E-1,1.282186508E-1
3.994799690E-1,-8.420407772E-1,-2.741241455E-1,4.344491959E-1
4.183753330E-1,-2.665715218E-1,-2.431859970E-1,8.091402054E-1
4.372707500E-1,1.770999730E-1,2.965927124E-3,9.186534882E-1
4.561661150E-1,1.603843272E-1,1.113257408E-1,7.623500824E-1
4.750615310E-1,-8.207735419E-2,5.464553833E-4,3.127222061E-1
4.939568960E-1,-4.119092226E-1,-2.994766235E-1,-4.955673218E-2
5.128523130E-1,-2.593723536E-1,-2.941665649E-1,-3.953313828E-1
5.317477290E-1,2.066600025E-1,-2.045292854E-1,-3.961000443E-1
5.506430940E-1,5.278397202E-1,-3.080673218E-1,-3.162717819E-1
5.695385100E-1,4.794176221E-1,-4.966869354E-1,-4.091587067E-1
5.884338750E-1,5.465519428E-1,-5.775771141E-1,-1.123402119E0
6.073292920E-1,8.438280225E-1,-5.269255638E-1,-2.302224636E0
6.262247080E-1,1.343203902E0,-4.753713608E-1,-3.161288738E0
6.451200730E-1,1.533535242E0,-5.024590492E-1,-3.383074760E0
6.640154900E-1,1.356739998E0,-8.278927803E-1,-2.347852707E0
6.829109060E-1,1.161985040E0,-1.364872932E0,-9.615201950E-1
7.018062710E-1,1.098738670E0,-1.606706381E0,-2.212343216E-1
7.207016880E-1,1.706121325E0,-1.418776274E0,-3.521933556E-1
7.395970520E-1,2.027380228E0,-9.739270210E-1,-1.496806145E0
7.584924690E-1,1.560404658E0,-8.875727654E-1,-2.550888062E0
7.773878850E-1,5.827198029E-1,-1.268831968E0,-2.882428646E0
7.962832500E-1,-1.367998123E-1,-1.745075822E0,-2.763736725E0
8.151786670E-1,-4.070465565E-1,-1.896497965E0,-3.246819019E0
8.340740830E-1,6.630246639E-1,-9.067775011E-1,-3.367416382E0
8.529695000E-1,1.656879902E0,-9.742307663E-2,-2.290906429E0
8.718648650E-1,5.654544830E-1,-6.695064306E-1,-4.432120323E-1
8.907602810E-1,-6.468701363E-1,-1.459828734E0,1.080749989E0
9.096556980E-1,-9.883153439E-1,-1.884817123E0,2.412683487E0
9.285510630E-1,-7.412528992E-2,-1.169780612E0,1.363001347E0
9.474464790E-1,1.087432861E0,4.433503151E-1,-1.249716759E0
9.663418960E-1,9.992461205E-1,9.083247185E-1,8.371353149E-2
9.852372600E-1,1.398372650E-1,4.338708222E-1,2.524692535E0
1.004132677E0,-1.548994064E0,-1.482851028E0,3.499594212E0
1.023028094E0,-2.555356026E-1,-4.828347564E-1,3.513916492E0
1.041923510E0,9.806447029E-1,8.757208586E-1,4.097629070E0
1.060818875E0,1.285457611E0,1.029985785E0,4.952044010E0
1.079714292E0,2.444462299E0,1.491851091E0,5.782577515E0
