Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
5.327182400E-2,-2.734706402E0,6.140322685E-1,7.874975204E-1
7.327182400E-2,-2.313136101E0,7.452313900E-1,4.376106262E-1
9.409430200E-2,-1.433229685E0,3.699893951E-1,4.441928864E-1
1.140943020E-1,-8.164796829E-1,1.155700684E0,1.418947220E0
1.340943020E-1,-8.291349411E-1,2.079815865E0,3.454709053E0
1.540943020E-1,-5.863733292E-1,1.254375696E0,3.227437973E0
1.740943020E-1,-3.397488594E-1,1.190391302E0,3.403970242E0
1.940943020E-1,-1.091931343E0,1.499471188E0,2.811572075E0
2.140963020E-1,-1.689306736E0,1.540899277E0,1.948680401E0
2.340963020E-1,-1.776087284E0,1.526690245E0,1.310847282E0
2.540963020E-1,-6.809749603E-1,2.520229578E0,1.396688461E0
2.740963020E-1,9.573888779E-2,2.634268284E0,1.161411762E0
2.940963020E-1,5.785188675E-1,1.972832441E0,2.292873383E0
3.140963020E-1,-8.196787834E-1,1.254289865E0,2.393537521E0
3.340963020E-1,-1.171950340E0,1.625336170E0,2.460605621E0
3.540963020E-1,-1.463172913E0,1.511996508E0,1.537942886E0
3.740963020E-1,-1.437456608E0,1.781936646E0,1.353857040E0
3.940963020E-1,-1.166221142E0,1.785790443E0,8.420352936E-1
4.140963020E-1,-8.560762405E-1,1.791356564E0,3.913059235E-1
4.340963020E-1,-8.101568222E-1,1.424961805E0,3.518495560E-1
4.540963020E-1,-1.213297844E0,1.153206348E0,4.657387733E-1
4.740963020E-1,-1.420127392E0,1.180340290E0,1.097781658E0
4.940963020E-1,-1.395067215E0,1.051730633E0,1.859138012E0
5.140963020E-1,-1.137541294E0,6.980781555E-1,2.523904800E0
5.340963020E-1,-9.763779640E-1,5.736112595E-1,2.315001488E0
5.540963020E-1,-1.396860123E0,9.040722847E-1,2.071037769E0
5.740963020E-1,-1.245256424E0,1.002192020E0,1.719241619E0
5.940963020E-1,-1.326870441E0,1.295338154E0,1.273764133E0
6.140963020E-1,-1.443731070E0,1.377750874E0,1.213968277E0
6.340963020E-1,-1.300327539E0,1.248309612E0,1.299925327E0
6.540963020E-1,-1.214901447E0,1.100856781E0,1.154391289E0
6.740963020E-1,-1.072420835E0,8.979101181E-1,1.126557350E0
6.940963020E-1,-1.506570101E0,4.014582634E-1,1.053287983E0
7.140968020E-1,-1.553671360E0,3.179330826E-1,1.573248863E0
