Time (s),X (rad/s),Y (rad/s),Z (rad/s)
2.542318244E0,-8.323300481E-1,2.920110226E-1,-1.007404029E-1
2.562169807E0,-7.178539038E-1,3.854210675E-1,-1.099906489E-1
2.582024494E0,-8.570089936E-1,3.092374504E-1,-4.909611121E-2
2.601876057E0,-9.243961573E-1,2.772804499E-1,-6.894050632E-3
2.621727619E0,-1.031227827E0,2.342929989E-1,3.761184588E-2
2.641580744E0,-1.004559159E0,2.325476706E-1,1.120501384E-1
2.661433869E0,-1.032222629E0,2.025803626E-1,1.919862181E-1
2.681286994E0,-1.044684291E0,1.872738302E-1,2.667212188E-1
2.701138557E0,-1.079608321E0,1.850049049E-1,3.080855310E-1
2.720991682E0,-1.178725600E0,1.896649301E-1,2.982593179E-1
2.740844807E0,-1.423577785E0,1.392947286E-1,2.549402416E-1
2.760696369E0,-1.664345980E0,1.071806699E-1,1.857553869E-1
2.780549494E0,-1.836470366E0,6.878342479E-2,1.492431015E-1
2.800402619E0,-1.919792414E0,1.016479731E-1,9.651670605E-2
2.820255744E0,-1.949358225E0,2.680651248E-1,-2.307325229E-2
2.840107307E0,-2.012120247E0,2.765299678E-1,-6.325073540E-2
2.859960432E0,-2.004248857E0,2.649758756E-1,-7.374016196E-2
2.879813557E0,-1.952796578E0,2.973866463E-1,-9.232791513E-2
2.899671369E0,-1.845807910E0,3.754901290E-1,-1.142143458E-1
2.919518244E0,-1.829087615E0,3.780383170E-1,-1.426806599E-1
2.939371369E0,-1.811931014E0,4.170813262E-1,-1.900663525E-1
2.959222932E0,-2.676165581E0,2.094744146E-1,-4.839797914E-1
2.979076057E0,-4.094053745E0,-3.569547236E-1,-8.689645529E-1
2.998929182E0,-4.654757977E0,-6.491752267E-1,-1.041106343E0
3.018782307E0,-5.980998993E0,-1.326554894E0,-1.424171209E0
3.038633869E0,-6.792786598E0,-1.850450397E0,-1.725554705E0
3.058486994E0,-7.548234940E0,-2.414436102E0,-2.084394455E0
3.078344807E0,-6.924663544E0,-2.290465355E0,-2.057394028E0
3.098191682E0,-5.622700214E0,-1.746132135E0,-1.746987343E0
3.118044807E0,-3.972177267E0,-9.633519053E-1,-1.280181527E0
3.137897932E0,-8.222420812E-1,7.039785385E-1,-2.390751988E-1
3.157751057E0,2.677387476E0,2.514268875E0,9.634740949E-1
3.177602619E0,3.028477907E0,2.592424870E0,9.646085501E-1
3.197455744E0,2.598428726E0,2.135933876E0,6.185621619E-1
3.217308869E0,2.643475771E0,2.027007818E0,5.285729766E-1
3.237160432E0,2.890230417E0,2.139407158E0,5.889613628E-1
3.257013557E0,3.001983643E0,2.220111132E0,6.035174131E-1
3.276866682E0,2.563207865E0,2.071775675E0,2.713114321E-1
3.296718244E0,2.145097017E0,1.907993913E0,-5.860815570E-2
3.316571369E0,1.810639501E0,1.727404714E0,-3.388033211E-1
3.336424494E0,1.901728153E0,1.815962672E0,-3.320314288E-1
3.356276057E0,1.923562288E0,1.831618309E0,-3.644945621E-1
3.376129182E0,1.946234107E0,1.839542150E0,-3.808308542E-1
3.395982307E0,2.006587505E0,1.889999628E0,-3.515093029E-1
3.415835432E0,2.082387209E0,1.992851853E0,-3.003362417E-1
3.435686994E0,2.038736582E0,1.937472582E0,-3.337418437E-1
3.455544807E0,1.473982930E0,1.090464234E0,-9.429490566E-1
3.475393244E0,1.257858753E0,7.568620443E-1,-1.216127992E0
3.495244807E0,1.120798111E0,5.418898463E-1,-1.410609961E0
