Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
8.135000200E-2,0.000000000E0,0.000000000E0,0.000000000E0
1.006155750E-1,4.989385605E-3,2.187061310E-2,9.703516960E-3
1.198819290E-1,1.093530655E-2,8.811855316E-2,2.733385563E-2
1.391467210E-1,3.256547451E-2,1.216039658E-1,7.890379429E-2
1.584130750E-1,-6.838560104E-3,2.121238708E-1,7.866799831E-2
1.776785960E-1,-8.252143860E-3,2.146959305E-1,6.745612621E-2
1.968988040E-1,-3.775525093E-2,2.008619308E-1,2.367460728E-2
2.161677620E-1,-8.048129082E-2,1.535301208E-1,7.497072220E-2
2.354751060E-1,-6.447517872E-2,-9.394645691E-3,2.907657623E-2
2.547406790E-1,-3.512978554E-2,-2.273178101E-2,-8.860504627E-2
2.739787520E-1,-7.014632225E-3,5.478477478E-2,-1.326763630E-1
2.932809390E-1,-6.138801575E-3,8.108901978E-2,-4.154980183E-2
3.124922410E-1,2.227306366E-3,-1.148471832E-1,7.287204266E-2
3.318029710E-1,-1.823472977E-2,-3.337945938E-1,3.223016262E-1
3.510696370E-1,-2.086876631E-1,-3.951168060E-1,4.905960560E-1
3.703340640E-1,-3.574637175E-1,-1.841501236E0,3.958003521E-1
3.895996890E-1,-1.714805365E-1,-1.192708015E0,3.203301430E-1
4.088652620E-1,-3.439043760E-1,-1.962248802E0,-3.484058380E-1
4.281305750E-1,-1.516048908E-1,-1.443721294E0,5.278264284E-1
4.473964080E-1,1.288703680E-1,-7.642879486E-1,4.002647400E-1
4.666619290E-1,2.493717670E-1,-8.282527924E-1,-3.876732588E-1
4.859275540E-1,5.008535385E-1,-1.386016846E0,-2.242420197E0
5.051930750E-1,6.550716758E-1,-2.192523956E0,-5.704894066E-1
5.244586480E-1,5.880280137E-1,-2.013396263E0,6.665072441E-1
5.437253140E-1,8.116000891E-2,1.823151588E0,2.483102798E0
5.629897930E-1,-9.948949814E-1,7.547426224E0,1.006241083E0
5.822555750E-1,-4.939861298E-1,1.052075386E1,2.377062798E0
6.015204180E-1,-1.693846881E-1,2.811437607E0,1.914283037E0
6.207872930E-1,1.046097279E-2,-8.596706390E-1,4.617943764E-1
6.400515120E-1,3.039632440E-1,-1.345682621E0,9.592647552E-1
6.593170850E-1,-1.703443527E-1,-1.582009315E0,-4.549908638E-2
6.785380230E-1,-5.596451759E-1,-1.294982910E0,2.232868671E-1
6.978035960E-1,-9.356228709E-1,-8.895502090E-1,5.839598179E-1
7.170725020E-1,-1.008136749E0,-5.802869797E-1,3.535270691E-1
7.363794290E-1,-6.063051820E-1,-5.962457657E-1,9.013597965E-1
7.556449500E-1,1.865451485E-1,-8.164834976E-1,4.996013641E-1
7.749105230E-1,-2.139327675E-1,-5.982904434E-1,4.950094223E-1
7.941348460E-1,-5.161748528E-1,-1.273088455E-1,8.642067909E-1
8.134012520E-1,-9.933660030E-1,-3.147678375E-1,5.407009125E-1
8.327087520E-1,-1.358085036E0,-5.393409729E-2,9.218420982E-1
8.519743770E-1,-1.331527591E0,-5.702972412E-2,1.169213057E0
8.712399500E-1,-1.091268778E0,-8.554077148E-2,1.133276463E0
8.905055230E-1,-2.709347010E-1,-7.077655792E-1,1.094369650E0
9.097696890E-1,-3.718647957E-1,-2.653646469E-1,1.218380213E0
9.290355230E-1,-5.269260406E-1,-4.530801773E-1,1.638904572E0
9.483011480E-1,-7.890876532E-1,-9.751796722E-2,1.811381340E0
9.675666680E-1,-5.173987150E-1,2.532205582E-1,2.139460564E0
9.868333350E-1,-2.738494575E-1,1.146403313E0,6.628322601E-1
