Time (s),X (rad/s),Y (rad/s),Z (rad/s)
4.281937700E-2,8.429691941E-2,3.336753324E-2,7.276718318E-2
6.221146000E-2,8.368607610E-2,-1.450762269E-3,8.498412371E-2
8.135000200E-2,7.269082218E-2,-1.122431830E-2,9.170344472E-2
1.006155750E-1,7.696675509E-2,-3.443651274E-2,1.002553031E-1
1.198819290E-1,8.735115826E-2,-5.031854287E-2,8.987089992E-2
1.391467210E-1,9.162709117E-2,-5.887040496E-2,7.765395939E-2
1.584130750E-1,9.590301663E-2,-7.902836055E-2,8.437328041E-2
1.776785960E-1,9.407047927E-2,-7.230904698E-2,8.620581776E-2
1.968988040E-1,8.307522535E-2,-9.185615927E-2,9.231429547E-2
2.161677620E-1,7.207997888E-2,-1.205659807E-1,9.720107168E-2
2.354751060E-1,5.375456065E-2,-1.052947938E-1,8.620581776E-2
2.547406790E-1,6.169557199E-2,-8.635853231E-2,8.498412371E-2
2.739787520E-1,5.070032179E-2,-9.979717433E-2,9.903360903E-2
2.932809390E-1,1.343864016E-2,-1.217876747E-1,1.002553031E-1
3.124922410E-1,-6.108472589E-3,-1.492757946E-1,9.170344472E-2
3.318029710E-1,4.886778072E-3,-1.767639220E-1,7.093463838E-2
3.510696370E-1,2.015795931E-2,-1.938676536E-1,6.421531737E-2
3.703340640E-1,-3.298575059E-2,-1.572168171E-1,2.023431472E-2
3.895996890E-1,-8.429691941E-2,-9.674293548E-2,-8.238802105E-2
4.088652620E-1,-1.899735034E-1,-1.077381819E-1,-2.234937400E-1
4.281305750E-1,-2.449497581E-1,-2.903815210E-1,-3.108448982E-1
4.473964080E-1,-3.139754832E-1,-3.184804916E-1,-4.183540046E-1
4.666619290E-1,-7.293516397E-1,-3.697916567E-1,-5.637356639E-1
4.859275540E-1,-1.519788027E0,-3.581855595E-1,-8.276216984E-1
5.051930750E-1,-1.853386998E0,1.530935913E-1,-1.197795153E0
5.244586480E-1,-1.895535350E0,3.314609826E-1,-1.395709634E0
5.437253140E-1,-1.420830727E0,-2.237991691E-1,-1.103724599E0
5.629897930E-1,-1.296217918E0,-1.052108049E0,-3.963635266E-1
5.822555750E-1,-9.571976662E-1,-1.333708644E0,-4.810422193E-3
6.015204180E-1,-4.532486796E-1,-4.076641798E-1,-2.754157484E-1
6.207872930E-1,-2.412846684E-1,2.007396817E-1,-4.134672284E-1
6.400515120E-1,-1.777565479E-1,4.802786559E-2,-3.584909737E-1
6.593170850E-1,-2.565558553E-1,-2.176906914E-1,-2.778591514E-1
6.785380230E-1,-1.856975704E-1,-3.209238648E-1,-2.705289721E-1
6.978035960E-1,-8.857285231E-2,-3.117611706E-1,-3.224509954E-1
7.170725020E-1,-1.832541823E-2,-3.074852526E-1,-3.804814816E-1
7.363794290E-1,8.735115826E-2,-4.473692477E-1,-4.140780866E-1
7.556449500E-1,1.905843467E-1,-4.339306355E-1,-4.372902811E-1
7.749105230E-1,2.706053257E-1,-4.540885687E-1,-3.731513321E-1
7.941348460E-1,2.742704153E-1,-5.823665261E-1,-2.925194800E-1
8.134012520E-1,1.343863904E-1,-7.088118792E-1,-1.996707022E-1
8.327087520E-1,-1.343864016E-2,-8.346464038E-1,-1.159846261E-1
8.519743770E-1,-1.459924877E-1,-9.244409800E-1,-5.856497958E-2
8.712399500E-1,-3.561239541E-1,-1.041723609E0,-9.949174523E-2
8.905055230E-1,-5.118899941E-1,-1.107695103E0,-1.764585078E-1
9.097696890E-1,-5.351021886E-1,-1.144345999E0,-1.416402012E-1
9.290355230E-1,-3.665083647E-1,-1.080206990E0,-1.556897014E-1
9.483011480E-1,-3.359659761E-2,-8.480850458E-1,-3.126774430E-1
9.675666680E-1,2.034121305E-1,-7.766159177E-1,-5.435777307E-1
9.868333350E-1,6.694886088E-1,-2.323510200E-1,-6.113817692E-1
1.006097814E0,1.270027757E0,5.474718660E-2,-3.841465712E-1
1.025363387E0,8.564078808E-1,-7.375217080E-1,5.749600008E-2
1.044628960E0,2.681619525E-1,-8.438091278E-1,7.214869857E-1
1.063894481E0,1.380514801E-1,-2.445679754E-1,1.202300072E0
1.083161200E0,6.041279435E-1,1.451525837E-1,9.389485717E-1
1.102425679E0,1.110596657E0,3.864372373E-1,3.433725238E-1
1.121665627E0,1.318284750E0,2.764847279E-1,-1.611873209E-1
