Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1.346389640E-1,-1.225206852E-1,-4.537804127E-1,9.018287659E-1
1.535344320E-1,-2.563323975E-1,-9.493410587E-1,1.492489815E0
1.724299010E-1,-1.508206129E-1,-9.763205051E-1,1.826500893E0
1.913254220E-1,2.253927588E-1,-6.018216610E-1,1.735218048E0
2.102208910E-1,4.296950102E-1,-5.701775551E-1,8.019418716E-1
2.291163590E-1,-9.813749790E-2,-7.475419044E-1,-6.674528122E-1
2.480118280E-1,-7.835178375E-1,-8.646678925E-1,-1.504833221E0
2.669072970E-1,-1.108360291E0,-6.563124657E-1,-1.221765518E0
2.858028180E-1,-1.335482717E0,-3.042390347E-1,-5.632934570E-1
3.046982860E-1,-1.624727845E0,-2.261745930E-1,9.053039551E-2
3.235937550E-1,-9.464686513E-1,-1.700904369E-1,7.771425247E-1
3.424892760E-1,-5.312733054E-1,-2.084655762E-1,7.102317810E-1
3.613847450E-1,-6.982230544E-1,-3.504321575E-1,-2.233819962E-1
3.802802140E-1,-6.563160419E-1,3.388912678E-1,-1.445858002E0
3.991757340E-1,3.037437797E-1,1.042667389E0,-2.462137699E0
4.180712030E-1,2.467557430E0,1.294622183E0,-1.699995041E0
4.369666720E-1,1.041072607E0,5.550458431E-1,1.242823601E0
4.558621410E-1,-3.340617120E-1,-1.131891012E0,3.714466095E-2
4.747576610E-1,-2.855840921E0,-1.884021640E0,-1.036672592E0
4.936531300E-1,-4.134279728E0,-2.087076664E0,-5.670642853E-1
5.125485990E-1,-3.323989391E0,-1.383857012E0,-3.704061508E-1
5.314441200E-1,-3.486796618E-1,-4.772737026E-1,7.781162262E-1
5.503395890E-1,1.717117190E0,2.091061473E-1,2.240635872E0
5.692351090E-1,1.668805480E0,-1.193403006E-1,5.079421997E0
5.881305780E-1,8.512898684E-1,-8.598758578E-1,3.595676422E0
6.070260470E-1,1.347657442E0,-4.926196933E-1,2.459602356E-1
6.259215680E-1,2.970316648E0,9.100986123E-1,-3.045066357E0
6.448170360E-1,-1.805800647E-1,-1.871442199E0,-2.843445778E0
6.637125570E-1,-1.490889788E0,-1.769297481E0,-2.415206909E0
6.826080260E-1,-7.071486712E-1,-1.780365467E0,-7.755117416E-1
7.015034950E-1,3.646746874E-1,-1.239168525E0,1.773188591E0
7.203990160E-1,1.221661806E0,-1.383406997E0,1.242542267E-1
7.392944840E-1,3.870854378E-1,-1.834889412E0,-2.409895420E0
7.581900050E-1,-1.188886166E-1,-2.045158625E0,-3.063580990E0
