Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1.556079000E-2,-2.112066597E-1,-3.724750876E-1,5.453499556E-1
3.757179000E-2,-2.112066597E-1,-3.724750876E-1,5.453499556E-1
5.757179000E-2,-2.112066597E-1,-3.724750876E-1,5.453499556E-1
7.757179000E-2,1.779145002E-1,-6.094908118E-1,1.147052169E0
9.757179000E-2,4.491386712E-1,-6.479753256E-1,1.262505770E0
1.175717900E-1,5.511531830E-1,-6.577491760E-1,1.277166486E0
1.370696820E-1,4.418082833E-1,-1.191034555E0,1.359022498E0
1.570720150E-1,3.104722500E-1,-1.777465105E0,1.443321824E0
1.770720150E-1,3.642283976E-1,-2.065182686E0,1.368185401E0
1.970720150E-1,5.004513264E-1,-1.447597861E0,1.442100167E0
2.170720150E-1,4.955644310E-1,-8.648324609E-1,1.318705320E0
2.370720150E-1,2.652682364E-1,-5.398521423E-1,1.408502579E0
2.570720150E-1,-3.649919853E-2,-3.394883573E-1,1.680948496E0
2.770720150E-1,-2.026545405E-1,8.628471941E-2,1.881923079E0
2.970730910E-1,-1.495092660E-1,-6.608034968E-1,2.082286835E0
3.170730910E-1,-7.742717117E-2,-1.369407177E0,2.187966585E0
3.370730910E-1,-1.679879380E-3,-1.114676356E0,2.404823780E0
3.570730910E-1,2.457205504E-1,-1.044426799E0,2.692541361E0
3.770730910E-1,6.904304624E-1,-1.587486029E0,2.897792101E0
3.970730910E-1,1.193783402E0,-1.437213182E0,3.316845655E0
4.170730910E-1,1.560913444E0,-1.647961736E0,3.613726139E0
4.370730910E-1,1.666593075E0,-1.969887733E0,3.581350327E0
4.570730910E-1,1.516320229E0,-2.222175121E0,3.789655209E0
4.770730910E-1,1.349554062E0,-2.808605671E0,4.071264267E0
4.970730910E-1,1.289078355E0,-2.827542543E0,4.194658756E0
5.170730910E-1,1.035569310E0,-2.746297359E0,4.383416176E0
5.370730910E-1,6.580545902E-1,-2.567313910E0,4.839732647E0
5.570730910E-1,4.283692539E-1,-2.658332825E0,4.965570927E0
5.770730910E-1,6.598871946E-1,-2.597857237E0,4.060879230E0
5.970730910E-1,1.270141602E0,-2.276541948E0,2.886185646E0
6.170730910E-1,1.808313847E0,-1.821447492E0,2.573422670E0
6.370730910E-1,1.811368227E0,-1.762804389E0,2.262492180E0
6.570735570E-1,1.479668379E0,-1.621083617E0,2.097558498E0
6.770735570E-1,2.316706479E-1,-2.169029713E0,1.892918706E0
6.970735570E-1,-1.506240964E0,-2.895348549E0,2.237446785E0
7.170735570E-1,-1.217301726E0,-1.770745635E0,2.796388388E0
7.370735570E-1,-7.554876208E-1,-1.371239781E0,2.092060804E0
7.570730900E-1,-2.667953968E-1,-1.318094492E0,1.127504468E0
7.770730900E-1,3.623957932E-1,-1.752419710E0,8.721628785E-1
7.970735560E-1,6.782131195E-1,-2.054797888E0,9.845620394E-1
8.170735560E-1,4.448626041E-1,-1.787238955E0,1.075580955E0
8.370735560E-1,7.651086897E-2,-1.109178543E0,1.104291677E0
8.570735560E-1,-2.380847335E-1,-7.475463152E-1,9.857838154E-1
8.770735560E-1,-5.604688451E-2,-9.796751142E-1,8.391761184E-1
8.970738890E-1,2.994766831E-1,-1.351692080E0,8.495608568E-1
9.170738890E-1,3.532328308E-1,-1.904525161E0,9.466884136E-1
9.370738890E-1,1.119410545E-1,-1.857488513E0,1.227686405E0
9.570738890E-1,-1.812742651E-1,-1.230740786E0,1.376126647E0
9.770738890E-1,-3.669773042E-1,-6.852380633E-1,1.387122273E0
9.970738890E-1,-6.589708924E-1,-3.523165286E-1,1.304044604E0
1.017073889E0,-5.196936131E-1,-5.465716720E-1,1.364520192E0
1.037073889E0,-3.083342314E-1,-6.614143252E-1,1.371239781E0
1.057073889E0,-1.267545391E-2,-4.372268021E-1,1.220355988E0
1.077073889E0,2.506074607E-1,-4.384485185E-1,1.177595496E0
1.097073889E0,2.787072659E-1,-8.781187981E-2,9.949467778E-1
1.117073889E0,-1.634064503E-2,2.634356320E-1,1.013883591E0
1.137073889E0,-2.344195396E-1,3.422372639E-1,9.350819588E-1
1.157074355E0,-1.336267740E-1,3.680463135E-2,8.403978348E-1
1.177074355E0,-3.344487399E-2,-1.684460938E-1,9.246972799E-1
1.197074355E0,1.601994038E-1,-3.089450896E-1,1.004720569E0
1.217074355E0,1.650863290E-1,-3.541491330E-1,8.367326856E-1
1.237074821E0,8.689557761E-2,-2.002110779E-1,5.746715069E-1
1.257074354E0,3.863722831E-2,-6.643159688E-2,6.064364910E-1
1.277074354E0,-5.238169432E-2,-4.199698567E-2,7.231117487E-1
1.297074820E0,-2.550362423E-2,-2.704605758E-1,5.001459122E-1
1.317074820E0,4.474587739E-2,-3.810271919E-1,4.250094891E-1
1.337074820E0,-1.634064503E-2,-3.242167234E-1,3.639229834E-1
1.357074820E0,-1.641700417E-1,-3.156646192E-1,4.036292136E-1
1.377074820E0,-3.596469164E-1,-6.601926088E-1,3.101668358E-1
1.397075153E0,-5.148066878E-1,-1.279609919E0,4.634940028E-1
1.417075153E0,-6.522513628E-1,-1.619251013E0,1.067639709E0
1.437075153E0,-7.170031071E-1,-1.263727427E0,1.902692556E0
1.457075153E0,-4.207334518E-1,5.024366826E-2,2.401158571E0
1.477075153E0,-1.183551401E-1,1.663080603E-1,2.027308941E0
1.497074353E0,-8.842274547E-2,-1.409571618E-1,1.046259403E0
1.517074353E0,-7.788531948E-3,1.174388453E-1,4.977024496E-1
1.537074353E0,-3.425426781E-1,4.308127165E-1,2.099849284E-1
1.557074353E0,-4.219551682E-1,7.857254148E-1,-1.114829071E-2
1.577074353E0,-4.993823543E-2,1.039998084E-1,1.006400511E-1
1.597074353E0,-1.756237634E-2,-1.201877370E-1,2.057088763E-1
1.617074353E0,-1.513418704E-1,8.139779419E-2,2.490803003E-1
1.637074353E0,-2.142609805E-1,1.113301888E-1,1.928807050E-1
1.657074819E0,-2.246456891E-1,3.252857551E-2,4.347833395E-1
1.677074819E0,-7.084509730E-1,1.681406647E-1,7.420485616E-1
1.697074819E0,-4.439463317E-1,7.895433158E-2,1.217912555E0
1.717074819E0,-3.376557529E-1,-1.446223408E-1,1.262505770E0
1.737074819E0,-4.427245855E-1,-1.409571618E-1,1.066418052E0
1.757074352E0,-6.345362663E-1,-8.452847600E-1,1.567327499E0
1.777074352E0,-5.276348591E-1,-2.245388031E0,2.167197227E0
1.797074818E0,-1.592831165E-1,-2.720641136E0,2.590526819E0
1.817074818E0,2.273945808E-1,-2.908787489E0,2.983923912E0
1.837074351E0,7.307475209E-1,-1.356578946E0,5.584988117E0
1.857074351E0,5.329799280E-2,4.108068720E-2,1.286329508E0
1.877074351E0,-5.929974318E-1,1.290910959E0,-9.231700897E-1
1.897074684E0,-5.068654418E-1,-4.524984360E-1,2.386955917E-1
1.917074684E0,-7.353290319E-1,-3.620903790E-1,1.397354305E-1
1.937074684E0,-8.697193861E-1,-1.843285859E-1,8.964447677E-2
1.957074684E0,-9.326385260E-1,-1.623374373E-1,7.788531948E-3
1.977074684E0,-9.674578309E-1,-9.758572280E-2,-2.825251780E-2
1.997073884E0,-1.042594314E0,-9.758572280E-2,-3.680463135E-2
2.017073884E0,-1.125671983E0,-2.160935849E-1,-3.680463135E-2
2.037073884E0,-1.250288486E0,-2.912299931E-1,-6.872233935E-3
2.057073884E0,-1.371850610E0,-3.743076921E-1,2.916881628E-2
2.077073884E0,-1.399950385E0,-4.995350540E-1,1.098030284E-1
2.097073884E0,-1.443932772E0,-6.815729141E-1,2.215913683E-1
2.117073884E0,-1.538005948E0,-5.936083198E-1,3.321579695E-1
2.137073884E0,-1.547779799E0,-5.490151644E-1,4.922046661E-1
