Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1.872063545E0,-2.284246445E0,-2.799457550E0,-2.071181297E0
1.891330055E0,-2.765487671E0,-3.628712177E0,-1.929898500E0
1.910595576E0,-2.585867167E0,-4.857004166E0,-2.322613239E0
1.929862087E0,-2.503180027E0,-5.270635605E0,-6.785531044E-1
1.949128649E0,-2.774909019E0,-4.189330578E0,1.270370483E-1
1.968395159E0,-2.619680405E0,-2.979109764E0,1.650357246E-1
1.987661774E0,-1.973737240E0,-1.272365570E0,1.055042267E0
2.006887503E0,-8.276143074E-1,8.949499130E-1,5.057725906E-1
2.026195889E0,1.318302870E0,3.886751175E0,6.201887131E-1
2.045462451E0,1.098768473E0,6.373080730E0,1.634524345E0
2.064727972E0,-8.390188217E-1,4.107978344E0,2.155296803E0
2.083994482E0,-1.541444063E0,7.963771820E-1,3.597211361E0
2.103261097E0,-1.501990914E0,4.536385536E-1,2.898337841E0
2.122528701E0,1.751054525E0,3.202032566E0,2.278211117E0
2.141794118E0,2.203973770E0,5.739378929E0,2.997317314E-1
2.161060732E0,7.568755150E-1,8.156466484E0,-1.485290766E0
2.180327295E0,3.729088545E0,3.087704659E0,-5.862519741E0
2.199593857E0,-1.884624839E0,-2.845903397E0,-3.084149361E0
2.218860368E0,-5.511700630E0,-3.133953571E0,-2.573053837E0
2.238126930E0,1.520872831E0,-5.721168518E-1,2.499945641E0
2.257393701E0,6.023827076E0,1.370379448E0,-6.770142555E0
2.276661097E0,7.623270988E0,2.816339493E0,-6.937324524E0
2.295927607E0,8.754231930E-1,1.952323914E-1,2.878456831E0
2.315193128E0,-2.108357191E0,-4.036791801E0,1.330148458E0
2.334460784E0,-3.937174559E0,-4.601325035E0,-2.358865976E0
2.353726462E0,-6.288974762E0,-1.204184532E0,-3.335749626E0
2.372992764E0,-3.750601292E0,1.638107300E-1,-1.307571173E0
2.392259326E0,-1.458978653E-2,-1.697121143E0,-1.010553122E0
2.411525837E0,6.953845024E-1,-2.416397095E0,-2.603690863E0
2.430792451E0,5.689673424E-1,-2.572093487E0,-1.023926497E0
2.450058962E0,7.471413612E-1,-2.666346073E0,1.401716471E0
2.469326618E0,6.077747345E-1,-1.767451286E0,8.689315319E-1
2.488593180E0,1.143511772E0,-9.008789062E-1,1.958009362E0
2.507858649E0,1.254205704E0,-4.980306625E-1,1.557092667E0
2.527126305E0,-5.529217720E-1,-1.239995956E-1,-9.925538301E-2
2.546392816E0,-1.447785616E0,3.724870682E-1,-6.127059460E-2
2.565658337E0,7.428264618E-1,1.389006615E0,6.507217884E-2
2.584924899E0,2.889920950E0,2.124637604E0,-5.522997379E-1
2.604191462E0,4.495808601E0,1.125670433E0,-1.261126995E-1
2.623457972E0,4.101304054E0,7.531929016E-2,1.072463274E0
2.642725680E0,2.734299660E0,-2.753000259E-1,1.912533760E0
2.661991097E0,1.841503620E0,7.972049713E-2,2.270031929E0
2.681257659E0,2.569354534E0,1.360271454E0,-2.120703459E-1
2.700524222E0,2.263719797E0,2.785574913E0,-7.095633745E-1
2.719791826E0,1.066503048E0,-2.212524414E-3,-4.136004448E0
2.739057347E0,4.528427124E-1,-1.093810558E0,-5.768317223E0
2.758323857E0,-2.391683817E0,7.175960541E-1,-4.962502003E0
2.777590420E0,-2.517621517E0,2.954392433E0,-3.592005014E0
2.796856982E0,2.198767662E-1,5.675115585E0,5.966114998E-2
2.816123545E0,1.955830574E0,7.307165146E0,-4.172194004E-2
2.835390107E0,2.111214638E0,5.473992348E0,-1.089545012E0
2.854656618E0,1.426079750E0,3.818190575E0,-2.794041634E0
2.873923180E0,5.071449280E-2,2.581351280E0,-3.730096817E0
2.893189743E0,-1.285683632E0,1.017866135E0,-2.851307869E0
2.912456253E0,-1.353223562E0,-8.889932632E-1,-1.206182718E0
2.931722868E0,-1.534699678E0,-1.762174606E0,-1.356702566E0
2.950989430E0,-2.050571680E0,-1.797432423E0,-2.363400459E0
2.970255680E0,-2.218621731E0,-2.017728329E0,-3.302848339E0
2.989522503E0,-2.524775505E0,-2.869519711E0,-3.160620213E0
3.008789118E0,-3.307838917E0,-3.462097645E0,-2.446160078E0
3.028055628E0,-3.196732998E0,-4.434262276E0,-2.594295502E0
3.047322139E0,-2.539857626E0,-5.580388069E0,-1.903978825E0
3.066588701E0,-2.792121649E0,-5.480791092E0,1.377792358E-1
3.085856357E0,-2.898488045E0,-4.574555874E0,3.669815063E-1
3.105121826E0,-2.309442520E0,-2.998431206E0,8.802270889E-1
3.124388337E0,-1.073350668E0,-8.012361526E-1,1.990266800E0
3.143655993E0,3.668425083E-1,2.227224350E0,9.859800339E-3
3.162921722E0,1.704971552E0,6.296216011E0,8.968319893E-1
3.182188024E0,1.401784182E0,6.552134514E0,2.794855595E0
3.201455680E0,-7.344264984E-1,2.807055950E0,3.455809116E0
3.220721097E0,-7.125651836E-1,1.957836151E0,3.964821339E0
3.239987659E0,3.581693888E0,5.511230946E0,3.651054859E0
3.259254482E0,4.555774689E0,8.732206345E0,-1.133674383E0
3.278520784E0,-1.371071696E0,7.421916008E0,-2.100729465E0
3.297787295E0,-3.681092739E0,-3.037788391E0,-1.988328457E0
3.317053857E0,-5.044414997E0,-8.063227654E0,-5.717832565E0
3.336321514E0,-1.963493466E0,-3.964036465E0,-2.500644207E0
3.355586982E0,5.688479900E0,1.192766190E0,2.840486765E0
3.374854899E0,7.651893616E0,3.396084785E0,-8.236860275E0
3.394121097E0,4.354715347E0,5.832146645E0,-9.445741653E0
3.413386618E0,-3.483727455E0,3.546218872E-1,6.472714424E0
3.432653180E0,-4.467412949E0,-4.527573586E0,3.224139452E0
3.451920837E0,-3.411035538E0,-4.697390556E0,-2.864980936E0
3.471186253E0,-2.618245840E0,-2.727453709E0,-4.589416504E0
3.490452816E0,-6.735873222E-1,-1.541436195E0,-2.104681492E0
3.509719430E0,4.091653824E-1,-1.650858402E0,-1.346861124E-1
3.528985941E0,3.565216064E-1,-1.766589165E0,-3.676903248E-2
3.548253597E0,-2.514104843E-1,-1.000134945E0,7.755882740E-1
3.567519066E0,3.389234543E-1,-1.057691097E0,1.281473160E0
3.586786722E0,1.631772995E0,-2.287060261E0,1.057845592E0
3.606052191E0,1.396295547E0,-2.046642303E0,9.584135413E-1
3.625318701E0,5.195150375E-1,-1.058639050E0,2.947297096E0
3.644585264E0,-3.738052845E-1,-1.185770035E-1,1.844121933E0
3.663810941E0,-7.057580948E-1,3.978281021E-1,-2.101778984E-2
3.683118389E0,-4.359230995E-1,6.994018555E-1,-2.389413118E-1
3.702384951E0,8.835093975E-1,1.378192902E0,-4.402692318E-1
3.721652607E0,3.010231972E0,1.735160828E0,1.773306131E-1
3.740918024E0,3.436635017E0,1.296846390E0,6.994891167E-1
3.760184587E0,2.477841616E0,7.540826797E-1,1.493024349E0
3.779451201E0,3.199387550E0,1.129960060E0,1.271758556E0
3.798717712E0,4.183366776E0,3.459092140E0,9.106856585E-1
3.817984326E0,3.378144264E0,2.103030205E0,-3.434642553E-1
3.837250837E0,2.360583067E0,7.479333878E-1,-2.398636341E0
3.856517399E0,9.149854183E-1,8.050918579E-2,-2.855801105E0
3.875783909E0,-8.236064911E-1,-8.616533279E-1,-4.347379684E0
3.895050212E0,-2.556965113E0,-5.678071976E-1,-5.198690891E0
3.914317034E0,-1.016073465E0,1.277806282E0,-2.038453817E0
3.933583597E0,1.282081604E0,4.092234612E0,9.201808572E-1
3.952851201E0,4.726715088E-1,5.633631706E0,-1.312145829E0
3.972116722E0,1.045594215E-1,5.429076195E0,-2.210700035E0
3.991383024E0,-1.597697496E0,5.585095406E0,-4.333022594E0
4.010649795E0,-4.020962715E-1,2.789670944E0,-2.458782911E0
4.029917451E0,3.793253899E-1,4.862785339E-2,6.796278954E-1
4.049182920E0,-7.280185223E-1,-5.667505264E-1,-1.390416622E-1
4.068404326E0,-6.041119099E-1,-1.074532509E0,-1.472341776E0
4.087716045E0,-2.793340683E-1,-2.348468304E0,-2.347818375E0
4.106983649E0,-9.903445244E-1,-3.943991184E0,-2.060007811E0
4.126250264E0,-3.157597065E0,-5.050250530E0,-1.393952608E0
4.145515680E0,-4.576463699E0,-5.789439201E0,-2.478781700E0
4.164783337E0,-4.413654327E0,-6.670914173E0,-2.831632376E0
4.184049847E0,-3.613234997E0,-6.173615456E0,-6.642632484E-1
4.203316409E0,-2.662525177E0,-4.043828964E0,3.685641289E-1
4.222582972E0,-2.140491247E0,-2.137318134E0,1.396976471E0
4.241848389E0,-1.273638725E0,-6.067991257E-2,1.575999737E0
4.261114951E0,8.221740723E-1,1.574340343E0,1.598219395E0
4.280381514E0,1.375817537E0,4.547505379E0,1.924599648E0
4.299649170E0,-4.143159389E-1,5.935744286E0,1.638163567E0
4.318914587E0,-2.517016172E0,3.896312714E0,2.585345268E0
4.338181149E0,-2.491623640E0,5.700759888E-1,4.949738503E0
4.357448909E0,-8.939352036E-1,-1.097527504E0,2.910642624E0
4.376714274E0,2.516120672E0,2.892696381E0,1.238101006E0
4.395981930E0,2.953477859E0,7.313800812E0,-2.444000244E-1
4.415248441E0,1.214904785E0,6.216143608E0,-2.104095697E0
4.434514951E0,2.147376537E-1,7.459897995E-1,-6.869968891E0
4.453780472E0,-5.698425293E0,-2.933324814E0,-3.203444481E0
4.473048076E0,-5.444376945E0,-2.526400089E0,-1.415081978E0
4.492313857E0,2.122055054E0,1.351534843E0,4.431321621E0
4.511581253E0,6.745612621E0,3.569239616E0,-8.423962593E0
4.530846618E0,9.672335625E0,4.253385544E0,-7.388572693E0
4.550113232E0,5.019586086E-1,-4.440584183E-1,6.546160698E0
4.569379743E0,-3.146501064E0,-4.663639545E0,2.925000906E0
4.588646357E0,-4.210280418E0,-5.780584812E0,-2.034639120E0
4.607912868E0,-6.093447208E0,-3.745070934E0,-2.356264114E0
4.627179430E0,-3.282302141E0,-1.998480797E0,-8.642653823E-1
4.646445993E0,1.457767487E-1,-2.322026253E0,-1.238673449E0
4.665713649E0,7.328619957E-1,-2.037539959E0,9.779232740E-2
4.684979118E0,-5.218362808E-2,-1.782704353E0,9.357351661E-1
4.704245628E0,-5.330600739E-1,-1.849655628E0,-3.591874838E-1
4.723512139E0,-1.317238808E-1,-1.856307030E0,2.405942917E0
4.742778753E0,3.047237396E-1,-1.702548027E0,4.123723507E0
4.762044795E0,1.265865088E0,-9.654345512E-1,1.249588847E0
4.781312139E0,1.633151770E0,1.236180305E0,-7.953929901E-1
4.800578389E0,1.648462296E0,2.571177483E0,1.163715482E0
4.819845003E0,2.267691612E0,2.443960190E0,7.808966637E-1
4.839111514E0,4.096260071E0,1.009912491E0,1.117978096E0
4.858379118E0,4.292019844E0,2.898454666E-1,2.103642941E0
4.877645732E0,3.134556055E0,8.674402237E-1,2.098564386E0
4.896911462E0,1.387187719E0,2.201258659E0,1.027176619E0
4.916178805E0,1.535806179E0,3.567930222E0,-1.570533037E0
4.935444274E0,8.640358448E-1,2.708917618E0,-2.715631485E0
4.954711930E0,8.416142464E-1,-2.419538498E-1,-6.929930687E0
4.973977399E0,-6.908168793E-1,-4.922752380E-1,-5.290351391E0
4.993245055E0,-7.951941490E-1,1.208101273E0,-2.972120047E0
5.012510472E0,1.200165272E0,5.078946114E0,1.230302930E0
5.031777034E0,6.575865746E-1,7.019727707E0,-1.100039601E0
5.051044378E0,4.840178490E-1,5.968333244E0,-2.600160122E0
5.070310159E0,8.410181999E-1,4.745760918E0,-3.108063936E0
5.089576722E0,-5.445320606E-1,3.705799103E0,-2.033386230E0
5.108843232E0,-1.265432358E0,2.022336960E0,-1.828185678E0
5.128110889E0,-1.611023903E0,1.305475235E-1,-1.509702682E0
5.147376357E0,-1.670529127E0,-1.746244907E0,-9.024021626E-1
5.166642868E0,-1.618546247E0,-4.011720657E0,-2.347072601E0
5.185867243E0,-1.909965634E0,-6.109633446E0,-4.317264080E0
5.205175993E0,-2.589502096E0,-6.848540306E0,-3.621169567E0
5.224442555E0,-3.106764317E0,-6.155612946E0,-3.016992092E0
5.243709118E0,-3.504408360E0,-4.961673260E0,-2.424916029E0
5.262976722E0,-3.752625227E0,-3.920271158E0,-1.450689793E0
5.282242191E0,-3.568871498E0,-3.174503326E0,1.587166786E-1
5.301509847E0,-3.224608660E0,-2.139464855E0,8.632435799E-1
5.320776357E0,-2.063736439E0,-9.524731636E-1,2.071019173E0
5.340041826E0,8.381175995E-2,5.690050125E-1,1.400585175E0
5.359308389E0,2.304761410E0,4.438318253E0,2.099925041E0
5.378574951E0,1.070154905E0,7.648583412E0,3.801184654E0
5.397842868E0,-2.353181362E0,4.457347870E0,3.827521801E0
5.417109118E0,-3.804416180E0,-2.684874535E-1,5.287882805E0
5.436374639E0,-2.560575008E0,-1.919375420E0,1.513843536E0
5.455641149E0,2.080194235E0,2.688650131E0,3.391079903E-1
5.474908805E0,3.364713669E0,7.255205154E0,-1.318454027E0
5.494174222E0,4.272272110E0,1.046355247E1,-5.134903431E0
5.513441878E0,4.983039856E0,3.648092270E0,-2.787405014E0
5.532707295E0,-6.175397396E0,-4.341166973E0,-4.097466946E0
5.551975003E0,-9.171868324E0,-3.912452221E0,-9.442965984E-1
5.571240472E0,1.335726261E0,-2.842311859E-1,5.144744873E0
5.590506982E0,7.888199806E0,1.601822853E0,-8.147172928E0
5.609774639E0,1.088452625E1,2.793499947E0,-6.048273563E0
5.629040055E0,2.001757622E0,-3.276529312E-1,4.348059654E0
5.648306670E0,-3.010055065E0,-4.198596001E0,2.292097569E0
5.667573180E0,-5.179478645E0,-6.133492947E0,-2.056472778E0
5.686839743E0,-7.098108292E0,-3.314938068E0,-2.871307373E0
5.706106566E0,-3.754981995E0,-1.687009335E0,-9.310946465E-1
5.725373962E0,-3.821783066E-1,-2.356821060E0,9.659901261E-2
5.744639430E0,1.611847878E-1,-1.674443722E0,-3.052257061E0
5.763905941E0,-6.746819019E-1,-9.478445053E-1,-7.299574614E-1
