Time (s),X (rad/s),Y (rad/s),Z (rad/s)
0.160895943,0.0438282899558544,-0.0623064190149307,-0.0700947195291519
0.180161464,0.0529909990727901,-0.0335965976119041,0.0142021989449859
0.199425006,0.00412321882322431,-0.0983464121818543,0.0691784545779228
0.218689693,-0.0221432130783796,-0.134386390447617,0.0716218426823616
0.237954329,-0.0160347409546375,-0.155766054987907,0.049020491540432
0.25722011,0.0389415137469769,-0.19302773475647,0.0111479628831148
0.276483704,0.153169944882393,-0.117282673716545,-0.00167983002029359
0.295748339,0.271063476800919,-0.0739125162363052,-0.000458135444205254
0.315013027,0.263733297586441,-0.1282779276371,-0.0193943995982409
0.334277662,0.157445877790451,-0.262053459882736,-0.105523861944675
0.353543339,-0.00992626789957285,-0.368340909481049,-0.130568608641624
0.372806985,-0.116213694214821,-0.445307642221451,-0.196540102362633
0.392072714,-0.120489619672298,-0.532047986984253,-0.394454628229141
0.411337402,-0.09605573117733,-0.629172682762146,-0.703008830547333
0.430600995,-0.128430634737015,-0.548540830612183,-0.802576959133148
0.449824068,-0.218225181102753,-0.532047986984253,-0.893593192100525
0.469130266,-0.325734287500381,-0.68353807926178,-1.07318222522736
0.488394693,-0.364217668771744,-0.675597071647644,-1.24177610874176
0.507659641,-0.173633337020874,-0.98102068901062,-1.44274485111237
0.52692537,0.0853659063577652,-0.754396378993988,-1.34928524494171
0.546188964,0.546555578708649,-0.350626319646835,-1.24727380275726
0.565453599,0.764628052711487,-0.23517619073391,-1.47511982917786
0.584719381,0.599699318408966,-0.269383639097214,-2.0047242641449
0.603982714,0.45798271894455,-0.742790281772614,-2.32114315032959
0.623248704,0.252738058567047,-0.44958359003067,-1.82818949222565
0.642512297,0.281447887420654,-0.536934733390808,-0.864883363246918
0.661777193,0.063986249268055,-0.433701545000076,-0.839227795600891
0.681042714,0.213032975792885,-0.239452123641968,-0.714004099369049
0.700306308,0.344975978136063,0.0714691281318665,-0.228304162621498
0.719570995,0.185544848442078,0.0806318372488022,0.0374143943190575
0.73883537,-0.0673459097743034,0.100178949534893,0.0435228683054447
0.758100527,-0.328177690505981,0.33665320277214,0.030084228143096
0.777366047,-0.722174167633057,0.721486985683441,0.0594048947095871
0.796630422,-1.1871052980423,1.01469361782074,0.0820062458515167
0.815894277,-1.67211806774139,1.14785838127136,0.137593343853951
0.835158964,-1.98487186431885,1.35371387004852,0.196234688162804
0.854423652,-2.2609748840332,1.52108597755432,0.218836024403572
