Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
0.000000000E0,-1.403682590E0,2.931513786E-1,-1.452322006E-1
0.000000000E0,-1.558170199E0,3.540480137E-1,-1.960411072E-1
0.000000000E0,-1.730164647E0,3.370513916E-1,-2.201509476E-1
0.000000000E0,-1.881801248E0,2.474415302E-1,-2.126932144E-1
0.000000000E0,-2.059615850E0,7.146906853E-2,-1.734685898E-1
0.000000000E0,-2.223371506E0,-1.931982040E-1,-9.011268616E-2
0.000000000E0,-2.316002369E0,-4.773688316E-1,2.050113678E-2
0.000000000E0,-2.490653038E0,-6.580128670E-1,8.626937866E-2
0.000000000E0,-2.515219450E0,-7.295341492E-1,1.179504395E-1
0.000000000E0,-2.388110161E0,-7.054514885E-1,1.178159714E-1
0.000000000E0,-2.273607254E0,-6.217002869E-1,9.033966064E-2
0.000000000E0,-2.306807995E0,-5.690259933E-1,6.262016296E-2
0.000000000E0,-2.416261196E0,-6.017122269E-1,6.677913666E-2
0.000000000E0,-2.618586540E0,-6.841187477E-1,8.863639832E-2
0.000000000E0,-2.969424963E0,-7.647557259E-1,1.093568802E-1
0.000000000E0,-3.442303181E0,-8.918852806E-1,1.698198318E-1
0.000000000E0,-4.006629467E0,-1.073658466E0,2.943897247E-1
0.000000000E0,-4.612494469E0,-1.224007130E0,4.512758255E-1
0.000000000E0,-5.215316772E0,-1.278734207E0,6.020536423E-1
0.000000000E0,-5.215316772E0,-1.278734207E0,6.020536423E-1
0.000000000E0,1.388507366E0,4.602028370E0,4.084315300E0
0.000000000E0,-1.138338089E0,2.177648544E0,2.897542000E0
0.000000000E0,-1.371394157E0,1.584164619E0,1.834815979E0
0.000000000E0,-1.297873616E0,1.055518150E0,1.640466690E0
0.000000000E0,-1.161918283E0,9.380083084E-1,1.243529320E0
0.000000000E0,-1.138916731E0,-2.907390594E-1,1.238809586E0
0.000000000E0,-7.413548231E-1,-7.899580002E-1,1.827616692E0
0.000000000E0,-3.852303028E-1,-1.694392443E0,1.372919083E-1
0.000000000E0,-3.870650530E-1,-2.330310583E0,-1.233097553E0
0.000000000E0,1.903231144E-1,-1.042812824E0,1.592388153E-1
0.000000000E0,3.302655220E-1,3.632173538E-1,1.980937004E0
0.000000000E0,4.242491722E-1,1.223180771E0,3.235002518E0
0.000000000E0,-3.993949890E-1,1.170812607E0,2.433094978E0
0.000000000E0,-2.623257637E-1,1.229704857E0,1.031879425E0
0.000000000E0,3.062963486E-1,1.343162537E0,6.027655602E-1
0.000000000E0,5.206005573E-1,1.259087086E0,-5.546774864E-1
0.000000000E0,1.152187824E0,2.787292004E0,-1.192188263E-2
0.000000000E0,3.997972012E-1,2.833968639E0,7.994880676E-1
0.000000000E0,-5.243722200E-1,4.702615738E-1,-2.845268726E0
0.000000000E0,3.627736568E-1,6.187415123E-1,-2.303137779E-1
0.000000000E0,-1.295332551E0,-2.158141136E-1,3.275788307E0
0.000000000E0,-2.960320711E0,-3.832413197E0,-1.567569733E0
