Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
0.000000000E0,-2.402023792E0,4.990832806E-1,-7.281146049E-1
0.000000000E0,-2.446586609E0,5.106220245E-1,-7.601718903E-1
0.000000000E0,-2.409237385E0,5.192265511E-1,-7.397966385E-1
0.000000000E0,-2.367122173E0,5.633914471E-1,-7.286024094E-1
0.000000000E0,-2.390628815E0,6.497871876E-1,-7.729539871E-1
0.000000000E0,-2.490851402E0,7.303221226E-1,-8.614912033E-1
0.000000000E0,-2.550905704E0,7.529373169E-1,-9.050283432E-1
0.000000000E0,-2.592086315E0,6.853356361E-1,-9.079275131E-1
0.000000000E0,-2.606337547E0,5.342450142E-1,-8.657836914E-1
0.000000000E0,-2.643532276E0,3.578398228E-1,-8.249158859E-1
0.000000000E0,-2.699128151E0,2.276468277E-1,-8.086385727E-1
0.000000000E0,-2.745816231E0,1.785221100E-1,-8.168563843E-1
0.000000000E0,-2.793097973E0,2.086541653E-1,-8.558816910E-1
0.000000000E0,-2.850048065E0,2.625083923E-1,-9.087638855E-1
0.000000000E0,-2.919775486E0,2.881956100E-1,-9.571819305E-1
0.000000000E0,-2.989837646E0,2.823948860E-1,-9.932165146E-1
0.000000000E0,-3.097991467E0,2.884523869E-1,-1.052894592E0
0.000000000E0,-3.241134167E0,3.265051842E-1,-1.139900208E0
0.000000000E0,-3.352037907E0,3.758275509E-1,-1.211864471E0
0.000000000E0,2.191075802E0,6.644318104E-1,6.154146194E-1
0.000000000E0,1.915341616E0,7.820639610E-1,3.115625381E-1
0.000000000E0,2.042768955E0,1.251937389E0,8.428850174E-1
0.000000000E0,2.212610006E0,1.759689093E0,1.529024124E0
0.000000000E0,1.999033332E0,1.768862009E0,9.557571411E-1
0.000000000E0,2.371750832E0,2.210864544E0,5.931663513E-1
0.000000000E0,2.509409904E0,2.373945951E0,7.981386185E-1
0.000000000E0,2.219918013E0,2.474977970E0,9.934930801E-1
0.000000000E0,2.281398296E0,1.946267605E0,6.073455811E-1
0.000000000E0,2.147531748E0,1.729151964E0,4.104270935E-1
0.000000000E0,1.979994893E0,1.473413944E0,7.085990906E-2
0.000000000E0,2.276645899E0,1.277778387E0,1.293725967E-1
0.000000000E0,2.210497856E0,1.687186956E0,4.451465607E-1
0.000000000E0,1.727049589E0,2.051641703E0,1.741211891E0
0.000000000E0,1.651926637E0,2.203967333E0,2.466055870E0
0.000000000E0,1.929857373E0,1.578808308E0,3.138322830E0
0.000000000E0,2.176890135E0,1.926450968E0,3.591805458E0
0.000000000E0,1.706906796E0,2.256961823E0,2.579036713E0
