Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1.573408890E-1,-1.307213157E-1,3.406237066E-1,-3.779617324E-2
1.766079200E-1,-2.516690791E-1,4.438568950E-1,4.039227590E-2
1.958733890E-1,-4.440859556E-1,5.751890540E-1,1.057529300E-1
2.151077640E-1,-4.294256270E-1,3.595599532E-1,1.295759678E-1
2.344064090E-1,-3.793361485E-1,5.990120769E-1,1.698918939E-1
2.536729200E-1,-4.202629030E-1,6.521558166E-1,1.888281554E-1
2.729392220E-1,-3.494046330E-1,6.246677041E-1,2.383067906E-1
2.922070340E-1,-3.555130959E-1,8.201388121E-1,1.894390136E-1
3.114450030E-1,-3.848337829E-1,7.437828779E-1,6.299362332E-2
3.307401590E-1,-3.188622594E-1,8.354099989E-1,5.505260825E-2
3.500055240E-1,-1.563768983E-1,8.903862238E-1,-2.069245093E-2
3.692720870E-1,7.452336699E-2,7.578324080E-1,-2.454842478E-1
3.885396910E-1,1.197260618E-1,8.708391190E-1,-2.650313675E-1
4.078051590E-1,-8.063183725E-2,1.107313395E0,-2.717506886E-1
4.270716700E-1,-2.241809368E-1,1.170230627E0,-2.546469569E-1
4.463382320E-1,-2.076880634E-1,1.420678020E0,-2.442625463E-1
4.656050030E-1,-1.166718230E-1,1.764585018E0,-9.460496902E-2
4.848712530E-1,9.773556143E-2,1.775580287E0,1.149156392E-1
5.041388570E-1,1.747023165E-1,1.643026471E0,3.629196286E-1
5.234045340E-1,1.087308154E-1,2.429797649E0,1.431367874E0
5.426708370E-1,1.459924877E-1,3.690052032E0,1.314085126E0
5.618953680E-1,-1.966928244E-1,4.334496021E0,-5.289173722E-1
5.812039090E-1,-4.715740979E-1,1.955169320E0,-9.540670514E-1
6.004704200E-1,-1.227803007E-1,5.751890540E-1,-6.345175952E-2
6.197369820E-1,1.062874198E-1,5.507551432E-1,4.203392565E-1
6.390034930E-1,8.063183725E-2,4.151470661E-1,5.394544601E-1
6.582700030E-1,-7.941014133E-3,5.202127695E-1,5.712185502E-1
6.775365660E-1,5.497625470E-2,5.739673376E-1,7.398123741E-1
6.968030760E-1,2.492256761E-1,4.896704257E-1,9.914814830E-1
7.160707320E-1,4.025483429E-1,4.792860448E-1,1.257887244E0
7.353361490E-1,4.147652984E-1,8.897753954E-1,1.286597013E0
7.546038050E-1,-6.682668924E-1,3.474346399E0,6.567371488E-1
7.738692220E-1,-4.898995161E-1,3.383941174E0,2.145601064E-2
7.931368780E-1,7.122479081E-1,3.473430276E-1,2.364742458E-1
8.123606280E-1,7.763868570E-1,2.929776311E-1,3.311555684E-1
8.316691180E-1,6.291726828E-1,8.195279241E-1,2.694599926E-1
8.509354200E-1,6.786513329E-1,8.897753954E-1,2.639623582E-1
8.702030760E-1,7.153021693E-1,6.778113842E-1,2.792335451E-1
8.894684930E-1,7.067502737E-1,5.733565092E-1,2.285332382E-1
9.087350550E-1,6.981984377E-1,6.118398905E-1,2.260898352E-1
9.280015140E-1,5.888567567E-1,6.564317346E-1,3.671955466E-1
9.472681280E-1,2.125748396E-1,2.337254286E-1,5.846571922E-1
9.665346390E-1,1.429382563E-1,-1.029506683E0,7.611920238E-1
9.858011490E-1,2.266243398E-1,-1.117468715E0,4.466057122E-1
1.005067712E0,1.948602796E-1,-7.546254396E-1,-1.288124174E-1
1.024335368E0,7.281299233E-1,-1.248190045E0,-9.528453946E-1
1.043601097E0,8.521319032E-1,-8.358681202E-1,-1.144040585E0
