Time (s),X (rad/s),Y (rad/s),Z (rad/s)
4.971042700E-2,-2.777909636E-1,-1.161789298E0,-1.027780771E-1
6.971042700E-2,-1.385136992E-1,-8.655197024E-1,-6.734789163E-2
8.971042700E-2,-3.095559776E-1,-5.460371971E-1,1.812742651E-1
1.097104270E-1,-6.369797587E-1,-2.638174295E-1,3.144428730E-1
1.297104270E-1,-8.807149529E-1,-4.696790278E-1,2.277000248E-1
1.497104270E-1,-1.016327024E0,-1.073824763E0,1.220203340E-1
1.697104270E-1,-1.200808406E0,-1.523421526E0,2.026545405E-1
1.897104270E-1,-1.665676832E0,-1.144685149E0,2.258674204E-1
2.097104270E-1,-1.794569373E0,-4.476878643E-1,1.904372424E-1
2.297104270E-1,-1.403004766E0,-1.789071560E-1,-1.237002108E-2
2.497104270E-1,-1.099404693E0,-3.762166202E-1,-1.542434748E-2
2.697104270E-1,-1.261894822E0,-2.491566688E-1,9.453139454E-2
2.897104270E-1,-1.498910546E0,5.574145354E-3,1.000291854E-1
3.097104270E-1,-1.250899315E0,7.635815564E-5,-2.825251780E-2
3.297104270E-1,-8.055785298E-1,-2.906954885E-1,-2.092213556E-2
3.497104270E-1,-5.319108963E-1,-6.822600961E-1,2.362521291E-1
3.697104270E-1,-5.319108963E-1,-6.822600961E-1,2.362521291E-1
3.897104270E-1,-4.353941977E-1,-1.351768374E0,8.636107445E-1
4.097104270E-1,-5.758932233E-1,-1.926592588E0,9.662361145E-1
4.297104270E-1,-6.730207801E-1,-2.271731377E0,1.071304917E0
4.497104270E-1,-7.066183686E-1,-2.676124334E0,1.287551165E0
4.697104270E-1,-6.534730792E-1,-3.301650286E0,1.605201125E0
4.897104270E-1,-6.998988390E-1,-3.875863552E0,1.855655909E0
5.097104270E-1,-9.130908251E-1,-4.417701244E0,1.950950861E0
5.297104270E-1,-1.068250656E0,-4.993135929E0,2.077399969E0
5.497104270E-1,-1.013272762E0,-5.122639656E0,2.357787132E0
5.697104270E-1,-3.999640048E-1,-4.264373779E0,2.676048040E0
5.897104270E-1,4.546364546E-1,-2.997439384E0,2.646726370E0
6.097104270E-1,1.073442936E0,-1.752496004E0,2.147649527E0
6.297104270E-1,1.433853388E0,-7.158576846E-1,1.426217675E0
6.497104270E-1,1.541976571E0,-1.091921609E-2,8.727737069E-1
6.697104270E-1,1.564578652E0,3.281109929E-1,5.734497309E-1
6.897104270E-1,1.680642962E0,2.932916880E-1,3.688098788E-1
7.097104270E-1,1.802816033E0,-1.831832081E-1,3.315471113E-1
7.297104270E-1,1.895667553E0,-5.069417953E-1,3.846924007E-1
7.497104270E-1,1.734399199E0,-7.250207067E-1,4.415028691E-1
7.697104270E-1,1.496161699E0,-1.024955511E0,5.068654418E-1
7.897104270E-1,1.296408772E0,-1.185002208E0,6.412557960E-1
8.097104270E-1,1.013578176E0,-1.254029989E0,7.023423314E-1
8.297104270E-1,-2.733621933E-2,-1.400637627E0,6.565274000E-1
8.497104270E-1,-2.893974185E-1,-1.118417859E0,6.553056836E-1
8.697104270E-1,2.878702581E-1,-1.255862594E0,5.703954101E-1
8.897104270E-1,8.944594264E-1,-1.147128582E0,3.712533414E-1
9.097104270E-1,7.918340564E-1,-5.466480255E-1,3.584251702E-1
9.297104270E-1,3.257438838E-1,-2.302198410E-1,4.543310404E-1
9.497104270E-1,-1.024726480E-1,-4.275293052E-1,6.033821702E-1
9.697104270E-1,1.374446787E-3,-7.103599310E-1,6.980662346E-1
