Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1.444474490E-1,2.846255302E-1,5.737304688E-3,2.264025807E-2
1.637172410E-1,3.273429871E-1,-9.743499756E-2,6.353018433E-2
1.829842720E-1,1.657071114E-1,-7.401657104E-2,1.134780273E-1
2.022524490E-1,4.752302170E-2,1.030454636E-1,7.122592628E-2
2.215205740E-1,-1.006469727E-1,1.509723663E-1,1.127679646E-1
2.407888030E-1,8.383750916E-2,1.387958527E-1,4.225456417E-1
2.600569280E-1,-7.302141190E-2,1.843500137E-1,3.634203672E-1
2.793251050E-1,-1.976380348E-1,2.357769012E-2,6.446030736E-1
2.985942720E-1,-2.798056602E-1,-8.268547058E-2,1.062368870E0
3.178197410E-1,-4.465913773E-2,1.355543137E-1,1.252019405E0
3.371295330E-1,4.660391808E-1,3.756456375E-1,6.351147890E-1
3.563977100E-1,7.266407013E-1,4.613571167E-1,-3.616958857E-4
3.756658350E-1,6.255049706E-1,5.318565369E-1,-1.469018012E-1
3.949340120E-1,2.195377350E-1,2.950677872E-1,-3.910252452E-1
4.142023970E-1,-8.710861206E-3,2.111196518E-1,-2.970784605E-1
4.334700010E-1,1.691398621E-1,-1.421213150E-1,-4.100249410E-1
4.527384390E-1,5.207433701E-1,-5.660829544E-1,-1.357993007E0
4.720073970E-1,2.697415352E-1,-1.414585114E-2,-1.565688610E0
4.912758350E-1,-2.488613129E-1,-1.770687103E-1,-6.657028198E-1
5.105428660E-1,-1.034622192E-1,4.099044800E-1,4.547282457E-1
5.298109910E-1,-9.847321510E-1,6.222543716E-1,1.521657705E-1
5.490791680E-1,-4.185521603E-1,2.734012604E-1,2.927432060E-1
5.683056780E-1,-2.483379841E-1,8.190946579E-1,-1.167408466E0
5.876154180E-1,6.941223145E-1,1.953099251E0,-1.383735776E0
6.068846890E-1,3.989222050E-1,1.363021851E0,-7.694530487E-1
6.261517200E-1,-4.709813595E-1,5.442428589E-1,-8.392872810E-1
6.454198970E-1,-6.133136749E-1,8.927536011E-2,-1.239576340E0
6.646880220E-1,-8.349287510E-1,3.462791443E-2,-1.503441095E0
6.839561470E-1,-4.209876060E-1,4.936332703E-1,-7.307105064E-1
7.032243240E-1,2.558276653E-1,5.569438934E-1,2.510697842E-1
7.224934910E-1,-5.627131462E-2,8.657550812E-2,1.633632183E-1
7.417605740E-1,-9.736857414E-1,-5.816159248E-1,-5.049865246E-1
7.610297930E-1,-8.457641602E-1,-6.170392036E-1,-4.823539257E-1
7.802968240E-1,-1.286739826E0,-1.033548832E0,-4.776971340E-1
7.995649490E-1,-1.307570934E0,-8.396515846E-1,-1.000447273E-1
8.187911990E-1,-1.222311258E0,-8.684301376E-1,3.159985542E-1
8.381012510E-1,-7.940807343E-1,-6.966729164E-1,6.900191307E-1
8.573693760E-1,-5.075213909E-1,-1.053169250E0,1.077805042E0
8.766374490E-1,-6.981203556E-1,-6.946349144E-1,9.674158096E-1
