Time (s),X (rad/s),Y (rad/s),Z (rad/s)
0.000000000E0,-2.649627924E-1,-8.672759533E-1,-3.863722831E-2
0.000000000E0,2.145664245E-1,-2.759583890E-1,-4.130976200E-1
0.000000000E0,2.671008408E-1,1.143845171E-1,-5.652030706E-1
0.000000000E0,-1.634064503E-2,1.237002108E-2,-5.474879742E-1
0.000000000E0,-3.040581644E-1,-4.152356386E-1,-4.448626041E-1
0.000000000E0,-2.557998300E-1,-8.220719099E-1,-3.367394805E-1
0.000000000E0,1.626428664E-1,-4.818199575E-1,-3.061962128E-1
0.000000000E0,7.466300726E-1,-3.370448947E-1,-3.226895630E-1
0.000000000E0,1.200502872E0,-1.580613852E-1,-2.805398703E-1
0.000000000E0,1.257924199E0,-4.201225638E-1,-3.501785100E-1
0.000000000E0,1.003193498E0,-5.459607840E-1,-5.047274232E-1
0.000000000E0,5.169447064E-1,-5.245805383E-1,-6.128505468E-1
0.000000000E0,1.725694351E-2,-5.093088746E-1,-5.395467281E-1
0.000000000E0,-1.207986027E-1,-5.038111210E-1,-3.623957932E-1
0.000000000E0,-6.582073122E-2,-4.537201524E-1,-5.390885845E-2
0.000000000E0,-1.122464910E-1,-3.321579695E-1,2.967278063E-1
0.000000000E0,-3.358231783E-1,-5.728389025E-1,4.610505402E-1
0.000000000E0,-4.708243906E-1,-7.218900323E-1,3.822489381E-1
0.000000000E0,-3.730859458E-1,-5.221370459E-1,1.501201391E-1
0.000000000E0,-4.097378552E-1,-3.431535661E-1,5.971207842E-2
0.000000000E0,-4.775438905E-1,-3.804163337E-1,1.183551401E-1
0.000000000E0,-5.484042764E-1,-5.673410892E-1,1.824959964E-1
0.000000000E0,-5.618433356E-1,-5.557346344E-1,1.311833113E-1
0.000000000E0,-3.975205719E-1,-3.578143120E-1,1.067487001E-1
0.000000000E0,-2.826778889E-1,-2.991712391E-1,1.660026312E-1
0.000000000E0,-2.240348309E-1,-3.028364480E-1,6.215553731E-2
0.000000000E0,-2.032654136E-1,-2.716823220E-1,-1.828014255E-1
0.000000000E0,-7.864890248E-2,-1.812742651E-1,-3.196352422E-1
0.000000000E0,1.412625909E-1,-2.564106882E-1,-3.306308091E-1
0.000000000E0,5.688682795E-1,-4.940372705E-1,-2.499966025E-1
0.000000000E0,1.012967348E0,-9.088147879E-1,-1.852448881E-1
0.000000000E0,1.372766972E0,-1.269836187E0,-1.742493063E-1
0.000000000E0,1.427744746E0,-1.577101350E0,-2.383901626E-1
0.000000000E0,1.316567302E0,-1.554499388E0,-3.520110846E-1
0.000000000E0,1.019075990E0,-1.260673165E0,-4.259257913E-1
0.000000000E0,7.478517890E-1,-6.669121385E-1,-3.287982047E-1
0.000000000E0,7.130324841E-1,6.979135424E-2,-1.931861341E-1
0.000000000E0,7.246388793E-1,6.812674403E-1,-1.901318133E-1
0.000000000E0,5.578727126E-1,8.358163834E-1,-2.090686262E-1
0.000000000E0,3.740022480E-1,6.537785530E-1,-1.492038369E-1
0.000000000E0,5.242751241E-1,5.364924073E-1,5.955935922E-3
0.000000000E0,9.390525818E-1,7.661777139E-1,1.275181174E-1
0.000000000E0,1.268308997E0,8.822421432E-1,1.751656085E-1
0.000000000E0,1.269530654E0,9.469938278E-1,5.665775016E-2
0.000000000E0,1.030071497E0,1.030682325E0,-4.657847434E-2
0.000000000E0,6.953173876E-1,8.614727259E-1,-3.817907767E-3
0.000000000E0,7.838928103E-1,6.604980230E-1,-3.207042580E-3
0.000000000E0,1.069166899E0,1.047786593E0,-6.261368748E-3
0.000000000E0,1.004415154E0,1.336725831E0,1.574505121E-1
0.000000000E0,9.616546035E-1,1.393536329E0,5.661193728E-1
0.000000000E0,1.150411963E0,9.311113358E-1,8.055785298E-1
0.000000000E0,1.261589408E0,3.691153228E-1,9.802860022E-1
0.000000000E0,1.375821233E0,3.416263759E-1,1.035874724E0
0.000000000E0,1.454012036E0,5.108360648E-1,1.024268270E0
0.000000000E0,9.805914164E-1,3.917173445E-1,1.007164121E0
0.000000000E0,9.085093141E-1,7.773260027E-2,8.526151776E-1
0.000000000E0,8.657487631E-1,1.064432710E-1,8.397870064E-1
0.000000000E0,6.446155310E-1,1.320996135E-1,-2.096794993E-1
0.000000000E0,5.635231733E-2,-1.403462887E-1,-3.294090927E-1
0.000000000E0,4.657847434E-2,-4.989241958E-1,-2.793181241E-1
0.000000000E0,9.972374886E-2,-3.859141171E-1,-1.211040318E-1
0.000000000E0,5.316054821E-1,-3.449861407E-1,-3.191770986E-2
0.000000000E0,1.239598274E0,-2.869539559E-1,2.393064648E-1
0.000000000E0,1.893224120E0,-1.922698319E-1,6.779077053E-1
0.000000000E0,1.643991113E0,8.628471941E-2,6.693555713E-1
0.000000000E0,1.330617189E0,-3.651446998E-1,2.698497176E-1
0.000000000E0,8.767443299E-1,-6.284276247E-1,1.745547503E-1
0.000000000E0,5.633704662E-1,-6.614143252E-1,1.195768714E-1
0.000000000E0,4.204280078E-1,-8.220719099E-1,-5.696318299E-2
0.000000000E0,7.539604306E-1,-1.263116598E0,2.411390543E-1
0.000000000E0,1.289078355E0,-1.139110923E0,6.418666840E-1
0.000000000E0,1.749059916E0,-8.856018782E-1,1.200808406E0
0.000000000E0,1.641547680E0,-7.787004709E-1,9.265298843E-1
0.000000000E0,1.723403573E0,-7.542658448E-1,4.256203473E-1
0.000000000E0,1.826028943E0,-5.685628057E-1,6.717990637E-1
0.000000000E0,1.750892520E0,-5.539020896E-1,1.107956886E0
0.000000000E0,8.126034737E-1,-8.984300494E-1,1.097572088E0
0.000000000E0,-4.305072725E-1,-5.655084848E-1,4.494441152E-1
0.000000000E0,-5.032002330E-1,-5.661193728E-1,2.924517393E-1
0.000000000E0,1.388191283E-1,-3.492622077E-1,5.783366561E-1
0.000000000E0,5.590944290E-1,-1.849394590E-1,7.756461501E-1
0.000000000E0,3.721696436E-1,2.512183189E-1,3.578143120E-1
0.000000000E0,-2.466368377E-1,-6.215553731E-2,2.672535367E-2
0.000000000E0,-3.694207668E-1,-3.028364480E-1,2.367102914E-2
0.000000000E0,-1.145372353E-2,-2.771801054E-1,2.454151064E-1
0.000000000E0,-3.028364480E-1,-4.543310404E-1,5.019785166E-1
