Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1.600605760E-1,-2.993151546E-2,8.956547827E-2,-1.654632539E-1
1.793269830E-1,1.466033421E-2,2.288386524E-1,-1.721825749E-1
1.985933370E-1,-2.443389036E-2,2.581593096E-1,-1.923405379E-1
2.178597430E-1,-1.099525094E-1,2.612135708E-1,-1.801235825E-1
2.371272430E-1,-1.301104724E-1,1.359898746E-1,-2.008923888E-1
2.563936490E-1,-1.136175916E-1,4.130854458E-2,-2.045574784E-1
2.756600560E-1,-7.269082218E-2,5.108210072E-2,-1.685174853E-1
2.949253680E-1,-4.520269856E-2,1.072800532E-1,-1.275907159E-1
3.141917740E-1,-1.221694518E-3,1.121668294E-1,-1.349208951E-1
3.334592220E-1,6.352811307E-2,5.352549255E-2,-1.935622245E-1
3.527258370E-1,1.380514801E-1,3.703261539E-2,-3.768163919E-1
3.719909410E-1,1.068982705E-1,7.185091078E-2,-5.979431272E-1
3.912584410E-1,-3.848337755E-2,-8.025006205E-2,-8.355627060E-1
4.105237540E-1,-2.706053257E-1,-1.321720779E-1,-9.558995962E-1
4.297901600E-1,-7.672241330E-1,7.185091078E-2,-4.660001099E-1
4.490565140E-1,-1.167939901E0,7.297334075E-1,8.498412371E-2
4.683229720E-1,-1.361578584E0,6.894174814E-1,1.387386769E-1
4.875893790E-1,-1.673721433E0,9.979717135E-1,4.222481698E-2
5.068557330E-1,-1.677997470E0,1.200162172E0,-6.642963737E-3
5.261221390E-1,-1.090973258E0,1.357149839E0,-1.446944475E-1
5.454900040E-1,-7.220214605E-1,1.277128935E0,-9.765920788E-2
5.646549510E-1,-5.485408306E-1,1.062721491E0,9.720107168E-2
5.839213580E-1,-4.508052766E-1,1.189166903E0,3.323772550E-1
6.031877640E-1,-3.805578351E-1,1.128082156E0,4.343887568E-1
6.224541180E-1,-2.675510943E-1,8.952730298E-1,4.447731674E-1
6.417205240E-1,-1.588202864E-1,7.156839371E-1,6.261947751E-1
6.609880760E-1,9.162709117E-3,6.570425630E-1,9.493330121E-1
6.802544310E-1,1.166718230E-1,7.767686248E-1,9.132930040E-1
6.995197430E-1,-5.143333673E-1,2.365047932E0,6.970530748E-1
7.187861490E-1,-4.288147688E-1,3.473735571E0,7.300388217E-1
7.380525560E-1,3.310792148E-1,4.621823132E-1,7.575269341E-1
7.573195350E-1,9.712471068E-2,-2.344126441E-2,5.431195498E-1
7.765853160E-1,1.411057115E-1,2.624352574E-1,3.500918448E-1
7.958517740E-1,1.307213157E-1,1.115559787E-1,3.299338818E-1
8.151192220E-1,1.521009654E-1,2.025722265E-1,3.684172630E-1
8.343845350E-1,2.302894145E-1,2.868691385E-1,2.804552615E-1
8.536520350E-1,2.021904439E-1,2.661003470E-1,1.564532518E-1
8.729173470E-1,1.960819662E-1,2.465532273E-1,5.444176123E-2
8.921837540E-1,2.235700935E-1,2.318928838E-1,2.145601064E-2
9.114501600E-1,2.480039895E-1,2.618243992E-1,3.978142887E-2
9.307176600E-1,2.247917950E-1,3.253525198E-1,9.903360903E-2
9.499414100E-1,2.199050188E-1,3.565057218E-1,1.760003716E-1
9.692493790E-1,2.687727809E-1,3.161898255E-1,1.900498569E-1
9.885157850E-1,3.170297146E-1,3.003077805E-1,1.417929232E-1
1.007782139E0,3.151971996E-1,3.827721775E-1,1.045312360E-1
1.027049639E0,3.341334462E-1,6.692595482E-1,6.849125028E-2
1.046315004E0,3.854446113E-1,1.099983215E0,2.512109280E-2
1.065581358E0,2.718270421E-1,1.690672517E0,-1.056002229E-1
1.084847764E0,1.814216375E-1,1.223985195E0,1.534753758E-2
1.104114170E0,4.391991794E-1,-4.168269038E-1,2.407501787E-1
1.123380576E0,3.420744538E-1,-7.057576776E-1,1.962346770E-2
1.142648024E0,4.459185153E-2,-7.619556189E-1,-1.795127392E-1
1.161914535E0,-1.466033421E-2,-1.215815067E0,-6.064949632E-1
1.181179743E0,1.197260618E-1,-1.585377693E0,-8.599965572E-1
1.200446201E0,2.131856978E-1,-2.074131966E0,-9.345199466E-1
1.219712608E0,3.726168275E-1,-2.410097837E0,-8.807653785E-1
1.238979066E0,7.000309825E-1,-2.058860779E0,-2.515927255E-1
1.258245420E0,8.655705452E-1,-1.030117512E0,4.172850251E-1
1.277511826E0,7.214106321E-1,-5.579326153E-1,7.032378763E-2
1.296779326E0,5.851916671E-1,-1.037447691E0,-5.710658431E-1
1.316045681E0,5.809157491E-1,-1.292171001E0,-1.069517136E0
1.335312191E0,6.933116317E-1,-1.226810336E0,-1.077458262E0
1.354577451E0,9.187142849E-1,-1.028895855E0,-3.468848765E-1
1.373843858E0,1.084941030E0,-6.684959531E-1,3.482593000E-1
1.393110264E0,1.166183829E0,-4.937936664E-1,1.918824017E-1
1.412377764E0,1.195504427E0,-4.186594486E-1,-6.284090877E-2
1.431644170E0,1.141139030E0,-4.088858962E-1,-1.141520813E-1
1.450909222E0,1.116705179E0,-4.601970613E-1,-1.324774921E-1
1.470175889E0,1.104488254E0,-3.435252309E-1,-2.204395086E-1
1.489442243E0,1.197337031E0,-2.824405134E-1,-3.542150557E-1
1.508708649E0,1.312176228E0,-2.164690048E-1,-4.195757210E-1
1.527975056E0,1.277968764E0,-2.958791554E-1,-4.336251915E-1
1.547241514E0,1.062339783E0,-5.573217869E-1,-4.244624972E-1
1.566507920E0,7.079719901E-1,-6.837671399E-1,-3.291703165E-1
1.585774326E0,4.300364852E-1,-7.424085140E-1,-2.619771063E-1
1.605040733E0,3.084778786E-1,-7.375217080E-1,-2.790808380E-1
1.624308181E0,3.414636254E-1,-5.322770476E-1,-3.285594583E-1
1.643573493E0,2.632751763E-1,-3.404709995E-1,-3.707079291E-1
1.662840160E0,2.528907657E-1,-2.787754238E-1,-3.725404739E-1
1.682107399E0,2.107423097E-1,-1.926459521E-1,-4.372902811E-1
1.701372712E0,1.014006436E-1,-5.337277800E-2,-4.091913104E-1
1.720639170E0,-1.954711229E-2,3.817795368E-4,-2.924431302E-2
1.739905524E0,-3.848337829E-1,3.430670798E-1,2.108186632E-1
1.759171931E0,-6.542174220E-1,5.745782256E-1,1.790546030E-1
1.778438389E0,-1.046992183E0,8.274689913E-1,2.651840746E-1
1.797704743E0,-1.547886968E0,1.405406833E0,1.277434379E-1
1.816971097E0,-2.014039755E0,2.015643358E0,-1.208714023E-1
1.836237504E0,-2.386656523E0,2.101772785E0,-2.772482932E-1
1.855503962E0,-2.554639578E0,1.646080613E0,-2.662530541E-1
1.874770316E0,-2.508826017E0,1.682731509E0,-2.558686435E-1
1.894036826E0,-2.234555721E0,2.266090631E0,-3.193967640E-1
1.913303129E0,-2.048858166E0,2.667417288E0,-1.459161341E-1
1.932569535E0,-2.077567816E0,2.491493225E0,9.720107168E-2
1.951837035E0,-1.879653335E0,2.374210596E0,1.124722511E-1
1.971102347E0,-1.659672022E0,2.551356316E0,6.055023521E-2
1.990368701E0,-1.521009684E0,2.650313616E0,8.926005661E-2
2.009593754E0,-1.309656501E0,2.477443695E0,1.766112149E-1
2.028901514E0,-1.101357579E0,1.944174170E0,1.937149316E-1
2.048167920E0,-9.388722181E-1,1.147018433E0,2.175379843E-1
2.067434326E0,-6.572716236E-1,6.765896678E-1,2.780118585E-1
2.086701514E0,-2.632751763E-1,4.585172236E-1,2.932830453E-1
2.105967139E0,8.612946421E-2,2.679328918E-1,2.297549248E-1
2.125233545E0,4.697415531E-1,-1.517191827E-1,2.126512080E-1
2.144499899E0,7.892146707E-1,-6.385644674E-1,1.882173121E-1
2.163766306E0,9.333745837E-1,-9.928558469E-1,1.314085126E-1
2.183032712E0,9.707126617E-1,-1.036226034E0,9.903360903E-2
2.202299066E0,8.796200752E-1,-8.041040897E-1,1.020878479E-1
2.221565472E0,5.192201734E-1,-3.612397909E-1,-4.940227047E-2
2.240832920E0,-2.247917950E-1,3.809396327E-1,-2.858001590E-1
2.260099326E0,-7.666133046E-1,8.800018430E-1,-2.350998372E-1
2.279364743E0,-7.415685654E-1,1.026070714E0,3.855973482E-2
2.298631045E0,-5.357130170E-1,9.949174523E-1,3.665847182E-1
2.317897451E0,-3.384093940E-1,1.007745266E0,4.087331593E-1
2.337164899E0,-1.771457046E-1,-2.555632293E-1,3.262687922E-1
2.356430212E0,5.803049207E-1,-1.848729253E0,3.403182924E-1
2.375696618E0,7.641699314E-1,-1.535288215E0,-2.069245093E-2
2.394964118E0,-1.282779220E-2,6.024480984E-2,-7.482115626E-1
2.414229379E0,-1.191152185E-1,2.679328918E-1,-1.539945960E0
2.433496879E0,3.567348123E-1,-4.608078897E-1,-1.023703694E0
2.452763233E0,1.142971635E0,-2.208518267E0,3.213820159E-1
2.471986670E0,2.081233025E0,-1.953794956E0,1.139917374E0
2.491295004E0,1.192450166E0,1.363258362E0,6.958313584E-1
