Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1.282592800E-2,-6.210972667E-1,-1.916589737E-1,-7.954992652E-1
3.481192800E-2,-6.210972667E-1,-1.916589737E-1,-7.954992652E-1
5.481192800E-2,-6.210972667E-1,-1.916589737E-1,-7.954992652E-1
7.481192800E-2,9.239336848E-2,5.865833759E-1,-5.603161454E-1
9.481192800E-2,2.596177394E-3,3.941608071E-1,-5.847507715E-1
1.148119280E-1,-1.916589737E-1,-9.025534242E-2,-6.965391040E-1
1.348119280E-1,-2.851213515E-1,-4.500549734E-1,-7.619016767E-1
1.548142610E-1,-2.643519342E-1,-4.763221741E-1,-7.631233931E-1
1.748142610E-1,-3.749185503E-1,-4.134030640E-1,-7.655668855E-1
1.948142610E-1,-7.597636580E-1,-4.311181605E-1,-7.832819819E-1
2.148142610E-1,-1.053589821E0,-5.569564104E-1,-7.582364678E-1
2.348142610E-1,-1.040761709E0,-9.094256163E-1,-8.187121153E-1
2.548142610E-1,-9.937250614E-1,-1.404837370E0,-7.338019013E-1
2.748142610E-1,-1.283275127E0,-1.973552942E0,-2.567161322E-1
2.948142610E-1,-1.691944003E0,-1.773189068E0,4.702135324E-1
3.148142610E-1,-1.565494895E0,-1.030376911E0,1.067639709E0
3.348142610E-1,-1.400561333E0,-7.108944058E-1,1.468367338E0
3.548142610E-1,-1.327257514E0,-5.820018649E-1,1.478141189E0
3.748142610E-1,-1.180038929E0,-1.068250656E0,1.377348423E0
3.948142610E-1,-8.611672521E-1,-1.150717378E0,1.261894822E0
4.148142610E-1,-3.425426781E-1,-3.914119005E-1,9.980010986E-1
4.348142610E-1,-4.138612002E-2,1.168279797E-1,6.595817208E-1
4.548142610E-1,-1.617265791E-1,2.451096773E-1,6.333145499E-1
4.748142610E-1,-2.985603809E-1,1.424843222E-1,7.872526050E-1
4.948142610E-1,-2.600758672E-1,-3.466660157E-2,7.304421067E-1
5.148148440E-1,-2.489275858E-2,-2.441933751E-1,4.702135324E-1
5.348148440E-1,1.742493063E-1,-4.518875778E-1,3.480404615E-1
5.548148440E-1,3.184134960E-1,-6.937901974E-1,2.484694421E-1
5.748148440E-1,3.263547719E-1,-8.929322958E-1,3.681990206E-1
5.948148440E-1,1.058324054E-1,-1.028544307E0,6.846272349E-1
6.148148440E-1,-2.576324046E-1,-1.175762892E0,8.703302741E-1
6.348148440E-1,-6.699664593E-1,-1.568549275E0,8.324565887E-1
6.548153100E-1,-1.005942345E0,-2.002263546E0,6.461427212E-1
6.748153100E-1,-1.164767265E0,-2.489733934E0,6.009386778E-1
6.948153100E-1,-1.170875907E0,-3.133585930E0,8.361217976E-1
7.148153100E-1,-1.172708511E0,-3.073110342E0,5.258022547E-1
7.348153100E-1,-1.241736293E0,-2.706591129E0,-1.424843222E-1
7.548148430E-1,-9.082038999E-1,-3.492774725E0,4.818199575E-1
7.748148430E-1,-7.444919944E-1,-4.250858307E0,9.735664725E-1
7.948148430E-1,-7.084509730E-1,-4.924032211E0,1.636355281E0
8.148148430E-1,-6.809620261E-1,-5.528788567E0,2.254550934E0
8.348148430E-1,-7.524332404E-1,-5.630803108E0,2.980869770E0
8.548148430E-1,-6.992880106E-1,-5.526345253E0,3.564856768E0
8.748148430E-1,-3.315471113E-1,-5.470145702E0,3.744451284E0
8.948148430E-1,3.324634135E-1,-5.324148655E0,3.810424566E0
9.148148430E-1,8.352054954E-1,-4.608214855E0,3.741396904E0
9.348148430E-1,9.653198123E-1,-3.231324434E0,3.583182812E0
9.548148430E-1,1.577406764E0,-2.614350557E0,3.380375624E0
9.748148430E-1,1.908495784E0,-1.015105367E0,2.407267332E0
9.948148430E-1,2.042886019E0,-3.944662213E-1,1.614364147E0
1.014815343E0,2.063044548E0,2.127338201E-1,1.191645384E0
1.034815343E0,1.950645447E0,5.096143484E-1,8.336783648E-1
1.054815343E0,1.887726307E0,2.481640130E-1,6.131559610E-1
1.074815343E0,6.629415154E-1,-8.489499688E-1,3.034473062E-1
1.094815343E0,-2.460259795E-1,-1.429882765E0,2.185370475E-1
1.114814876E0,2.397646010E-2,-1.481806397E0,2.900082767E-1
1.134814876E0,9.512699246E-1,-1.647961736E0,2.057088763E-1
1.154815342E0,1.391092896E0,-1.822669148E0,1.452332139E-1
1.174815342E0,9.366091490E-1,-1.859931946E0,2.985603809E-1
1.194815342E0,1.298088674E-2,-1.115287185E0,4.482223690E-1
1.214815342E0,7.834346592E-2,-1.217912555E0,4.818199575E-1
1.234815342E0,2.805398703E-1,-1.748754501E0,6.107125282E-1
1.254815675E0,-6.948592514E-2,-2.110386610E0,9.216429591E-1
1.274815675E0,-2.747366428E-1,-2.131156206E0,1.122006774E0
1.294815675E0,-1.281289905E-1,-1.979661584E0,1.208138704E0
1.314815675E0,-1.568396538E-1,-1.801899791E0,1.222188592E0
1.334815675E0,-3.480404615E-1,-1.175152063E0,1.307709813E0
1.354815675E0,-4.830417037E-1,-9.118691087E-1,1.263116598E0
1.374815675E0,-6.803511381E-1,-9.118691087E-1,1.197143197E0
1.394815675E0,-5.868887901E-1,-9.124799371E-1,1.359633327E0
1.414815675E0,1.375973970E-1,-1.395063519E0,1.743867517E0
1.434815675E0,5.511531830E-1,-1.820225716E0,2.267989874E0
1.454815675E0,1.359175146E-2,-7.738135457E-1,2.850144625E0
1.474815675E0,-2.533563673E-1,5.707008839E-1,2.060295820E0
1.494815675E0,-8.257371187E-1,8.675813675E-1,1.625970602E0
1.514816175E0,-1.147663116E0,5.499314666E-1,1.322981358E0
1.534816175E0,-1.008996725E0,-2.215913683E-1,1.213025689E0
1.554816175E0,-8.880453706E-1,-4.335615933E-1,1.007774949E0
1.574816175E0,-9.393580556E-1,5.329799280E-2,6.308710575E-1
1.594816175E0,-1.002277136E0,6.165157557E-1,2.203696370E-1
1.614815675E0,-1.164156437E0,9.170614481E-1,-5.207626149E-2
1.634815675E0,-1.429271936E0,8.608618379E-1,-5.688682795E-1
1.654178461E0,-1.451263070E0,5.951354504E-1,-6.024658680E-1
1.674178461E0,-1.516014814E0,2.591595948E-1,-6.617197990E-1
1.694178461E0,-1.588096976E0,8.704829961E-3,-3.642283976E-1
1.714178461E0,-8.281805515E-1,1.669189334E-1,-1.547016203E-1
1.734178461E0,-2.906191349E-1,2.762638032E-1,-1.699732542E-1
1.754178794E0,-3.217732608E-1,2.432770878E-1,-1.968513280E-1
1.774178794E0,-4.164573848E-1,1.363756657E-1,-2.939788997E-1
1.794178794E0,-3.065016270E-1,-2.160935849E-1,-3.807217777E-1
1.814178794E0,-2.362521291E-1,-2.234239578E-1,-4.992296100E-1
1.834178794E0,-3.859141171E-1,2.640464902E-1,-4.613559842E-1
1.854177994E0,6.185010448E-2,-2.295326144E-1,-1.046106741E-1
1.874177994E0,3.817907767E-3,-1.079704314E-1,7.437284291E-2
1.894177994E0,-2.796235681E-1,-5.820018649E-1,2.967278063E-1
1.914177994E0,1.241583601E-1,-2.735149264E-1,4.353941977E-1
1.934177994E0,5.010622144E-1,-7.750352621E-1,3.205515444E-1
1.954177994E0,5.028948188E-1,-7.279986739E-1,2.545780838E-1
1.974177994E0,6.464481354E-1,-9.460775256E-1,3.517056704E-1
1.994177994E0,7.741189599E-1,-9.112582207E-1,3.419318199E-1
2.014178494E0,8.315402865E-1,-7.078400850E-1,1.934915632E-1
2.034178960E0,8.022187948E-1,-5.539020896E-1,-3.558290005E-2
2.054178960E0,6.818783283E-1,-8.170322329E-2,-1.375973970E-1
2.074178960E0,3.776674271E-1,1.180497110E-1,-9.300423414E-2
2.094178960E0,2.121229619E-1,3.294090927E-1,3.222314268E-2
2.114178460E0,7.223481685E-2,6.122397184E-1,1.696678251E-1
2.134178460E0,1.664607786E-2,6.476698518E-1,1.837177277E-1
2.154178960E0,-5.115996301E-2,6.397286057E-1,1.452332139E-1
2.174178960E0,6.612616032E-2,5.645921826E-1,6.643159688E-2
2.194178960E0,3.966042697E-1,2.273945808E-1,2.901609987E-3
2.214178960E0,6.562219858E-1,-5.421429127E-2,1.328631863E-2
2.234178960E0,8.303185701E-1,5.696318299E-2,-1.542434748E-2
2.254178460E0,8.400924206E-1,2.322815061E-1,-1.253800988E-1
2.274178460E0,7.356344461E-1,2.530509233E-1,-6.368270516E-2
2.294178460E0,6.317873597E-1,4.442517459E-1,3.711006418E-2
2.314178460E0,3.746131063E-1,8.339837790E-1,1.572977938E-2
2.334178460E0,2.060143054E-1,1.171792269E0,-1.547016203E-1
2.354177660E0,8.200865984E-2,1.097266674E0,-2.707660198E-1
2.374177660E0,-2.901609987E-3,1.001971722E0,-1.681406647E-1
2.394177660E0,-5.238169432E-2,1.075886369E0,-6.856962293E-2
2.414177660E0,-3.649919853E-2,1.075275540E0,4.688390717E-2
2.434177660E0,2.214386500E-2,8.956811428E-1,2.900082767E-1
2.454177660E0,-1.849394590E-1,4.717406929E-1,8.324565887E-1
2.474177660E0,-4.085161388E-1,3.672827184E-1,1.254564524E0
2.494177660E0,-8.170322329E-2,8.571966290E-1,1.261894822E0
2.514178160E0,8.144360781E-1,1.305571795E0,1.129948020E0
2.534178160E0,1.129642606E0,-4.734205548E-3,1.561829686E0
2.554178160E0,1.254259109E0,-1.075580955E0,2.084119558E0
2.574178160E0,1.302517414E0,-2.668717623E0,3.420692682E0
2.594178160E0,6.543893814E-1,-2.146427870E0,5.264284134E0
2.614177660E0,7.289149761E-1,-1.269225240E0,3.555083036E0
2.634177193E0,1.623221636E0,-7.609853745E-1,1.963779092E0
2.654177693E0,1.187063932E0,1.492038369E-1,-1.112538338E0
2.674177693E0,6.476698518E-1,9.812023044E-1,3.588833287E-2
2.694177693E0,5.511531830E-1,1.290910959E0,-1.527163113E-4
2.714177693E0,7.985535860E-1,7.264714837E-1,4.382958263E-2
2.734177693E0,7.435756922E-1,7.680103183E-1,9.147707373E-2
2.754177993E0,7.704538107E-1,1.072221279E0,1.910481006E-1
2.774177993E0,9.689850211E-1,1.116814375E0,2.026545405E-1
2.794177993E0,9.958630800E-1,1.080162525E0,1.892155111E-1
2.814177993E0,1.038623691E0,6.446155310E-1,1.867720485E-1
2.834177993E0,1.135140300E0,4.943426847E-1,1.122464910E-1
2.854177993E0,8.596401215E-1,4.369213581E-1,1.629483104E-1
2.874177993E0,5.768095255E-1,7.344127297E-1,2.185370475E-1
2.894177993E0,4.057672322E-1,9.995282292E-1,3.266601861E-1
2.914177993E0,1.970040426E-2,6.666067243E-1,2.997821271E-1
2.934177993E0,-3.107776940E-1,4.902193695E-2,1.214094684E-1
2.954177993E0,-7.163922191E-1,-3.901901841E-1,-1.840231568E-1
2.974177993E0,-1.618640184E0,-3.419318199E-1,-4.350887835E-1
2.994177993E0,-2.202016592E0,-1.348485053E-1,-4.986187518E-1
3.014178459E0,-2.950937271E0,-1.238529310E-1,-2.671008408E-1
3.034178459E0,-3.429855585E0,3.813326359E-1,-3.605632186E-1
3.054178459E0,-3.528815746E0,1.190118194E0,-3.819434941E-1
3.074178459E0,-3.125644684E0,1.476613998E0,-4.967861474E-1
3.094178459E0,-2.629011393E0,2.167502642E0,-3.795000315E-1
3.114177959E0,-1.956448674E0,1.542587519E0,-5.823072791E-1
3.134177959E0,-1.538005948E0,-5.270239711E-1,-5.652030706E-1
3.154178425E0,-1.938733578E0,-1.609477162E0,-4.864014387E-1
3.174178425E0,-2.531272888E0,-2.018146038E0,-3.514002264E-1
3.194178425E0,-3.034625769E0,-1.826334357E0,-1.522581577E-1
3.214178425E0,-3.076164722E0,-1.477530360E0,-1.162171140E-1
3.234178425E0,-2.905122280E0,-1.379181027E0,-7.101308554E-2
3.254178725E0,-2.520888090E0,-1.861153722E0,4.138612002E-2
3.274178725E0,-2.206292629E0,-1.867873192E0,-1.211040318E-1
3.294178725E0,-1.715767741E0,-1.819614887E0,-3.006984293E-1
3.314178725E0,-1.194699645E0,-1.757306576E0,-3.361285925E-1
3.334178725E0,-6.919575930E-1,-1.522734284E0,-2.952006161E-1
3.354177925E0,-1.849394590E-1,-1.139110923E0,-2.689334154E-1
3.374177925E0,3.068070710E-1,-7.597636580E-1,-2.029599845E-1
3.394177925E0,7.490735054E-1,-4.696026444E-1,-1.559233516E-1
3.414177925E0,1.163851023E0,-1.482875347E-1,-1.339322031E-1
3.434177925E0,1.337947607E0,9.728029370E-2,-1.247692257E-1
3.454177925E0,1.452179432E0,3.129157126E-1,-1.302670091E-1
3.474177925E0,1.250593901E0,4.167627990E-1,2.489275858E-2
3.494177925E0,6.104071140E-1,4.657847434E-2,3.608686328E-1
3.514178391E0,-5.123631954E-1,-1.093296051E0,7.396050692E-1
3.534178391E0,-1.490969300E0,-1.246623278E0,6.131559610E-1
3.554178391E0,-1.471421719E0,-8.416196108E-1,-2.671008408E-1
3.574178391E0,-9.094256163E-1,-1.423163295E0,-5.572618246E-1
3.594178391E0,-1.721112877E-1,-1.727985024E0,-6.360634565E-1
3.614177924E0,3.678936064E-1,-1.015105367E0,-7.900014520E-1
3.634177924E0,2.475531399E-1,-3.077233732E-1,-7.930558324E-1
3.654178390E0,-9.130908251E-1,-7.884743214E-1,-1.999056488E-1
3.674178390E0,-5.679519773E-1,2.031126991E-2,-3.740022480E-1
3.694178390E0,8.651378751E-1,2.054034323E-1,-9.483683109E-2
3.714178390E0,1.475392342E0,1.101084575E-1,8.501716852E-1
3.734178390E0,1.538922310E0,3.306308091E-1,1.173930287E0
3.754178723E0,1.527315855E0,2.708729267E0,6.284276247E-1
3.774178723E0,1.596343637E0,3.693444014E0,8.781187981E-2
3.794178723E0,1.513876796E0,2.288453817E0,-5.254968405E-1
3.814178723E0,1.406975389E0,-1.977676302E-1,-6.018549800E-1
3.834178723E0,1.392925501E0,-4.909829497E-1,-5.175555944E-1
3.854177923E0,1.537700534E0,8.126034737E-1,-4.973970354E-1
3.874177923E0,1.786322713E0,1.459509730E0,-2.579378486E-1
3.894177923E0,1.895056725E0,1.738064289E0,-2.255619913E-1
3.914177923E0,1.838246226E0,1.767996788E0,-1.510364264E-1
3.934177923E0,1.807092071E0,1.462564111E0,-8.093964309E-3
3.954177923E0,1.744783878E0,1.224937558E0,1.104138941E-1
3.974177923E0,1.611615181E0,1.039845347E0,8.536841720E-2
3.994177923E0,1.494329095E0,8.785769343E-1,3.283400834E-2
4.014178389E0,1.457677245E0,4.729624093E-1,3.100141138E-2
4.034178389E0,1.337336779E0,1.675297916E-1,1.067487001E-1
4.054178389E0,1.283580542E0,-6.704246253E-2,1.812742651E-1
4.074178389E0,1.221883178E0,-9.880745411E-2,2.325869352E-1
4.094178389E0,1.153466344E0,-5.604688451E-2,2.863430977E-1
4.114177922E0,1.136362076E0,-7.131851465E-2,3.510948122E-1
4.134177922E0,1.166905284E0,-6.520986557E-2,4.146247804E-1
4.154178388E0,1.216385365E0,-6.398813426E-2,4.335615933E-1
4.174178388E0,1.181566119E0,-1.572977938E-2,3.767511547E-1
4.194178388E0,1.041677952E0,4.780020565E-2,2.313652188E-1
4.214178388E0,7.820602059E-1,-8.353582025E-2,1.745547503E-1
4.234178388E0,5.878050923E-1,3.190243840E-1,2.875648141E-1
4.254178721E0,5.279402733E-1,3.202461004E-1,3.046690524E-1
4.274178721E0,6.079636216E-1,-2.167044431E-1,2.197587788E-1
4.294178721E0,4.729624093E-1,5.933028460E-1,1.360702366E-1
4.314178721E0,1.052215397E-1,4.363104999E-1,4.688390717E-2
4.334178721E0,-3.675881624E-1,-4.854851663E-1,1.023199316E-2
4.354177921E0,-8.532260060E-1,-4.390594065E-1,-1.046106741E-1
4.374177921E0,-1.472643375E0,-2.380847335E-1,-2.719877362E-1
4.394177921E0,-2.087173939E0,-5.172501206E-1,-1.076650023E-1
4.414177921E0,-2.662608862E0,-3.346014321E-1,-3.130684420E-2
4.434177921E0,-2.887407303E0,2.444988191E-1,-1.974621862E-1
4.454177921E0,-2.723084450E0,4.051563740E-1,-4.448626041E-1
4.474177921E0,-2.536159754E0,5.939137340E-1,-4.998404980E-1
4.494177921E0,-2.461634159E0,7.808384895E-1,-4.369213581E-1
4.514178387E0,-2.472018957E0,6.470590234E-1,-4.912883639E-1
4.534178387E0,-1.872760177E0,-7.683157325E-1,-4.106541574E-1
4.554178387E0,-1.619251013E0,-2.092060804E0,-3.489567637E-1
4.574178387E0,-2.087173939E0,-2.047467470E0,-2.218967974E-1
4.594178387E0,-2.597857237E0,-1.726152420E0,-1.864666194E-1
4.614177920E0,-2.900846243E0,-1.411556840E0,-1.614211351E-1
4.634177920E0,-2.850755453E0,-1.415832877E0,-2.664899528E-1
4.654178420E0,-2.592970133E0,-1.747532725E0,-3.544545472E-1
4.674178420E0,-2.313804865E0,-1.655902982E0,-4.179845452E-1
4.694178420E0,-1.949118257E0,-1.669952869E0,-3.886630237E-1
4.714178420E0,-1.425606728E0,-1.587486029E0,-4.906775057E-1
4.734178420E0,-8.862127662E-1,-1.385900497E0,-5.444336534E-1
4.754178753E0,-1.421788931E-1,-1.022435665E0,-5.884159207E-1
4.774178753E0,3.880521357E-1,-5.612324476E-1,-5.254968405E-1
4.794178753E0,8.364272118E-1,-1.684460938E-1,-4.210388660E-1
4.814178753E0,1.235933065E0,1.473712474E-1,-3.190243840E-1
4.834178753E0,1.539533138E0,3.752239645E-1,-2.200642079E-1
4.854177953E0,1.541365743E0,4.802927971E-1,-5.451972410E-2
4.874177953E0,9.604328871E-1,5.615378618E-1,1.708895564E-1
4.894177953E0,4.002694488E-1,-1.867720485E-1,3.498730659E-1
4.914177953E0,-7.078400850E-1,-1.161102057E0,6.491970420E-1
4.934177953E0,-1.423163295E0,-8.446739316E-1,2.557998300E-1
4.954177953E0,-1.297325015E0,-9.845620394E-1,-3.312416673E-1
4.974177953E0,-6.913467646E-1,-2.114051819E0,-3.617849350E-1
4.994177953E0,1.773036420E-1,-1.699274421E0,-7.851145267E-1
5.014178453E0,8.278751373E-1,-2.661845386E-1,-1.354440928E0
5.034178453E0,6.185010448E-2,1.847867295E-2,-4.986187518E-1
5.054178453E0,-1.147052169E0,-7.389942408E-1,1.366810948E-1
5.074178453E0,-1.226311997E-1,3.880521357E-1,6.582073122E-2
5.094178453E0,1.395979762E0,6.795875728E-2,4.622722864E-1
5.114177986E0,1.496772528E0,9.056077152E-2,1.000444531E0
5.134177986E0,1.830304980E0,1.359327912E0,7.377725244E-1
5.154178486E0,2.023338318E0,4.456414700E0,-2.825251780E-2
5.174178486E0,2.238973856E0,3.479030371E0,-3.972151279E-1
5.194178486E0,1.808924675E0,5.743660331E-1,-7.435756922E-1
5.214178486E0,1.312902093E0,-4.500549734E-1,-5.236642361E-1
5.234178486E0,1.649488926E0,8.510879874E-1,-4.943426847E-1
5.254178786E0,1.905441403E0,2.414292097E0,-2.988658249E-1
5.274178786E0,1.979356170E0,3.126560926E0,1.145372353E-2
5.294178786E0,2.105805159E0,2.917034149E0,1.849394590E-1
5.314178786E0,2.017229795E0,2.650696993E0,2.295326144E-1
5.334178786E0,1.705688477E0,2.293951750E0,3.138320148E-1
