Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1.864871943E0,-1.562998652E0,-7.983560562E-1,-4.369695663E0
1.884141110E0,-1.586699128E0,2.871008873E0,-6.126105785E-1
1.903408141E0,-1.859224916E0,7.358649254E0,1.542857528E0
1.922676162E0,-2.029676914E0,8.082118988E0,-2.482125759E-1
1.941945328E0,-5.721664429E-1,4.519256592E0,-3.413355827E0
1.961212360E0,-3.607659340E-1,2.166164398E0,-5.485587120E0
1.980480380E0,1.292552948E-1,5.917539597E-1,-4.181505680E0
1.999749547E0,1.312517405E0,-5.301799774E-1,1.892801285E0
2.019016526E0,1.348117232E0,-9.443035126E-1,2.725896835E0
2.038293453E0,3.558778763E-2,-1.532316208E-1,-1.632728100E0
2.057552672E0,-4.788984060E-1,-9.462752342E-1,-2.873653412E0
2.076820693E0,-1.310793042E0,-2.547731400E0,-2.201408148E0
2.096088766E0,-1.938952565E0,-4.145276546E0,-2.831003666E0
2.115356891E0,-1.583006263E0,-5.255178452E0,-2.858025789E0
2.134624964E0,-1.097478747E0,-5.200039387E0,-2.222718716E0
2.153894078E0,-1.321119308E0,-3.824378490E0,-1.585619688E0
2.173161110E0,-1.320548296E0,-2.960849762E0,-1.077814102E-1
2.192429130E0,-1.918210864E0,-2.551269531E0,1.032992363E0
2.211698245E0,-2.367306709E0,-2.051088333E0,6.492438316E-1
2.230965224E0,-2.004401684E0,-7.306051254E-1,5.438423157E-1
2.250233297E0,-5.678857565E-1,7.417240143E-1,6.304750443E-1
2.269501318E0,-3.124313354E-1,2.685845375E0,6.424736977E-1
2.288735120E0,-6.439057589E-1,2.588143349E0,3.421957016E0
2.308037464E0,9.796930552E-1,2.285928726E-1,5.005337238E0
2.327305537E0,1.292311430E0,-1.627032280E0,4.468106747E0
2.346573557E0,4.681193829E-1,-1.033162594E0,2.576610565E0
2.365841630E0,1.148849010E0,5.262261391E0,2.890275478E0
2.385109703E0,2.963236809E0,9.458467484E0,-1.091670990E-1
2.404378557E0,2.790075064E0,1.080019951E1,-2.469478130E0
2.423645849E0,-2.093941450E0,3.034630775E0,-1.181307411E1
2.442913557E0,-7.879101753E0,-7.885707855E0,-2.163495541E0
2.462181891E0,-8.941583633E0,-9.592645645E0,-4.714630604E0
2.481449964E0,1.039288521E0,-1.339712143E-1,7.437507153E0
2.500719130E0,6.587103367E0,6.647317886E0,1.660150766E0
2.519987151E0,1.052352047E1,6.512854576E0,-1.624394608E1
2.539226630E0,3.926420689E0,1.345539093E0,2.295756340E-2
2.558523297E0,-4.503735542E0,-3.425416946E0,1.026245499E1
2.577789703E0,-3.862311125E0,-7.610311508E0,-6.771322489E-1
2.597058297E0,-4.756767273E0,-5.965391636E0,-5.045221329E0
2.616327464E0,-4.267647266E0,-1.031140327E0,-1.536770463E0
2.635594391E0,6.660578251E-1,-5.339937210E-1,2.703300714E-1
2.654862464E0,3.244577885E0,-1.259680748E0,-1.333670378E0
2.674131578E0,1.099108458E0,1.896448135E-1,-1.699672222E0
2.693399599E0,1.848640442E-1,-1.076393127E-1,-4.880970120E-1
2.712666578E0,1.215638399E0,-2.372503281E0,1.192829132E0
2.731935745E0,1.570808411E0,-1.887356758E0,4.040294170E0
2.751202672E0,2.136787176E0,8.103027344E-1,2.783368587E0
2.770471839E0,2.710404634E0,1.239048004E0,3.250797987E-1
2.789707880E0,1.194506407E0,-3.899917603E-1,-1.481567621E-1
2.809007932E0,2.380843163E-1,-7.375707626E-1,8.252001405E-1
2.828232568E0,1.604915500E0,1.400338173E0,4.148378372E-1
2.847542880E0,3.569563627E0,9.681911469E-1,-1.758632660E-1
2.866811005E0,2.508389950E0,6.934823990E-1,1.037031412E0
2.886078974E0,1.618318200E0,8.165960312E-1,1.195055842E0
2.905347047E0,1.513906002E0,2.624703407E0,-9.147886038E-1
2.924615901E0,9.850285053E-1,4.359552383E0,-7.500324249E-1
2.943883141E0,2.802350998E0,6.694240570E-1,-4.377722740E0
2.963151214E0,2.559471369E0,-1.326477051E0,-5.802806377E0
