Time (s),X (rad/s),Y (rad/s),Z (rad/s)
2.936510500E-2,-3.419318199E-1,3.501785100E-1,-2.542726696E-1
5.137210500E-2,-3.419318199E-1,3.501785100E-1,-2.542726696E-1
7.136510500E-2,-3.419318199E-1,3.501785100E-1,-2.542726696E-1
9.136160500E-2,-2.002110779E-1,6.733261943E-1,-8.345946670E-1
1.113592710E-1,-2.374738604E-1,7.887797356E-1,-9.842566252E-1
1.313575210E-1,-1.171334088E-1,9.433286786E-1,-1.355662704E0
1.513561210E-1,1.846340150E-1,9.579893947E-1,-1.812589884E0
1.713549540E-1,7.020368576E-1,8.804095387E-1,-2.228589058E0
1.897076260E-1,1.313513041E0,9.042332768E-1,-2.608547211E0
2.097067510E-1,1.824807167E0,8.681922555E-1,-2.967736006E0
2.297059730E-1,2.011121035E0,4.192062616E-1,-3.172375917E0
2.497052730E-1,1.919491291E0,-4.749477282E-2,-3.023935795E0
2.697046360E-1,1.553583026E0,-6.186537743E-1,-2.502867699E0
2.897040520E-1,1.062447429E0,-8.208501935E-1,-1.971414804E0
3.097035130E-1,6.238461137E-1,-4.922046661E-1,-1.448514223E0
3.297030130E-1,3.691153228E-1,-2.301434875E-1,-1.207222462E0
3.497025460E-1,8.704829961E-3,-5.360342562E-2,-1.221272349E0
3.697021080E-1,-1.983784884E-1,-1.201877370E-1,-1.223715782E0
3.897016960E-1,-1.684460938E-1,-3.895792961E-1,-1.001971722E0
4.097013070E-1,7.406741381E-2,-6.797403097E-1,-5.786421299E-1
4.297009380E-1,6.061310172E-1,-8.684976697E-1,-1.931861341E-1
4.497005880E-1,1.044732332E0,-5.477933884E-1,3.894266114E-2
4.697002540E-1,-4.243986309E-1,-4.688390717E-2,9.010262787E-3
4.896999350E-1,4.589125216E-1,-1.214094684E-1,-3.404046595E-1
5.096996300E-1,1.063669086E0,2.744311988E-1,-8.028296232E-1
5.296993380E-1,1.672701716E0,6.152940392E-1,-9.586002827E-1
5.496990580E-1,2.006234169E0,9.121745229E-1,-1.246317863E0
5.696987880E-1,1.642158508E0,1.177290082E0,-1.529759288E0
5.896985280E-1,1.237765670E0,7.289149761E-1,-1.367269158E0
6.096982780E-1,8.547531962E-1,1.699732542E-1,-1.374599576E0
6.296980360E-1,5.780312419E-1,5.908594131E-1,-1.481500983E0
6.496978020E-1,5.975789428E-1,4.405865669E-1,-1.508378983E0
6.696978020E-1,6.433938146E-1,3.617849350E-1,-1.443627238E0
6.896982680E-1,7.038694620E-1,3.575088978E-1,-1.308626056E0
7.096982680E-1,8.883507848E-1,4.363104999E-1,-1.113760114E0
7.296982680E-1,1.152855396E0,6.391177773E-1,-9.628763199E-1
7.496982680E-1,1.496772528E0,4.815145433E-1,-1.023352027E0
7.696982680E-1,1.590845823E0,5.358815193E-1,-1.433242559E0
7.896978010E-1,1.424079657E0,4.747950137E-1,-1.901776195E0
8.096978010E-1,1.279304504E0,4.864014387E-1,-2.274404049E0
8.296978010E-1,1.215163708E0,6.354525685E-1,-2.292730093E0
8.496978010E-1,1.124144793E0,6.018549800E-1,-2.284788847E0
8.696978010E-1,1.173624873E0,3.526219726E-1,-2.080148935E0
8.896978010E-1,1.254869938E0,-1.464549452E-1,-1.811368227E0
9.096978010E-1,1.231046200E0,-6.339253783E-1,-1.498605132E0
9.296978010E-1,1.004415154E0,-8.581129313E-1,-1.336115003E0
9.496978010E-1,6.623306274E-1,-7.780895829E-1,-1.139416456E0
9.696978010E-1,4.210388660E-1,-6.779077053E-1,-1.116814375E0
