Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1.600605760E-1,-3.545837402E-1,1.639356613E-1,1.733660400E-1
1.793269830E-1,-3.776865005E-1,-3.240346909E-1,4.886400700E-2
1.985933370E-1,-1.605129242E-1,-1.084032059E-1,-5.162560940E-2
2.178597430E-1,-3.113422394E-1,4.114990234E-1,-1.361023486E-1
2.371272430E-1,2.517461777E-2,4.018573761E-1,3.383430839E-1
2.563936490E-1,1.777744293E-2,5.915040970E-1,7.010114193E-2
2.756600560E-1,-7.375812531E-2,6.338424683E-1,-9.850227833E-2
2.949253680E-1,-4.360938072E-1,4.196386337E-1,-2.332283556E-1
3.141917740E-1,-3.752193451E-1,-1.477117538E-1,-2.282669544E-1
3.334592220E-1,-4.973180294E-1,-4.359102249E-1,-2.592450976E-1
3.527258370E-1,-4.338166714E-1,-1.030975819E0,3.256684542E-2
3.719909410E-1,-4.977259636E-1,-1.999624252E0,-1.852912903E-1
3.912584410E-1,-5.652284622E-2,-1.945040703E0,2.046024799E-1
4.105237540E-1,1.575689316E-1,-1.942458153E0,3.776798844E-1
4.297901600E-1,-1.765048265E0,-1.794251919E0,-6.657803059E-1
4.490565140E-1,-2.393320084E0,-9.245142937E-1,-1.968076110E0
4.683229720E-1,-3.774242401E-1,-1.074743271E-1,3.339912891E-1
4.875893790E-1,6.306402683E-1,6.276912689E-1,6.008416414E-1
5.068557330E-1,8.961946964E-1,2.310784340E0,7.636679411E-1
5.261221390E-1,2.723659754E0,3.340390205E0,2.917040348E0
5.454900040E-1,1.463286400E0,2.963488579E0,1.868760109E0
5.646549510E-1,6.059150696E-1,1.532059669E0,1.446603298E0
5.839213580E-1,3.154740334E-1,-2.671527863E-2,5.652720928E-1
6.031877640E-1,1.025731325E0,9.092521667E-1,5.761020184E-1
6.224541180E-1,1.771598339E0,1.491789818E0,2.546782494E-1
6.417205240E-1,9.012434483E-1,1.414263725E0,1.097352505E-1
6.609880760E-1,-4.239959717E-1,1.041372299E0,4.444351196E-1
6.802544310E-1,-2.370889187E-1,-5.723323822E-1,8.034875393E-1
6.995197430E-1,7.993862629E-1,-1.771706581E0,-5.605558395E0
7.187861490E-1,-1.374906540E0,-1.657878876E0,-8.288146973E0
7.380525560E-1,-2.210530758E0,-2.501858234E0,1.435319996E1
7.573195350E-1,-1.375411034E0,-3.048973560E0,1.119763613E0
7.765853160E-1,-3.457603455E-1,-1.036040783E0,-6.564438343E-1
7.958517740E-1,5.731947422E-1,-2.439088821E-1,1.905152798E0
8.151192220E-1,6.582679749E-1,-3.551902771E-1,4.831104279E-1
8.343845350E-1,1.419777870E-1,-1.005898952E0,6.061739922E-1
8.536520350E-1,-8.312802315E-1,-1.117550373E0,4.688215256E-1
8.729173470E-1,-8.493690491E-1,-1.030253887E0,8.710789680E-1
8.921837540E-1,-4.070909023E-1,-8.490552902E-1,8.721368313E-1
9.114501600E-1,-1.461677551E-1,-9.327592850E-1,1.043997526E0
9.307176600E-1,1.752045155E-1,-1.133697987E0,9.800620079E-1
9.499414100E-1,3.940467834E-1,-1.013729572E0,1.163489819E0
9.692493790E-1,2.448058128E-1,-8.243036270E-1,1.724177837E0
9.885157850E-1,-7.576942444E-4,-6.270713806E-1,2.045583248E0
1.007782139E0,-1.686697006E-1,-5.232739449E-1,2.116352320E0
1.027049639E0,-2.476227283E-1,-3.411793709E-1,2.046207905E0
1.046315004E0,3.041510582E-1,9.107799530E-1,1.620493889E0
1.065581358E0,2.155737400E0,2.898834229E0,5.567822456E-1
1.084847764E0,3.571355343E0,4.692098618E0,-1.658776760E0
1.104114170E0,-4.666471481E-2,6.390357971E0,3.431244850E0
1.123380576E0,-1.490921974E0,3.828134537E0,2.548599243E-1
1.142648024E0,-5.590327740E0,5.285282135E-1,1.348142624E-1
1.161914535E0,-5.323994637E0,-3.941975594E0,6.046152115E-2
1.181179743E0,-4.873773575E0,-4.532704353E0,-1.350774050E0
1.200446201E0,-5.924320221E-1,-2.145036221E0,-1.092573404E0
1.219712608E0,5.444144249E0,4.868345261E-1,-1.474221349E0
1.238979066E0,5.531614304E0,2.805458069E0,-1.957959056E0
1.258245420E0,2.551174164E-2,2.945438385E0,-2.529394150E0
1.277511826E0,-1.573668242E0,-1.917868137E0,-1.622097373E0
1.296779326E0,-1.300107956E0,-4.121904850E0,-1.537568569E-1
1.316045681E0,6.689028740E-1,-3.084733963E0,-1.233452797E0
1.335312191E0,1.350017786E0,-2.782258987E-1,-1.228390813E0
1.354577451E0,-5.106809139E-1,1.853344917E0,-6.226322651E-1
1.373843858E0,-1.377177954E0,1.751964569E0,-1.207499743E0
1.393110264E0,6.516954899E-1,-1.569128036E0,-8.664463758E-1
1.412377764E0,1.149010658E-1,-2.558502674E0,-5.815722942E-1
1.431644170E0,-4.154975414E-1,-1.408859253E0,-2.871701717E-1
1.450909222E0,8.565998077E-2,-4.196462631E-1,4.462315440E-1
1.470175889E0,7.872052193E-1,-6.420984268E-1,-3.438990116E-1
1.489442243E0,1.107585192E0,-1.392516613E0,-1.309076399E-1
1.508708649E0,7.868084908E-1,-1.486742020E0,-2.547554970E-1
1.527975056E0,4.409680367E-1,-1.035513878E0,1.321169138E-1
1.547241514E0,5.481393337E-1,-1.076908112E-1,1.153769851E0
1.566507920E0,7.120442390E-2,5.848140717E-1,5.127598047E-1
1.585774326E0,-2.054717541E-1,2.188224792E-1,6.904814243E-1
1.605040733E0,8.640053272E-1,-4.186763763E-1,7.046054602E-1
1.624308181E0,1.775598764E0,-1.983718872E-1,5.542446971E-1
1.643573493E0,2.449362755E0,2.671403885E-1,4.574034214E-1
1.662840160E0,2.201926708E0,6.588764191E-1,6.499543190E-1
1.682107399E0,1.917931557E0,3.208684921E-1,7.385808229E-1
1.701372712E0,1.999141932E0,1.628898621E0,-6.363593340E-1
1.720639170E0,1.458451509E0,4.881944656E0,1.579743624E-1
1.739905524E0,8.749053478E-1,5.175584793E0,-2.442785740E0
1.759171931E0,2.238662004E0,2.141676903E0,-3.607532501E0
1.778438389E0,1.232985973E0,1.441081047E0,-3.890055180E0
1.797704743E0,5.684611797E-1,2.955846786E-1,-4.628231525E0
1.816971097E0,-4.159493446E-1,-2.831106186E-1,-4.358560562E0
1.836237504E0,-1.355864525E0,-5.623855591E-1,-1.923738122E0
1.855503962E0,-1.400012970E0,-4.251422882E-1,3.764238358E-1
1.874770316E0,-6.977028847E-1,1.755425453E0,-6.977303028E-1
1.894036826E0,-7.407109737E-1,4.269656181E0,-2.040159464E0
1.913303129E0,-2.048387051E0,4.642047882E0,-2.704389095E0
1.932569535E0,-2.834675312E0,2.073988914E0,-2.873651266E0
1.951837035E0,-8.416870832E-1,-8.188247681E-1,-1.282838345E0
1.971102347E0,-1.782264709E-1,-1.569654465E0,-1.421592474E0
1.990368701E0,-7.509162426E-1,-1.019887447E0,-2.519382715E0
2.009593754E0,-1.384052753E0,-1.596355438E-1,-2.187191248E0
2.028901514E0,-1.297995210E0,8.107566833E-2,-1.485419273E0
2.048167920E0,-1.254523754E0,-9.169301987E-1,-7.406001091E-1
2.067434326E0,-1.310634255E0,-2.167247295E0,-7.693600655E-1
