Time (s),X (rad/s),Y (rad/s),Z (rad/s)
2.539658100E-2,2.580905706E-2,2.524400651E-1,-9.738719463E-1
4.740558100E-2,2.580905706E-2,2.524400651E-1,-9.738719463E-1
6.740358100E-2,2.580905706E-2,2.524400651E-1,-9.738719463E-1
8.740158100E-2,-3.675881624E-1,4.741841555E-1,-9.494373202E-1
1.073989140E-1,-5.581781268E-1,2.597704530E-1,-9.653198123E-1
1.273964140E-1,-4.072943926E-1,-2.122756653E-2,-7.399105430E-1
1.473940140E-1,-1.061378345E-1,-3.822489381E-1,-5.273294449E-1
1.673913470E-1,1.174388453E-1,-6.418666840E-1,-5.175555944E-1
1.873887750E-1,8.567385375E-2,-3.559817076E-1,-5.871942043E-1
2.073862750E-1,2.092213556E-2,2.842050493E-1,-4.906775057E-1
2.273839410E-1,-1.939497143E-2,7.063129544E-1,-5.126686692E-1
2.473814410E-1,2.921462953E-1,5.584835410E-1,-6.873761415E-1
2.673789860E-1,7.185302377E-1,3.068070710E-1,-7.808384895E-1
2.873765690E-1,1.141248941E0,7.956519723E-2,-7.680103183E-1
3.073740300E-1,1.337947607E0,-1.788308024E-1,-6.629415154E-1
3.273715300E-1,1.228602767E0,1.192714423E-1,-3.171917796E-1
3.473690630E-1,1.077718973E0,-1.036943719E-1,-1.449277848E-1
3.673666250E-1,1.177290082E0,-4.720461071E-1,-3.636175394E-1
3.873640950E-1,1.573130727E0,-8.917105198E-1,-3.019201458E-1
4.073615950E-1,1.991573453E0,-1.398728728E0,4.505131021E-2
4.273591210E-1,2.065488100E0,-2.008372307E0,4.036292136E-1
4.473566710E-1,1.813200712E0,-2.516001225E0,5.367978215E-1
4.673541470E-1,1.321454287E0,-2.870303154E0,5.801692605E-1
4.873516470E-1,9.628763199E-1,-2.784781933E0,6.717990637E-1
5.073491680E-1,9.201157689E-1,-2.645504713E0,7.188356519E-1
5.273466260E-1,9.775370955E-1,-2.190410137E0,3.700316250E-1
5.473441060E-1,4.967861474E-1,-1.339474797E0,-2.188424766E-1
5.673416060E-1,-3.688098788E-1,-4.219551682E-1,-7.832819819E-1
5.873391240E-1,-8.061894178E-1,-2.038762718E-1,-1.121090412E0
6.073365880E-1,-6.406449080E-1,-5.844452977E-1,-1.406975389E0
6.273341050E-1,-2.733621933E-2,-1.363909364E0,-1.445459843E0
6.473316380E-1,2.206750661E-1,-1.682170153E0,-1.177900910E0
6.673291040E-1,1.235474944E-1,-7.909177542E-1,-5.346598029E-1
6.873265700E-1,-4.610505402E-1,-2.961169183E-1,5.726861581E-2
7.073241030E-1,-5.374087095E-1,-6.443101168E-1,-1.351539344E-1
7.273216360E-1,-3.877467215E-1,-1.018770456E0,-3.807217777E-1
7.473191020E-1,-5.013676286E-1,-1.123228431E0,-5.707008839E-1
7.673166350E-1,-6.467535496E-1,-5.740606189E-1,-5.700899959E-1
7.873141680E-1,-5.490151644E-1,-6.032294407E-2,-6.244570017E-1
8.073116340E-1,-3.364340365E-1,-1.756237634E-2,-7.240280509E-1
8.273090670E-1,-3.425426781E-1,-1.073595658E-1,-7.392996550E-1
8.473066000E-1,-3.688098788E-1,1.113301888E-1,-7.014260292E-1
8.673041660E-1,-2.802344263E-1,3.422372639E-1,-6.269004345E-1
8.873017320E-1,-1.079704314E-1,5.774203539E-1,-4.674646258E-1
9.072993650E-1,-7.437284291E-2,7.087563872E-1,-3.721696436E-1
9.272969980E-1,-1.953241676E-1,6.427829266E-1,-3.208569586E-1
9.472946310E-1,-2.997821271E-1,6.953173876E-1,-2.218967974E-1
9.672921970E-1,-2.557998300E-1,8.901833892E-1,-1.339322031E-1
9.872891970E-1,-1.116356254E-1,1.210887671E0,-2.787072659E-1
1.007286830E0,3.752239645E-1,9.769262671E-1,-1.968513280E-1
1.027284396E0,7.600690722E-1,9.280570149E-1,-1.664607786E-2
1.047315296E0,7.002043128E-1,6.696610451E-1,-3.817907767E-3
1.067379596E0,1.968513280E-1,4.222606122E-1,-1.406517178E-1
1.087477162E0,-8.903361112E-2,4.143193662E-1,-1.583668143E-1
1.107608062E0,1.235474944E-1,2.463314086E-1,-4.535674304E-2
1.127772362E0,5.432119370E-1,7.411322594E-1,1.079704314E-1
1.147969928E0,9.769262671E-1,5.193881989E-1,2.124283910E-1
1.168167494E0,1.436907768E0,4.902193695E-2,1.928807050E-1
1.188398394E0,1.545030951E0,7.223481685E-2,1.817324013E-2
1.208629294E0,7.447974682E-1,5.010622144E-1,3.688098788E-1
1.228893494E0,5.218316317E-1,4.833471179E-1,4.793764949E-1
1.249157727E0,1.143081546E0,1.053742506E-2,5.056437254E-1
1.269422027E0,1.293354392E0,-1.757764816E-1,7.377725244E-1
1.295138695E0,8.034405112E-1,1.052215397E-1,6.046038866E-1
1.315402928E0,5.242751241E-1,2.764165215E-2,1.488984078E-1
1.335667161E0,5.548183322E-1,9.789115191E-2,-1.583668143E-1
1.355931394E0,9.805914164E-1,-9.086620808E-2,-5.743660331E-1
1.376195627E0,1.090547204E0,3.008511290E-2,-5.841398835E-1
1.396459860E0,1.516931176E0,-2.069306076E-1,-8.229882121E-1
1.416724160E0,1.130253434E0,-2.863430977E-1,-8.614727259E-1
1.436988393E0,8.498662710E-1,-5.642867684E-1,-7.570147514E-1
1.457252593E0,1.099710107E0,-2.863430977E-1,-4.961752892E-1
1.477516759E0,1.659873605E0,1.114829071E-2,-2.842050493E-1
1.497780859E0,1.944536805E0,5.268712714E-2,4.871650413E-2
1.518044959E0,1.980577826E0,-4.182899892E-1,2.557998300E-1
1.538309059E0,1.846187472E0,-4.311181605E-1,3.712533414E-1
1.558573159E0,1.717294931E0,-2.441933751E-1,4.891503453E-1
1.575102695E0,1.664149642E0,-1.012509167E-1,6.436992288E-1
1.595367428E0,1.886504650E0,6.849326491E-1,5.929974318E-1
1.615664861E0,1.870011210E0,3.802636266E-2,8.678867817E-1
1.635995627E0,1.658041000E0,3.978259861E-1,8.373435140E-1
1.656326427E0,1.021519423E0,1.919491291E0,5.655084848E-1
1.676657227E0,9.170614481E-1,1.111316562E0,9.392052889E-2
1.696988027E0,8.590292335E-1,1.449277848E-1,3.016147017E-1
1.717285493E0,9.647089243E-1,-2.930625975E-1,2.478585690E-1
1.737549626E0,1.706910253E0,-2.065182686E0,-5.749769211E-1
1.757780426E0,1.296561509E-1,-7.681630552E-2,-8.926268220E-1
1.778011226E0,-5.618433356E-1,6.123924255E-2,-7.667886019E-1
1.798208692E0,2.646573782E-1,-5.447390676E-1,-4.240931869E-1
1.818406225E0,-5.313000679E-1,8.506298810E-2,-1.333213449E-1
1.838570358E0,-4.787656367E-1,5.853615999E-1,3.291036487E-1
1.858734458E0,-5.905539989E-1,5.603161454E-1,5.178610086E-1
1.878898558E0,-5.942191482E-1,2.143678904E0,6.656904221E-1
1.899062758E0,-5.429064631E-1,1.767385840E0,2.087173939E0
1.919227058E0,-5.600107312E-1,1.498146951E-1,2.010815620E0
1.939391391E0,-4.732678533E-1,5.028948188E-1,1.825723529E0
1.959555824E0,-5.160284042E-1,9.219483733E-1,1.840384245E0
1.979719557E0,-6.357579827E-1,6.537785530E-1,1.806786656E0
1.999883290E0,-5.691736937E-1,2.848159075E-1,4.488332272E-1
2.020047023E0,-6.583600044E-1,-3.816380501E-1,-1.968513280E-1
2.040211523E0,-6.986771226E-1,-3.901901841E-1,2.183843218E-2
2.060375956E0,-7.139487267E-1,-2.741257846E-1,3.527746722E-2
2.080540389E0,-8.202393055E-1,-2.319760770E-1,2.916881628E-2
2.100704889E0,-9.112582207E-1,-3.028364480E-1,7.864890248E-2
2.120902655E0,-9.998337030E-1,-4.854851663E-1,1.421788931E-1
2.141133755E0,-1.054200649E0,-7.402159572E-1,1.886046380E-1
2.161398188E0,-1.039539933E0,-5.465716720E-1,3.065016270E-1
2.181662621E0,-9.051495790E-1,-3.834706545E-1,3.266601861E-1
2.201927054E0,-8.208501935E-1,-4.286746979E-1,3.749185503E-1
2.222158154E0,-6.834055185E-1,-6.339253783E-1,4.017966092E-1
2.242355987E0,-3.724750876E-1,-5.429064631E-1,4.305072725E-1
2.262520387E0,-2.209804952E-1,-1.069014193E-3,3.510948122E-1
2.282651453E0,8.811730891E-2,2.609921694E-1,1.892155111E-1
2.302749253E0,4.809036553E-1,2.170098722E-1,2.061670274E-2
2.322846986E0,8.993463516E-1,3.465133011E-1,-2.799290121E-1
2.342944719E0,1.398423314E0,4.619668424E-1,-3.086396754E-1
