acc_ECDF Percentile_0,acc_ECDF Percentile_1,acc_Interquartile range,acc_Max,acc_Min,acc_Absolute energy,acc_Peak to peak distance,gyr_Absolute energy,gyr_Negative turning points,class
0.037529778512036795,0.10980444689105329,0.07227466837901649,0.19657202690360878,0.01464273710395687,0.9886003403076686,0.0018702811249668178,0.1495946584136966,0.016846471968838164,0
0.051135871347454044,0.1584170630123754,0.08737110464728019,0.2243951725783696,0.038262206215405214,0.9962011533171014,0.0010197775884200587,0.08656475245997457,0.009337916762091508,0
0.028800103442868746,0.11504934838714911,0.04271873957865256,0.18828223752603904,0.00842935988662214,0.9943406968958624,0.001651312916966932,0.10568131113789257,0.01062070355492282,0
0.06521194765102249,0.15661102270774416,0.08232616446528963,0.17412623498885657,0.022756824697757774,0.9956061915065237,0.0009347265853319545,0.09299879029930735,0.01081116403863507,0
0.030128966528884974,0.14683861893153138,0.1167096524026464,0.18456205684848606,0.01023111622809569,0.9965063832877415,0.0012152410126665856,0.08281696165568264,0.010653678840831389,0
0.062378012922683294,0.08237252135327607,0.019994508430592767,0.12091973291408849,0.013427569768774983,0.9878969282651946,0.0011781668042485463,0.1542180390520226,0.016485916463280587,0
0.030810448134114852,0.12430198302000486,0.09349153488589,0.1783307182678163,0.01334693318927675,0.9947734400375059,0.0011392033473836423,0.10158101517078584,0.010210059921221426,0
0.04913151514945581,0.11884883780531912,0.06070510778328012,0.15638467566920355,0.030542933278516562,0.9476684360464384,0.0014949964281391363,0.31764780990634217,0.03181581618580442,0
0.09531466057802389,0.2124326304356112,0.10674951702514904,0.2942005726208612,0.042840565065426876,0.9947259382464012,0.000915942892037615,0.10209016504066275,0.00979546351125886,0
0.02648482217368873,0.11208825765817833,0.08560343548448959,0.13974974811138077,0.01921145579186318,0.9595642112432816,0.001366882630080809,0.2803472581842292,0.02517890722348391,0
0.11566539286014874,0.17559072574319054,0.05992533288304181,0.27689161583739536,0.07148157862559436,0.9941184246114083,0.0007802003768601511,0.10786324434801757,0.009607637060591843,0
0.051879923496911555,0.1360010988010317,0.08412117530412015,0.2417522516489048,0.02642312616773227,0.9915234865721012,0.0012971641186495149,0.1293757998141808,0.011801183320264683,0
0.081722039814472,0.1718974591379966,0.06201066753142387,0.19473007703698067,0.04151189488698447,0.9938915960552525,0.0008225669091527946,0.10978219806340209,0.011194988586816943,0
0.07393994187097686,0.14493941400290328,0.04859175884305879,0.21292892263322066,0.020229122579810133,0.9947006021224573,0.001150326290117338,0.10216572149652811,0.011402284361682702,0
0.07372946874805598,0.1062220422276867,0.02327903168358336,0.15660978192391709,0.06591306153940059,0.9937641890386227,0.0006454826074226023,0.1108006181418526,0.012411002248364758,0
0.05410131461935821,0.10126399182694223,0.047162677207584026,0.18560524857943397,0.018854334566626513,0.994832705877756,0.0011701410551727997,0.1008867047424824,0.011265649304290509,0
0.06797380458327339,0.12688428404107097,0.058910479457797586,0.1937931007523534,0.020155766998646716,0.9945729410115501,0.0010720113288593095,0.1035464958518736,0.010023835336273589,0
0.05374800929952175,0.09759649885215249,0.04384848955263075,0.10805420618897084,0.02308986769294573,0.9697702787601594,0.001084532419028382,0.242943829906872,0.022720228177211952,0
0.09135412477982337,0.13804234880846386,0.04668822402864049,0.1756915158509425,0.03364853791016281,0.9878575407449783,0.0010261804325696997,0.15452794652395838,0.015929510787250172,0
0.08096055848179413,0.15931896481607116,0.07835840633427701,0.2900381631702934,0.06855239354022856,0.9946880465403592,0.001062954732255565,0.10237143080827613,0.010643419180652036,0
0.06296716975713158,0.11413075615198717,0.04860412255779614,0.2488593105966426,0.05255012962384581,0.9915923113200261,0.001366204108509032,0.12866427695764618,0.01362180612845931,0
0.07733916968836346,0.17868607129390593,0.09135244808940435,0.21498981760258165,0.04387095948858613,0.9951755004695163,0.0007925540546182885,0.09757369499085014,0.010158501606684441,0
0.08011952985774859,0.15414101385749424,0.07164608204494463,0.2776851975775313,0.05255447245437294,0.9945370481480424,0.0011649053005392067,0.10380512682647362,0.010852476878408148,0
0.07908878431473663,0.1567383840509582,0.053843054506381716,0.19121968512563534,0.06560571207755068,0.9938742160193486,0.0006674203298162483,0.11001276055019499,0.010429936606943252,0
0.07718533235723767,0.16637363151603005,0.08918829915879238,0.22333529632594867,0.04748401767690163,0.9946549768631106,0.0009588839753894343,0.10279734035627539,0.009580894737251435,0
0.07243298550075539,0.1623791064351489,0.08994612093439353,0.19052866753445893,0.06977390255816734,0.9942816474656258,0.0006846188652592673,0.10643635476787408,0.008543085510041435,0
0.05806527031303213,0.10957344441470614,0.03333510298841707,0.13897801085081557,0.02027590054033922,0.9759199040973494,0.0014106969560123393,0.21743242126401463,0.01718903853934567,0
0.06851385352557733,0.14072859070841998,0.06868093318304254,0.22475362780116226,0.03842367160762389,0.9921199107631806,0.0011919079207907374,0.12477803998184175,0.011168899402933339,0
0.06594658108877889,0.1336602768870636,0.0677136957982847,0.15637704449357412,0.04892325508262809,0.9943724578624332,0.0006748503510472637,0.10548505946987011,0.009723844716130713,0
0.030029332040503513,0.06247371134902799,0.02685917838346754,0.08291273744985975,0.025836622379077977,0.9547426580138035,0.0011997942732462057,0.2961130972220842,0.02775399733876107,0
0.03543478408803467,0.125993883819156,0.09055909973112132,0.14209031054456753,0.026011056030350692,0.9949676764404181,0.0008117288967307318,0.09981083431057727,0.008668418922385313,0
0.025357044878008633,0.10667259253314812,0.06071041905066899,0.1595791438637192,0.004519101693058244,0.9924599486305679,0.0014038962133233468,0.12217262830184329,0.009676162626719104,0
0.07205237930521421,0.1253957739437006,0.05334339463848638,0.14896457720299586,0.04508592328514201,0.9966557995624871,0.00059387145239274,0.08141734454254686,0.006879118731931132,0
0.04603338041735807,0.10288968700425304,0.05685630658689497,0.17582206950149054,0.02314786507314372,0.9961186261596494,0.001001184736426217,0.08767832480787832,0.007618224573928114,0
0.061755875060889316,0.16420799390300034,0.10245211884211103,0.17213545366478486,0.05784934238191014,0.9972519713604759,0.0005794119277576471,0.07383226146686099,0.006015357742045993,0
0.05932204481890409,0.14988120667289298,0.09055916185398889,0.18347927405049252,0.02953268527246616,0.9949125972777958,0.0009310641358674134,0.10034276945403037,0.00880765790111363,0
0.07691411555045298,0.20232738903156164,0.12541327348110867,0.26539162270645733,0.054377953396577035,0.997352829564354,0.0008347956120630099,0.07237291843632962,0.006918747835223371,0
0.05615217009733793,0.15929452541419656,0.10314235531685861,0.2473319440755107,0.026515191732940077,0.9933361788584083,0.0011687693109240806,0.11470317532498013,0.011109487465395931,0
0.07609518401469166,0.12327830037238041,0.04718311635768876,0.13618821341521994,0.04795895084603481,0.9824703819690213,0.0007708960063456239,0.1854867457818167,0.018464250033409395,0
0.12665821833629734,0.23770811837701952,0.11104990004072217,0.4170534353259022,0.05780183716198102,0.9846839451727991,0.0012502893981458292,0.17383342070995966,0.013256588748296315,0
0.13215541192563557,0.2839702205035824,0.12261276456997817,0.4250877290286363,0.10207439059034494,0.9860924665565125,0.0010101934826324639,0.16576827378161188,0.011803783157222393,0
0.10013440692806423,0.22332940382835928,0.12319499690029503,0.29548580812737557,0.056154432613214275,0.9932402827135538,0.0008584476742444438,0.11584080399383784,0.007274038232317845,0
0.11953534645549678,0.24431441543116894,0.10907782892531037,0.37818959164420207,0.06734368139716117,0.9926396985656885,0.0009043197698285836,0.1208648768557772,0.007510736016255263,0
0.07292573229321023,0.19906162506204234,0.106748160840649,0.2824012166243399,0.030705445761825472,0.9937761250717291,0.000977869109939428,0.11111355565174791,0.00779369606492465,0
0.07236761684843777,0.12356702728650507,0.03756262766016006,0.2726238211342726,0.0053789421774073035,0.9834638627253142,0.0018007563482917105,0.18066126662570442,0.012410935525701753,0
0.06542574590857342,0.20871833069322865,0.11895884180699373,0.24318620401463556,0.005400292959966315,0.9935298629850108,0.0009962274437053107,0.1133423739493077,0.007052052390974798,0
0.09532295130659263,0.24294192116568972,0.14761896985909706,0.3033730858807311,0.043412862495468975,0.98787842056099,0.0010215493620280621,0.15489410178180443,0.009897805619661417,0
0.1233531440185128,0.31280481027605705,0.18945166625754425,0.3684087641106626,0.057727172621086176,0.9948686493595028,0.000785618932101488,0.10092392101342307,0.006841634257454921,0
0.14015766260329635,0.26666204777074975,0.09644431056054079,0.38014362156732634,0.08540820893767084,0.9909290378578096,0.000903930856426562,0.13397693650035972,0.010155403593083596,0
0.09052379041896065,0.29888946783621406,0.2083656774172534,0.400430744328908,0.048252649752008665,0.9917913019624621,0.0009962309487827538,0.12748712672660736,0.009538745983267,0
0.06769465484457461,0.13420389736938285,0.05676238068255308,0.298019192121887,0.031233002648646046,0.9808558726645488,0.0015801780525714828,0.19432237523595552,0.012056461138984067,0
0.05018410382016043,0.1721192905952496,0.10152498470952627,0.2953645416005482,0.030162201765791985,0.9882270295495754,0.0012825253374454683,0.15269214689021152,0.009104699954702068,0
0.03688453782742599,0.13871681273515338,0.10183227490772741,0.23336553288120243,0.02830392773040692,0.982151559174503,0.0013779865578820213,0.18777130481376056,0.010381045035909208,0
0.07261046211953444,0.16191514592288142,0.08930468380334697,0.27390790614068977,0.05131162452749381,0.9935593495596747,0.0009672519495673857,0.11309020540601351,0.006756713122389882,0
0.0336985334291292,0.17253565996564196,0.1378019666010092,0.18796537104408303,0.015602488168800246,0.9944082893561846,0.0009324420813948052,0.10527163218592506,0.008249216200550236,0
0.08198566434862957,0.15723527539144883,0.07524961104281926,0.27403488609383253,0.021858176406490067,0.9954044639212152,0.0010638275755816533,0.09541023995139519,0.00804185023269908,0
0.04494041606744365,0.12542972950419481,0.07685483437263407,0.3114916711279198,0.024682179091982163,0.9903485152725623,0.0018122139975580611,0.13790560770352392,0.013601137902974307,0
0.06450038018344778,0.27838151493356517,0.2138811347501174,0.3640448829977463,0.05545901927855107,0.994300606053796,0.00096384159971397,0.10630885294247516,0.007900204870838307,0
0.08081558535256125,0.23496660028201133,0.15415101492945008,0.32732446637903945,0.018949902716425788,0.9935545964692698,0.001238945081251074,0.1131310286035824,0.00688013861757902,0
0.06784137472907809,0.27159196068160646,0.2037505859525284,0.37634213192543775,0.04814278089446617,0.9903078936401236,0.0011428994668121655,0.13860762307398838,0.008663936092938165,0
0.06780878115011746,0.22750599589092613,0.15969721474080867,0.33608031236231106,0.05659033726602689,0.993361731105518,0.0009937783492679196,0.1147804853035839,0.0074621266082717875,0
0.026264136401733047,0.06596723017388827,0.0345489500414853,0.18766190175808553,0.011682729052227918,0.9794173068150628,0.002076638893993818,0.20137969256364754,0.01337770655113777,0
0.0379641481363645,0.09863998936500698,0.05773398469714567,0.18231331294301498,0.027241268077834797,0.9867060904926582,0.0014089574630378788,0.16215990307039482,0.010526316062479675,0
0.05154817407718089,0.121446233684538,0.04316052562450622,0.3102574810339944,0.041647243733752566,0.9897279062991664,0.0016079397211183856,0.14240011589986848,0.012479314699404429,0
0.08940637464774447,0.17542564036054886,0.08601803759478603,0.27359926212776253,0.05485053827178843,0.9948135631190262,0.0009536541886725106,0.10128238182025781,0.009235296516514044,0
0.06994084866851694,0.27928077552557967,0.18071737846060246,0.3496274677811535,0.03720823001929408,0.9961774074010256,0.0011097277782297168,0.08696489816505973,0.008087030674931744,0
0.0721512367378818,0.21835600740514513,0.11730961132622914,0.314346727485587,0.04636450102365409,0.9936571760132242,0.001229837505462865,0.11192439544805657,0.010723397201538303,0
0.035449937720099294,0.2151492582801972,0.11743056482662476,0.27584234014202424,0.029160990945077923,0.995843115198282,0.0012048228594397157,0.0905521038058786,0.009671672059811757,0
0.029871790145323283,0.14529958569713136,0.1101939241186639,0.1540671062694733,0.01695819481556345,0.9912786171654371,0.0011523028224138354,0.13110937195792993,0.013136087202678878,0
0.03553828477866209,0.10206278784771892,0.0475847440378721,0.19619241796250206,0.003741948538199668,0.9930699318641041,0.0018094600916055623,0.11696813938261957,0.011158710940493075,0
0.04371644171934097,0.12780759861706897,0.05991839590205519,0.16792820807759057,0.017421061797720454,0.9940825257416572,0.0013331086643354087,0.10782032513485389,0.013033624817143225,0
0.05914962549674714,0.09889567570214824,0.03974605020540111,0.1853809749296442,0.01933789765674325,0.99551767287095,0.0013406272355388276,0.09372444483894747,0.012512445973767085,0
0.027321189979775954,0.07385021206310736,0.031242565259575666,0.17460909890010587,0.016674486863365187,0.9872495925614339,0.002232045102827067,0.15789933175343912,0.019848712396252084,0
0.05539957749942515,0.0997511168179647,0.044351539318539544,0.18659539458962232,0.030209537846036437,0.9970759457481579,0.0010408774608988665,0.07580360573047974,0.009532498210210396,0
0.02198826124858159,0.06939486446681821,0.02571333197917239,0.12337231334259052,0.00723634399411113,0.9950532832480898,0.0017762574929392789,0.09775899296208979,0.017461381607437532,0
0.031157009801000134,0.10666601507689037,0.07550900527589025,0.1517564227197666,0.024406442761196693,0.9970072583925295,0.001178481468955124,0.07623009166605299,0.012721901316211887,0
0.02220416767350134,0.09130912638975602,0.06910495871625469,0.16977698408361233,0.02058614027968164,0.995579798975644,0.0014887913927270108,0.09284976922075429,0.013971771492881155,0
0.04107788564044639,0.10592962399217538,0.06485173835172899,0.1885663703900287,0.0173079020270103,0.9935688469862427,0.0016055621356388368,0.11238677123211734,0.013575919014346117,0
0.022096620659016866,0.08328152493421516,0.06073154814504543,0.19523881544598246,0.011621267277199605,0.9938633696994391,0.0019451561634753899,0.10992689933724878,0.012005170765162129,0
0.05005682268121354,0.10814540831238553,0.058088585631172,0.294873140795511,0.040998503936795314,0.9914359746032722,0.0018885230370879337,0.12999562046633312,0.012204999958189954,0
0.027579546045193956,0.20207942921061725,0.17449988316542328,0.26517176319296626,0.019810015455910632,0.9967664174661047,0.0011568015808709662,0.08000207838269299,0.007323576400531369,0
0.042387136603134985,0.07383233893100061,0.029595027142946248,0.1779942996313749,0.020518436219660815,0.9915541193083938,0.0014589416097351123,0.12899367262594255,0.013242120167031007,0
0.030946600516297346,0.09185693447159109,0.057948891192834404,0.21052783710342726,0.01990920197441145,0.9933348625026722,0.0016328249107346632,0.1145938154350346,0.012188600253848592,0
0.05087182907719213,0.08528591581968815,0.034414086742496026,0.16420539157536698,0.028412930623797003,0.9812170346757323,0.0018951611466446923,0.1915920346995239,0.022228680515914454,0
0.036918031433988634,0.09286325035844484,0.05594521892445621,0.14142658439778882,0.024930470885918973,0.9831939910030223,0.0015453455781367863,0.18115856687925957,0.02241778755769304,0
0.028377699605780727,0.10044885488490207,0.07207115527912135,0.11810156220242911,0.01678289191863391,0.9866002085126593,0.001542748710628643,0.16101542515551176,0.02610977245599433,0
0.042328511934037916,0.13234064184105077,0.06573112317080218,0.17506716277112477,0.015221725823808825,0.9926497847359004,0.0014715530419309364,0.11988078240051339,0.016401972385938376,0
0.0449406064862206,0.20727762885742962,0.162337022371209,0.22070896616508273,0.019201030958139617,0.9980715838591719,0.0008581132511746053,0.06158826471373809,0.007624674071820211,0
0.07060497715082757,0.20257676370395933,0.13197178655313174,0.2571355030002061,0.022452843842069536,0.9936128079246995,0.0012129356762974398,0.112171559343323,0.01211361211338333,0
0.08236438757385461,0.29615891563356445,0.19320178436489763,0.3545955524961826,0.03850258504680918,0.9966314409181605,0.0010581713361446454,0.08152476709552416,0.008767735498211391,0
0.03887752968835131,0.1527878564562125,0.10998553993580472,0.18470619254632986,0.028410781997382,0.9896211891293176,0.0010517025685262253,0.14330151220705764,0.010526760701010232,0
0.041610602170774856,0.17305628353403835,0.07942063148747294,0.2093161813585887,0.01689183906877026,0.9934993199465152,0.0011237965883099312,0.11354445323067165,0.007994818691328884,0
0.06928699922255639,0.2314631392939483,0.11749872295992561,0.2994953059503465,0.05209062925375484,0.9914370186414737,0.0010557642364977177,0.13027961068267585,0.008712236592297766,0
0.0846461279433196,0.2664787853700695,0.12151655423269883,0.3528856386202154,0.0633018167311602,0.9926181232284778,0.0009975018512227997,0.12096650518196388,0.00859439535065665,0
0.06919576655292357,0.18650328794335316,0.11730752139042959,0.3114089651817677,0.05251166657677191,0.9895010483352775,0.0012567916897790318,0.14410595760354722,0.010848186732533122,0
0.03867800234191336,0.13024130425662625,0.0915633019147129,0.26641815261619256,0.03675109130089182,0.9925845599588253,0.0014211403459787543,0.12097167154037923,0.011725068105090759,0
0.03874554751587397,0.13970428901881995,0.09310507639113748,0.15583216626546917,0.020116579903850323,0.9915502652908867,0.0012291989334600655,0.1288596176546598,0.014800507640181166,0
0.06078998361216512,0.09454334529418479,0.033361867874247365,0.26766635762621727,0.027285042886618587,0.9892843245232464,0.0018366897643397307,0.1454540689731495,0.01235324627165971,0
0.05759297789438247,0.1904033782365701,0.08767505530535098,0.2446196292050821,0.04198647974703098,0.9933083860060322,0.0011363801162792152,0.11512127214647111,0.009081197551557776,0
0.04096957773870431,0.11728866722845009,0.05911770087886283,0.17996953261441276,0.03691372959233514,0.9939402304347065,0.0011678317546766092,0.10959113733638533,0.008287299808625184,0
0.048767533337168954,0.09220325196640634,0.038461732911492366,0.20427490069162277,0.027137346109507587,0.9925609356717343,0.0015639482861530129,0.12139830583824011,0.008975338309258448,0
0.02825078386747792,0.12893706009915273,0.07091489268343136,0.16937388614245022,0.02278090799626469,0.9942907566898742,0.0011139315293795366,0.10642179596187458,0.007602738105103681,0
0.0491336651341799,0.1037425522476984,0.02980257707760849,0.1764771532137941,0.047382002731481646,0.988490326735102,0.001226206450873263,0.15090686466682815,0.010484409883930382,0
0.038677413174198004,0.13253555897241615,0.09385814579821812,0.1787316690172279,0.021822364016825472,0.9944588236249389,0.0009331349860306812,0.10487106388560931,0.007199472935178637,0
0.06077647347782386,0.1323019687471908,0.04113065956659197,0.20231342625363735,0.050068416340104574,0.9914033529442442,0.0009191599862179512,0.13054567895350655,0.008669959450606626,0
0.07012687892674618,0.20080319469673039,0.1306763157699842,0.22665920516801286,0.031680473817174495,0.9950313339548156,0.0007799540715002879,0.09935311982186006,0.0063414536955774285,0
0.06550985950059916,0.1358122164363067,0.06797269898464704,0.14385097671826438,0.041585854515699044,0.9696047158425228,0.0008062780126693466,0.24410915863886815,0.016510863532465787,0
0.07003657556936788,0.2962418640304717,0.2076301974065796,0.32150098167185054,0.04193988811513754,0.9948086611380154,0.0008842613180771329,0.10150008567547965,0.007195076756791767,0
0.07466803680642428,0.12604152511397732,0.0491849266944967,0.28832438042104536,0.04364958159374211,0.9834060804764316,0.0015611648598769885,0.18093355552029622,0.013054852628549543,0
0.07457749250111236,0.22552098146450889,0.10012395390816392,0.2534266057911547,0.04104154044857666,0.99374189214002,0.0009339968165340491,0.11137787255505198,0.008354386057211597,0
0.05079045810863634,0.11301697143834051,0.04893636209284253,0.20612703874222105,0.04938311147918343,0.9806282481678553,0.0014917194216666838,0.19516736253169376,0.0164459846920412,0
0.05466451975642685,0.15012166975701222,0.0877781159726415,0.20872617359310783,0.05312680116631432,0.9945783235309708,0.000921285418655703,0.10356264470185061,0.00930247770384462,0
0.05534003236061695,0.1351041762183153,0.07825485770583004,0.14993981316049057,0.03393014676653632,0.9887778496338488,0.0009312105951939332,0.14860538145033822,0.015182039957634877,0
0.05320938302873754,0.14773134247911282,0.09243848072744038,0.24526876411623433,0.04017105891256325,0.9953902572396518,0.0011167009192306094,0.09535763550866881,0.010121540196342017,0
0.036074185161886554,0.1265889869700772,0.09051480180819065,0.14671341297842355,0.02507117140220547,0.9880774643387227,0.0010127323345843517,0.15286156005417076,0.01822053328991124,0
0.06746172434248067,0.15042993243156377,0.0829682080890831,0.2562677014506945,0.058973184860585205,0.9907411370457725,0.0011426614887289825,0.13483355496415092,0.01566209402307334,0
0.057094136956123,0.22242579656466688,0.1653316596085439,0.3727425874657629,0.03786045227607018,0.9934223947719165,0.001247501253723602,0.11386689536822454,0.01177804451332388,0
0.13238286721545903,0.24884047527448827,0.11434557784245214,0.34571255425332836,0.07029114550625044,0.9868260389077005,0.0010344794149097964,0.16119107962077323,0.013638122018696257,0
0.060258483000221366,0.25284750594757266,0.1925890229473513,0.4137634268936328,0.05594661558737844,0.9845196548010263,0.0013560082424894826,0.174780709203171,0.012995188974040542,0
0.10738510834098243,0.22501815060514868,0.11763304226416627,0.23366761728770288,0.09244010942988616,0.979551734835577,0.0006517688684118172,0.2008662120452853,0.011331114943496236,0
0.043956813223324134,0.11225102330933881,0.06417786132399923,0.25326266003479414,0.022140141309930028,0.9670696970614571,0.0018430237842386207,0.2541532529276263,0.013204754779680417,0
0.09404962242006289,0.15936207680199,0.06531245438192712,0.24679821782633726,0.026555739095631116,0.9754216762065325,0.0012761551889836939,0.2199742040088865,0.012599143646030703,0
0.11241078623665576,0.27099370507222376,0.15858291883556802,0.4224173096249187,0.036086243713391586,0.9855597600370475,0.0012814567988869742,0.16901567756466448,0.010093470847413182,0
0.08711203041713911,0.31703818735643846,0.22992615693929933,0.34355654381701284,0.05671647034792064,0.9747512678577475,0.001179624210930958,0.22247646569302476,0.018903382497066447,0
0.1365010463741197,0.34790232306250934,0.21140127668838968,0.45796747594796366,0.12400516766867899,0.9920664700834,0.0008579639313949645,0.12525514092888973,0.010619343976888265,0
0.06819211409549948,0.2157226362993884,0.08970499481497582,0.24370430097457635,0.04121786218700256,0.9919809990829226,0.001004833736577478,0.12600045783301964,0.009749328685837359,0
0.08722988858757733,0.1737285556613346,0.07921226878547667,0.24785752931384694,0.05884820070377593,0.9916526952574038,0.0010003742031315563,0.12852668028076725,0.010140514573783583,0
0.09559306531557363,0.16075350167133845,0.06516043635576482,0.27435588043818604,0.045168459867641446,0.9952685728979884,0.0009676810530904299,0.09683829490446198,0.007802272250074957,0
0.0859880556372819,0.15397283456184646,0.035206828276666144,0.16987293008030846,0.05104216764587201,0.9935035672528981,0.0007550589826251393,0.11329132360598175,0.010626250867227842,0
0.03815529095866298,0.13516686046419535,0.053110247492393826,0.144787401321151,0.024472008370819236,0.9941629790166039,0.0009308425329768944,0.10732429968286908,0.01090065833546897,0
0.08498226056035715,0.14103797447320832,0.056055713912851156,0.1706720326668827,0.07152461997294124,0.9946790401142845,0.0005556262594802707,0.10256847911629001,0.009586230218651218,0
0.06890181872912314,0.11814264726747592,0.04110158345645784,0.1737804939568254,0.021223794142053328,0.9922316261154791,0.0010469830675148995,0.1238666163673002,0.011421868299922809,0
0.06165252610601254,0.1438494961271507,0.07853863557157244,0.15980525837796927,0.024895738965784026,0.9943405240947556,0.0009151615088252966,0.10574430843323619,0.010114645714693227,0
0.0618399620805,0.13046615972445136,0.06149578189121645,0.16910274510094078,0.03993757467404745,0.9970554412995737,0.0007749992168802679,0.07630537420663608,0.00748279540963882,0
0.049136403811066216,0.09776335689816065,0.04575378775153585,0.13991104522555273,0.016274504158481362,0.9950138659212189,0.0011482122486418432,0.09932701670354918,0.00886191824719631,0
